"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000001",1701.32151081776,0.197126057367315,0.193325543008451,1.01965862503072,0.307890390758574,0.937824992973963
"ENSMUSG00000000003",0.0474375977968173,0,7.3561311249555,0,1,NA
"ENSMUSG00000000028",995.064553352172,0.124044326594058,0.24792513379797,0.50032977574246,0.616842891389985,0.993257128985556
"ENSMUSG00000000037",1.66843330816786,-4.19005182894392,4.42649975375397,-0.946583545021203,0.343851032086888,NA
"ENSMUSG00000000049",1.10049141013358,1.24949347011111,3.43017826444567,0.364264878902155,0.71566022347211,NA
"ENSMUSG00000000056",265.820024047919,-0.0250407823318214,0.258938952545546,-0.0967053511480347,0.922960390150285,0.998383421541598
"ENSMUSG00000000058",18.0580486226462,-1.18741813620366,1.09675834368192,-1.08266159363546,0.278958657151436,NA
"ENSMUSG00000000078",2059.65155456506,-0.116076031341643,0.21010592531183,-0.552464339924581,0.580630259779293,0.985779477540558
"ENSMUSG00000000085",45.0171770851084,-0.333590534245726,0.55909287961313,-0.59666389326324,0.550731803735917,0.978525555268771
"ENSMUSG00000000088",13149.3256856376,0.100933238877121,0.211808291925441,0.476531102534221,0.633696054535491,0.993257128985556
"ENSMUSG00000000093",0.833974806742692,-2.32463128154076,5.59588159900957,-0.415418239362356,0.677835756778241,NA
"ENSMUSG00000000094",0.730445150156794,-1.82073428956967,4.40136574794109,-0.413674844091607,0.679112252545476,NA
"ENSMUSG00000000103",0,NA,NA,NA,NA,NA
"ENSMUSG00000000120",1.31265432772076,0.0547045971642745,2.55007816695936,0.0214521256144484,0.982884992888951,NA
"ENSMUSG00000000125",1.8983099007691,0.0705057503906829,2.27165032287305,0.0310372374131558,0.97523984280682,NA
"ENSMUSG00000000126",3.25797625853244,0.594711856755796,2.22511085271797,0.267272911832396,0.789259041575698,NA
"ENSMUSG00000000127",9.08898378211513,-1.11745139976262,1.13521542505876,-0.984351846438996,0.324942545637705,NA
"ENSMUSG00000000131",834.043420291976,0.0650456914846181,0.187526596256785,0.346861153473661,0.728695631921088,0.998383421541598
"ENSMUSG00000000134",124.513649644893,0.094197942993975,0.33198304677696,0.283743233000874,0.776607160603217,0.998383421541598
"ENSMUSG00000000142",78.3626428238715,0.0560783964694543,0.382982966701714,0.146425301763174,0.883585654649296,0.998383421541598
"ENSMUSG00000000148",115.900701756655,0.0999969544584657,0.326727075615436,0.306056528281617,0.759561606072047,0.998383421541598
