"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000001",1701.32151081776,-0.611621966804221,0.194025229155348,-3.15228060529447,0.00162000510631319,0.00503025000743849
"ENSMUSG00000000003",0.0474375977968173,-1.79543013327122,7.34806043765273,-0.244340686703001,0.806966974772972,NA
"ENSMUSG00000000028",995.064553352172,-0.97532527467108,0.248510338543599,-3.92468691800509,8.6842607318055e-05,0.000355633886006727
"ENSMUSG00000000037",1.66843330816786,3.79279517561763,4.41885519936508,0.85832076510735,0.390715366334358,NA
"ENSMUSG00000000049",1.10049141013358,2.85539822415969,3.30949274504705,0.862790295713159,0.38825277566318,NA
"ENSMUSG00000000056",265.820024047919,-0.74506962256693,0.259984462965732,-2.86582364987379,0.00415925871915684,0.0117069316597355
"ENSMUSG00000000058",18.0580486226462,-5.71913042286702,1.4795462697017,-3.86546236503984,0.000110878946393084,0.000441647495633112
"ENSMUSG00000000078",2059.65155456506,-0.302531862502278,0.209768011206882,-1.44222115069732,0.149239995680394,0.250334591684791
"ENSMUSG00000000085",45.0171770851084,1.98170148719903,0.509228749712188,3.89157424501086,9.9595902091923e-05,0.00040131145232741
"ENSMUSG00000000088",13149.3256856376,-0.952233945579152,0.211922154826113,-4.49331947554272,7.01214663393925e-06,3.47433547224129e-05
"ENSMUSG00000000093",0.833974806742692,1.24693945593082,5.55420230522499,0.224503787836066,0.822365319869734,NA
"ENSMUSG00000000094",0.730445150156794,0,4.58440684867876,0,1,NA
"ENSMUSG00000000103",0,NA,NA,NA,NA,NA
"ENSMUSG00000000120",1.31265432772076,-1.3294432441559,2.91008371577232,-0.456840205988052,0.647785904609595,NA
"ENSMUSG00000000125",1.8983099007691,3.73638167540379,2.33891982224007,1.59748172634038,0.110158367835593,NA
"ENSMUSG00000000126",3.25797625853244,1.17125360564327,2.97110914194083,0.394214264669578,0.693422854991027,0.788787236750028
"ENSMUSG00000000127",9.08898378211513,0.588790683264806,0.945751903088912,0.622563572266428,0.533571355615591,0.655401941520137
"ENSMUSG00000000131",834.043420291976,0.350036658170068,0.187982657575354,1.86206888808215,0.0625933807234225,0.123120826407032
"ENSMUSG00000000134",124.513649644893,0.46937590247155,0.326392057443009,1.43807391070938,0.15041308417735,0.251867119591665
"ENSMUSG00000000142",78.3626428238715,-1.37286380371418,0.399622819148177,-3.43539892601861,0.000591682131337629,0.00203049174084748
"ENSMUSG00000000148",115.900701756655,0.248143461713371,0.321014874870367,0.77299677098632,0.439524291631293,0.570196510045177
"ENSMUSG00000000149",97.821757868687,-0.360114509250225,0.37767995580223,-0.953491186698817,0.340341259505738,0.471769039160201
"ENSMUSG00000000154",0.516466671582844,-1.63065947911343,7.35433147781014,-0.221727764655909,0.824525814973743,NA
"ENSMUSG00000000157",3.13692253758151,-2.62386746947991,2.5878815139583,-1.01390556535433,0.310627815520114,0.441038500953045
"ENSMUSG00000000159",1.70819455907494,-4.92178111563915,3.44502272978604,-1.42866433741783,0.153100732605787,NA
"ENSMUSG00000000167",52.0045955912329,2.60181056677423,0.434577760428102,5.98698507767906,2.13766386379052e-09,1.82743371500457e-08
"ENSMUSG00000000168",454.457581092296,1.27755125924877,0.172281094335891,7.41550466795834,1.21162537535405e-13,1.70810903175452e-12
"ENSMUSG00000000171",4319.40163514553,-1.251750167521,0.263290775366305,-4.75424999519827,1.99184447414467e-06,1.09206639387475e-05
"ENSMUSG00000000182",0.505301381658391,1.19394578474495,7.35062972216787,0.16242768713329,0.870969069152304,NA
"ENSMUSG00000000183",4.44707460603382,0.153445226429804,1.07287240429997,0.143022810368511,0.886272166319788,0.929071941265998
"ENSMUSG00000000184",4290.06582627519,1.35860309390987,0.321141794969632,4.23053964071648,2.33131354092836e-05,0.000106099484280364
"ENSMUSG00000000194",310.749452493997,-0.0556740488649586,0.292029923958648,-0.190645013737846,0.848803721067747,0.903415170919154
"ENSMUSG00000000197",0.466411324258141,2.15541151269535,6.50986775568918,0.331099124219791,0.740569613135694,NA
"ENSMUSG00000000202",0.270658395505959,-1.34086377841206,7.34697305388613,-0.182505607217767,0.855185954335477,NA
"ENSMUSG00000000204",36.048611011514,-3.40202549156428,0.971899098181099,-3.50038959592734,0.000464578634240345,0.0016261249148271
"ENSMUSG00000000214",0.714760574213785,-3.3651114450936,7.26997329147873,-0.462878102872525,0.643451743906755,NA
"ENSMUSG00000000215",0.239029942711049,0,7.35483790711794,0,1,NA
"ENSMUSG00000000216",0.146752199072213,2.10587753377273,7.28641289635747,0.289014301512541,0.772570433336847,NA
"ENSMUSG00000000223",8.25971787335611,-0.461265653018285,1.04050276296249,-0.443310358643337,0.657541264287989,0.759234028102583
"ENSMUSG00000000244",1585.20506657472,-0.163851459164723,0.271049557454556,-0.604507384935295,0.545506360859901,0.665750411671219
