"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000001",1701.32151081776,-0.624698803061141,0.193862972873947,-3.22237296684464,0.00127133526807835,0.00416425152271884
"ENSMUSG00000000003",0.0474375977968173,0,7.35483790748911,0,1,NA
"ENSMUSG00000000028",995.064553352172,-0.617625513034627,0.24877625992444,-2.48265454759316,0.0130407485290413,0.0331812419274326
"ENSMUSG00000000037",1.66843330816786,3.93048381696269,4.41885519936508,0.889480111846036,0.373745107096237,NA
"ENSMUSG00000000049",1.10049141013358,0.560157679061397,3.22306181230564,0.173796753423319,0.862025195958495,NA
"ENSMUSG00000000056",265.820024047919,-1.23762601718411,0.258150614435697,-4.79420132270261,1.63324195174975e-06,9.02342144369264e-06
"ENSMUSG00000000058",18.0580486226462,-4.54051767076915,1.48880393712873,-3.04977543216729,0.00229012534819336,0.00705023100541671
"ENSMUSG00000000078",2059.65155456506,-0.134268055953732,0.209590279052783,-0.640621581117883,0.521768574649016,0.656778428601932
"ENSMUSG00000000085",45.0171770851084,3.10171797516698,0.534454627898137,5.80351972507971,6.49371095556177e-09,5.09810625437807e-08
"ENSMUSG00000000088",13149.3256856376,-0.777396187050074,0.211925730150568,-3.66824824195606,0.000244218008580563,0.000927034814446497
"ENSMUSG00000000093",0.833974806742692,-0.550624695839327,5.42102444438402,-0.101572073966527,0.919096346526666,NA
"ENSMUSG00000000094",0.730445150156794,-1.58945771180309,4.58425911450279,-0.346720739840965,0.728801127521749,NA
"ENSMUSG00000000103",0,NA,NA,NA,NA,NA
"ENSMUSG00000000120",1.31265432772076,-2.45689301530481,2.8078922022044,-0.87499549070152,0.381576359264243,NA
"ENSMUSG00000000125",1.8983099007691,1.43145852206274,2.10487015791428,0.680069749994071,0.496460297247655,NA
"ENSMUSG00000000126",3.25797625853244,1.3089431039055,2.97110914194083,0.440557058449375,0.659533696191137,0.772144813051712
"ENSMUSG00000000127",9.08898378211513,2.08977347603723,1.00450134179506,2.08040884475353,0.0374880486905485,0.0824258957088518
"ENSMUSG00000000131",834.043420291976,0.0782386129682398,0.186914720276268,0.418579194044213,0.675523697857935,0.784127301635851
"ENSMUSG00000000134",124.513649644893,1.05123315488873,0.330655493909013,3.17923994687352,0.00147661801270246,0.00477280683462945
