,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.48242244,-0.1919574737548828,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.6201838,-0.19617903232574463,False
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,1.2570394,-0.17468512058258057,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.43647963,-0.4295457601547241,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.8782473,-1.1145029067993164,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,10.91494,-5.068055629730225,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.51790875,-0.004349350929260254,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.7265833,-0.4025665521621704,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.004714948,-3.743008613586426,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.3679857,-5.458741188049316,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.093235075,-1.3656260967254639,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.16608915,-0.09145641326904297,False
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,1.2756726,-0.919148325920105,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,207.49474,-0.3684079647064209,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.16401263,-0.22070753574371338,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.4738652,-0.47069311141967773,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.098650135,-1.431828260421753,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.1465296,-6.531327724456787,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,6.7063155,0.5424834787845612,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.13922822,-0.22566914558410645,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,2.6457698,-0.16862785816192627,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.1484492,-1.6728136539459229,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.2807882,-0.746884822845459,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.6773214,-0.12090563774108887,False
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.2850872,-0.6130543947219849,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.24811155,-1.1866023540496826,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,4.0659623,-1.1592228412628174,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.04897761,-5.571094989776611,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.145474,0.15393102169036865,True
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.517388,-0.461132287979126,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.7635756,-0.5447983741760254,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.09554591,-3.3969621658325195,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,2.0804114,0.2099975347518921,True
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,10.842623,0.6808080077171326,True
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,1.1522588,-0.13054251670837402,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.8060948,-1.0301494598388672,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.39796856,-0.3405945301055908,False
