,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.7335710534072348,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.32234429114858343,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3756893364120387
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5302871606877891
5,0.0,0.0,0.0,0.0,0.0,0.0,0.6411425292486213,0.0,0.0,0.0
6,0.0,0.0,0.0,0.6665075956414539,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.6758944763393349,0.0,0.6053663570691434,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.6127781791270946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
