,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.30365035,0.18737387657165527,True
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.26743594,0.34739571809768677,True
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.55504173,-1.3283658027648926,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.504396,0.39940446615219116,True
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,0.5816936,0.24676638841629028,True
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.586138,-13.591107368469238,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.47402743,0.5735236406326294,True
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.7520389,-0.5230458974838257,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.003745609,-2.199033498764038,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,6.12826,-8.80517292022705,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.095254906,-0.22496962547302246,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.1242847,0.5005758702754974,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,1.1894869,-1.0988836288452148,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,181.39174,-0.3591737747192383,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.13850908,-0.16133439540863037,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.63172114,-1.9052109718322754,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.13086121,-5.819484710693359,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.4319313,-0.5256819725036621,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,5.7909455,0.7873682975769043,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.1569491,-0.138808012008667,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.3003235,-2.3734452724456787,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.8347127,-0.7597311735153198,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.1209278,-0.2765616178512573,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.9735368,0.6138526201248169,True
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.0626373,-1.6591403484344482,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.2933098,-1.9634597301483154,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.177361,-0.9129655361175537,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.029998658,-7.407954216003418,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.9360482,0.3616299629211426,True
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.9700606,-0.3912777900695801,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.740571,-1.0767059326171875,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.09037936,-3.170657157897949,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,11.718404,-0.8517818450927734,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,15.970504,0.6704949140548706,True
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.9421621,-0.22462129592895508,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.4990916,-0.5473617315292358,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.58686274,0.525324136018753,True
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.8799772,-0.975411057472229,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.34998956,-2.5725998878479004,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.2655964,0.2806495428085327,True
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.596727,-0.5805155038833618,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,3.9204564,-1.4745731353759766,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,5.1074457,-3.5315022468566895,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.75557435,-0.48542487621307373,False
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.4517825,0.49516111612319946,True
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.27932268,-0.9503144025802612,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.2893338,-0.8597091436386108,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.5326611,0.7371634244918823,True
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.7745231,-1.1059348583221436,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.2148015,-1.761305332183838,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,11.548805,-1.8174769878387451,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.365225,-1.1366643905639648,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.009722883,-0.8886489868164062,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.48293698,-0.40950727462768555,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,8.273343,-0.6565935611724854,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.3895131,-0.10539734363555908,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,2.15721,-1.8301382064819336,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.1137902,-0.23047828674316406,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.36487165,-1.97471022605896,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.88763773,0.4828258156776428,True
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.49121448,-1.0211622714996338,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.7380266,-3.8582115173339844,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.5356107,-0.2606929540634155,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,2.6923864,-6.549500942230225,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,14.710501,-10.023751258850098,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.23944366,-0.5916670560836792,False
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,1.1471975,0.48497098684310913,True
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,1.1809464,-4.7500457763671875,False
