,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.5400003,0.04835999011993408,True
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.3495941,0.955931767821312,True
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.46147448,-3.7295608520507812,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.36907372,-3.6301398277282715,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,2.1015317,0.33023130893707275,True
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.088325,-17.504854202270508,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.34137705,0.037290751934051514,True
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.68468523,-1.5461294651031494,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.004117178,-4.303081035614014,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.8021874,-5.005256652832031,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.038590904,0.0539013147354126,True
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.12228471,0.9542944878339767,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,1.290938,-2.314185857772827,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,0.0,-1.455660343170166,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.13060665,-0.2517087459564209,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.37356624,-3.043844699859619,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.0,0.0,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.5137508,-4.779024600982666,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,5.4882183,0.7574170380830765,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.10229682,-0.28615736961364746,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.6855149,-3.183361530303955,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.9716872,-1.434349536895752,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.709751,-5.933530807495117,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.9561436,0.272571325302124,True
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.9754775,-0.5171809196472168,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.29681826,0.36839765310287476,True
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.5024064,-5.757323741912842,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.0,0.0,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,0.6576356,-0.04455912113189697,False
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.3245522,-1.113271951675415,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,0.99477714,-3.8863673210144043,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.02954604,-2.0880186557769775,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,4.221407,-0.2238389253616333,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,16.315948,-2.5958120822906494,False
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,1.0120637,-2.174058198928833,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.5732655,-0.13137173652648926,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.16713533,-1.2647786140441895,False
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,2.1358533,-1.3816559314727783,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.31703255,-0.1679089069366455,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.5597748,-0.3099370002746582,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.8487887,-1.3841257095336914,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,2.5071647,-2.2181124687194824,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,5.299279,-9.707603454589844,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.7940407,-1.5010080337524414,False
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.9365876,0.3351079225540161,True
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.25749147,-0.655819296836853,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.5794009,-0.8647286891937256,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.4801675,0.03755462169647217,True
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.9391898,-1.0705311298370361,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.7036293,-2.4598264694213867,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,7.502911,-1.4332690238952637,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.3065823,-1.0041718482971191,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.015387585,-5.226547718048096,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.9976307,0.02212512493133545,True
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,7.01834,-3.4788241386413574,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.2722048,-2.3022871017456055,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.4057848,-2.761331081390381,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.6047688,-0.3983980417251587,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.15089026,-0.2998276948928833,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.2426963,-0.18177878856658936,False
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.6294536,-1.2526776790618896,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.1093051,-9.349661827087402,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.1862112,-0.6021738052368164,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,3.0563114,-3.041778087615967,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,21.132559,-42.63414001464844,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.55797577,-1.8178584575653076,False
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,8.111742,-9.078697204589844,False
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.6370225,-4.2275214195251465,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.68624705,-3.2312989234924316,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.2336692,-2.9702577590942383,False
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.0,0.0,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,9.332453,-13.95398998260498,False
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.3668676,-2.2554967403411865,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,3.214845,-2.3076086044311523,False
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.142583,-1.1676599979400635,False
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.44810414,-1.1152610778808594,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,3.0345423,-0.08018600940704346,False
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,2.149511,0.917645737528801,True
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,0.0,False
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.32236207,-2.5708141326904297,False
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.06126338,-4.0412726402282715,False
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,6.010106,0.7429876923561096,True
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.54323995,-0.9980049133300781,False
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.9268289,-3.871842384338379,False
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.33086702,-1.2798388004302979,False
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.23164617,-0.990734338760376,False
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.40596446,-0.38893580436706543,False
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.009966976,-0.8834370374679565,False
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.0,0.0,False
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.0206071,-2.483596086502075,False
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,1.6303412,-1.128188133239746,False
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.75431985,-3.7456259727478027,False
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.13109966,-0.9050384759902954,False
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.2415515,-4.955384731292725,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,15.074012,-15.926244735717773,False
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.7801551,-2.1319351196289062,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.12895592,-1.3726022243499756,False
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.5523218,-8.833417892456055,False
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.4890719,-0.19140994548797607,False
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.07001826,-0.38248109817504883,False
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,1.7106575,-0.4746286869049072,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.6737748,-0.649578332901001,False
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.29168898,0.4160541892051697,True
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.19093554,0.04029858112335205,True
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.35459784,-0.09362447261810303,False
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,3.2865407,-6.081963539123535,False
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.13977656,-3.9896225929260254,False
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.011576984,-0.422619104385376,False
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.14750357,-2.2935917377471924,False
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.99626744,0.8696373552083969,True
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.43880197,-0.18159770965576172,False
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.17496273,0.33691489696502686,True
