wilcoxon,t-test,t-test_overestim_var
Pdia6,Pdia6,Pdia6
Calr,Cdca7,Cdca7
Rps26,Calr,Calr
Hsp90b1,Rps26,Rps26
Tomm5,Ftl1,Ftl1
Hspa5,Rpl5,Rpl5
Ftl1,Llph,Llph
Manf,Hsp90b1,Hsp90b1
Llph,Tomm5,Tomm5
Rpl5,Hspa5,Hspa5
Psma7,Manf,Manf
Spcs2,Spcs2,Spcs2
Cdca7,Psma7,Psma7
Rps27l,Selenos,Selenos
Selenos,Nr2c2ap,Nr2c2ap
Rsl1d1,Tsr1,Tsr1
Pdia3,Rsl1d1,Rsl1d1
Cacybp,Hspa8,Hspa8
Tmed9,Pdia3,Pdia3
Naca,Cdc6,Cdc6
Dynll1,Dynll1,Dynll1
Canx,Canx,Canx
Rpl36al,Serp1,Serp1
Hsp90ab1,Hsp90ab1,Hsp90ab1
Serp1,Cacybp,Cacybp
Hspa8,Tmed9,Tmed9
Rpl7a,Rpf2,Rpf2
Tmed2,Hells,Hells
Tma7,Ung,Ung
Ostc,Rpl7a,Rpl7a
Rps6,Rps27l,Rps27l
Eif3a,Zmynd19,Zmynd19
Eif5a,Rps6,Rps6
Nr2c2ap,Vim,Vim
Hspd1,Naca,Naca
Rpl11,Ppp1r14b,Ppp1r14b
Eef1g,Sec61b,Sec61b
Dnajb11,Ufm1,Ufm1
Eif2s1,Rpl36al,Rpl36al
Srp19,Hspd1,Hspd1
Ciao2a,Atp5pb,Atp5pb
Sec61b,Eif3a,Eif3a
Mif,Ebna1bp2,Ebna1bp2
Pnn,Mrps18b,Mrps18b
Atp5pb,Dnajb11,Dnajb11
Rps25,Eif1b,Eif1b
Ppp1r14b,Rpl11,Rpl11
Rpl26,Rpl37,Rpl37
Ldha,Srp19,Srp19
Vim,Tma7,Tma7
Atp5b,Ostc,Ostc
Btf3,Ube2g2,Ube2g2
Rpl38,Rpl26,Rpl26
Eif1b,Gtpbp4,Gtpbp4
Ebna1bp2,Dnajb9,Dnajb9
Ufm1,C1qbp,C1qbp
Rps17,Eif2s1,Eif2s1
Psma4,Tmed2,Tmed2
Rpl37,Pnn,Arpc5
Hells,Arpc5,Pnn
Rpf2,Rps8,Rps8
Nme1,Nip7,Nip7
Ndufb8,Rrs1,Rrs1
Rpl4,Ldha,Ldha
C1qbp,Ciao2a,Ciao2a
Sec61g,Abce1,Abce1
Rpl10,Rpl4,Rpl4
Cdc6,Rpl13,Rpl13
Gtpbp4,Ndufaf4,Ndufaf4
Rps8,Rpl38,Rpl38
Arpc5,Atp5b,Atp5b
Snrpf,Rpl10,Rpl10
Srp9,Rpl27,Rpl27
Ssr2,Nme1,Nme1
Ube2g2,Eif5a,Eif5a
Arf1,Slc35b1,Slc35b1
Rpl13,Rfc3,Rfc3
Atp5g1,Rps25,Rps25
Tsr1,Pus3,Mif
Dnaja2,Mif,Pus3
Pebp1,Rps14,Rps14
Rpl31,Eef1g,Eef1g
Pomp,Rars,Rars
Rpl27,Nus1,Pum3
Rps28,Pum3,Nus1
Rpl27a,Arf1,Arf1
Nip7,Rpl8,Rpl8
Eif2s2,Btf3,Btf3
Rps27a,Acsl5,Acsl5
Hspe1,Rsl24d1,Rsl24d1
Timm23,Gnl3,Gnl3
Rpl22l1,Sec61g,Sec61g
Cox17,Rps3a1,Rps3a1
Rps14,Nop56,Nop56
Mrps18b,Polr2h,Polr2h
Slc35b1,Psma4,Psma4
Nop56,Rpl27a,Rpl27a
Lgals3,Rps17,Rps17
Rps3a1,Ndufb8,Ndufb8
Uqcc2,Gpatch4,Gpatch4
Rpl41,Ppat,Ppat
Psmd7,Alkbh1,Alkbh1
Cct6a,Prr13,Prr13
Selenok,Lgals3,Lgals3
Prelid1,Rps27a,Rps27a
