wilcoxon,t-test,t-test_overestim_var
Gzmb,Gzmb,Gzmb
Lgals1,Gzma,Gzma
Gzma,Prf1,Lgals1
Cd48,1500009L16Rik,Cks1b
Hmgb2,Cdkn3,Prf1
Rap1b,Klrg1,Hmgb2
Pycard,Cks1b,1500009L16Rik
Hsp90b1,Lgals1,Cd48
Calm1,Havcr2,Lgals3
Cks1b,Cd48,Hsp90b1
Prf1,Glrx,Pycard
Anxa2,Lgals3,Rap1b
1500009L16Rik,Hmgb2,Ccnb2
Lgals3,Ccnb2,Calm1
Emp3,Pycard,Birc5
Cox5a,Rap1b,Anxa2
Vim,Hsp90b1,Stmn1
Ccnb2,Birc5,Emp3
Birc5,Fkbp2,Fkbp2
Fkbp2,Anxa2,Cdkn3
Ctsd,Ccr2,Glrx
Crip1,Calm1,H2az1
Ptma,AA467197,Vim
Glrx,Cdc20,Ptma
Cenpa,Emp3,Lmnb1
Cdkn3,Ccna2,Crip1
Pdia6,1700017B05Rik,Cox5a
Dynll1,Lmnb1,Cenpa
Cyba,Esm1,Ctsd
Txn1,Stmn1,Pdia6
Stmn1,Itgam,Ppia
Lmnb1,Pdia6,Cyba
Krtcap2,Cenpa,Cdca8
Manf,Ctsd,Dynll1
H2az1,Cyba,Hmgn2
Calr,Cdca8,Havcr2
Sub1,Ptma,Ran
Ppia,Serpinb9,Serpinb9
Cmtm7,H2az1,Krtcap2
Gzmk,Tubb4b,Manf
Lsm5,Hmmr,Ccna2
Rasgrp2,Rom1,Calr
Serpinb9,Crip1,Pclaf
Hmgb1,Cox5a,Tubb4b
Anp32e,Vim,Anp32e
S100a10,Mt1,Gzmk
Cox5b,Tmsb4x,S100a10
Ywhah,Manf,Lsm5
Tagln2,Arsb,Cdc20
Tmsb4x,Fasl,Tmsb4x
Cdca8,Krtcap2,Klrg1
Tmed2,Gzmk,Hmgb1
Tubb4b,Nek2,Txn1
Hmgn2,Dynll1,Rasgrp2
Ran,Sdf2l1,Cmtm7
Sept11,Anp32e,Sept11
Ube2c,Cdca3,Ddx39
Nucks1,S100a10,Nucks1
Ccna2,Cmtm7,Cdca3
Havcr2,Ppia,Sdf2l1
Calm3,Cep55,Sub1
Sdf2l1,Nans,Cox5b
Reep5,Calr,Nans
Srsf3,Ccnb1,Ywhah
Cdc42,Mt2,Ube2c
Ddx39,Tacc3,Tagln2
Selenos,Sept11,Hmmr
Spcs2,Hmgn2,Reep5
Ndufb7,Pclaf,Calm3
Clic1,Knstrn,Dnajb11
Serpinb6b,Rasgrp2,Rom1
Pfn1,Ran,Ccr2
Ube2s,Magt1,Selenoh
Selenoh,Anxa1,Pfn1
Cdca3,Ddx39,Banf1
Cdc20,Lsm5,Selenos
Dnajb11,Ube2c,Serpinb6b
Nans,Tagln2,Actb
Prdx1,Spc24,Id2
Cxcr6,Hmgb1,Ube2s
Klrg1,Creld2,Mt1
Pclaf,Ctsc,Arsb
Rbx1,Ywhah,Prdx1
Hmmr,Selenos,Magt1
Id2,Dnajb11,1700017B05Rik
Sec61b,Cxcr6,Spc24
Actb,Entpd1,Ndufb7
Rps27l,Nucks1,Tmed2
Alyref,Txn1,Tacc3
Psmb3,Sub1,Cdc42
Rom1,Ube2s,Glipr1
Banf1,Actb,Ctsc
Glipr1,Id2,Ccnb1
Mt1,Glipr1,Clic1
Ostc,Cks2,Spcs2
Ccr2,Cox5b,Srsf3
Tpm4,Calm3,Alyref
S100a6,Serpinb6b,Rps27l
Arsb,Tmed2,Tubb5
Ctsc,Ubl4a,Esm1
Cox6a1,Banf1,Sh3bgrl3
Tubb5,Rnaseh2b,Tpm4
