PCs1,PCs2,PCs3,PCs4,PCs5,PCs6,PCs7,PCs8,PCs9,PCs10,PCs11,PCs12,PCs13,PCs14,PCs15,PCs16,PCs17,PCs18,PCs19,PCs20
-0.0002453282124763662,-0.004725508339724378,0.002895307150779778,0.0002286055030984417,0.01204568944450226,0.012253011155944788,-0.004540743972734771,-0.004754709061095866,0.016208055381282192,-3.12619062123262e-05,-0.014327562921108185,0.0002462740254953474,0.006852024465666376,0.01272632443138803,0.00016971351771145234,0.002790969984142033,-0.010104631854425835,-0.0029567202387578598,-0.006955377641923325,0.0056522380861549855
-0.0017484541453977656,-0.0004428684358924971,-0.02613669090597636,0.008083821148284076,0.0001205681469639789,-0.012329220597885295,-0.007013992079953385,0.019686194557062144,-0.024807883869440592,0.009943866037912441,-0.04310838350184505,-0.019504333634155584,0.01671234189493497,-0.014821502989698513,-0.017214787089876726,-0.04073772957447522,-0.019616198848742526,-0.008244143239298028,0.0068393822659090315,0.026374006219157593
-0.007192705414547671,0.008606082831537033,-0.007901818707392528,0.0016155358833835423,0.006667659530317836,-0.009189886811896895,-0.010175179470480253,-0.017913054595609844,-0.002864059859600683,-0.01304830891866652,0.006613323824036782,-0.016188539859711942,0.013391104174852574,0.004945674688102571,0.013021592196242377,0.011720031978570161,0.008142763720243536,0.0017457145424198443,0.010213002178517618,-0.0014246063869194701
-0.00020525210665633736,0.00310707761117212,-0.010466767333107724,-0.008601087876235348,-0.010261818533528777,0.011150133685544973,0.0017265957886414864,-0.006021480138562976,0.00570052904930587,0.0213663069491601,0.011917789754086966,0.0020803103905711177,0.00844851429268577,-0.0006424442228447879,-5.471668533074943e-05,-0.00012946036901914052,0.0002280235099077242,-0.00958159827203389,-0.016499495585947876,0.0008492429472567006
-0.001451221627289463,-0.0029261235994702695,-0.0011143275871642582,-0.0011731138167444235,-0.009670820503925757,0.009721972871043342,0.002491555542106944,0.01713015017134698,0.016149621535433832,0.005850917829038126,0.007544444595019124,0.014960774871967931,0.007945191391086244,0.0005364341431036253,-0.005412962193072667,0.012409788749812538,-0.0067812931849185396,0.0009643732067820076,0.005236116885037914,0.02188418839360413
-0.029201083341444042,-0.018837743415857103,-0.0014980811673379116,-0.007277383102371271,-0.0099969596996238,-0.016447914294917723,-0.010037326078983912,-0.02293114077102935,0.026858009006509292,-0.01857856169619367,-0.007226601133750897,0.020824081053521157,0.005524705273531849,0.0033379102837776454,0.029889058745353973,-0.02581169064613235,0.0004601389378312515,-0.016244343449823787,-0.013558058684219611,0.02322508061221649
-0.003401034347646074,-0.0019122157314707567,0.0009032164034486939,0.0009287083591036473,-0.006310058546884339,0.0012159268479910344,0.00194781003002069,0.005875693921731605,-0.005541067527119645,-0.0019170708761529643,0.012103893879970202,-0.0017994673460791314,0.009262731437474072,-0.0064787696201014,0.008602100015343473,0.016979263490472636,0.0017519027377350292,-0.005716875285344404,-0.018402706640842877,0.006791381863945192
0.024224687275727776,0.0018803446718957144,-0.020647659651117735,-0.01793199899061163,-0.008499625456834166,-0.00014992317819625798,-0.024198583999010745,-0.01592567406741269,-0.020255208640073488,-0.02197111685253403,-0.0037381401243467395,-0.028942812373665586,-0.0019569604649510345,0.0052921050718574,0.003318089875993368,0.007960470767480998,0.004592050700913649,0.008731377967318798,-0.014219970884063725,-0.014126446249469928
-0.022351804268718755,0.017994754988292495,-0.007525699101273485,-0.016096250937240254,0.024423460182940223,-0.0008317310987389889,-0.0139656605792676,-0.012349247671920319,-0.020730441453459637,0.05079978569509903,-0.02007392064494587,-0.01156598042728377,-0.01791201786619369,-0.002631084674193135,0.025836350706625717,0.004427548853646984,-0.024486602580184785,-0.028076421095865882,0.043552627877569645,0.0075298267214382415
-0.02516005106987309,0.042286465983844765,-0.016821127340532423,-0.0545230076093579,-0.055531102373178765,-0.017333096757686493,0.03505506567240749,-0.00889829292597754,-0.014678624289284608,-0.023179153115110963,-0.013346885161438308,0.04467678381108973,-0.03248399091897469,0.030791534576208753,0.013007245246609516,-0.030296145367356437,0.032475289942068296,-0.005218085054207487,0.020326888043522305,0.020598473886162125
-0.00016679572439876327,0.0006024602418433067,0.00018553672169703043,-9.486585330146752e-06,-0.000988053914199451,0.0005041565512682962,2.5621046363198963e-05,0.00027497323786216705,-0.000629003385663727,-0.00037845866328617227,0.0005417029088113512,-1.4462630445486031e-05,-0.00042014294475357374,-0.00041903275262182956,-0.00011430491506578917,0.00023321184010147616,-0.00019465647375762536,9.298094253134797e-07,-9.714864458596648e-05,8.174347869631454e-05
