wilcoxon,t-test,t-test_overestim_var
Npm1,Npm1,Npm1
Rplp1,Rpl14,Rpl14
Rpl14,Rps27a,Ccna2
Rps2,H2az1,Fabp5
Rps8,Ppp1r14b,Tuba1b
Rps12,Rplp1,Rrm2
Rps27a,Eef1g,Rplp1
Hspe1,Tuba1b,Birc5
Hsp90ab1,Ptges3,Hsp90aa1
Pebp1,Tubb5,Ppp1r14b
Tubb5,Hspe1,Hspe1
Rps15,Eef1b2,Rps27a
Eef1g,Rrm2,Tubb5
Rpl13,Fabp5,Cdca8
Ppp1r14b,Ccna2,Hspd1
Eef1d,Eif5a,Ptges3
Rps3a1,Birc5,Kif15
Eif5a,Hsp90aa1,Rps2
Tuba1b,Rps2,Eif5a
Ptges3,Rps12,Cdca3
Hsp90aa1,Pebp1,Pclaf
Nme1,Fbl,Eef1g
H2az1,Nudc,H2az1
Rpl41,Hspd1,Ppid
Rrm2,Tpi1,Tubb4b
Set,Cdca8,Rps12
Rps20,Kif15,Cks1b
Rpsa,Cks1b,Tpi1
Eif4a1,Cdca3,Hsp90ab1
Nucks1,Lmnb1,Dnph1
Ccna2,Tubb4b,Lmnb1
Fabp5,G3bp1,Pebp1
Rpl7,Ncl,Lyar
Ncl,Nucks1,C1qbp
Anp32b,Ppid,Ncl
Eef1b2,Pclaf,Hmmr
Hspd1,Cct4,Uhrf1
Pgam1,Lsm3,Tmem97
G3bp1,Eef1d,Shcbp1
Rps4x,C1qbp,Cdc20
Snrpf,Hspa4,Pgam1
Birc5,Hspa9,Nucks1
Rpl15,Rpl6,Tpx2
Tubb4b,Lyar,Hspa9
C1qbp,Uhrf1,Ube2s
Ranbp1,Ranbp1,Ccnb1
Ran,Ddx39,Ran
Rps17,Cct8,Spc24
Ybx1,Impdh2,Nek2
Mif,Rpl15,Mrto4
Atp5b,Nop58,Ranbp1
Tpi1,Uchl3,Lsm3
Rpl23a,Pa2g4,Eef1b2
Cct8,Pgam1,Nudc
Ube2s,Lsm2,Pa2g4
Lmnb1,Mrto4,G3bp1
Ddx39,Ptma,Fbl
Rpl5,Ndufab1,Uchl3
Ptma,Erh,Psat1
Kif15,Ccnb2,Impdh2
Ppid,Psat1,Rrm1
Cdca3,Spc24,Ddx39
Rpl6,Sfxn1,Rps15
Pa2g4,Rps15,Lsm2
Cdc20,Atp5b,Ccnb2
Cdca8,Rps4x,Cct4
Hmmr,Alyref,Dctpp1
Hnrnpc,Hsp90ab1,Sfxn1
Nudc,Eif4a1,Ptma
Cct6a,Cenpa,Spdl1
Ndufab1,Ran,Nop58
Fbl,Hmgn1,Tacc3
Rps27l,Hdgf,Hmgn1
Cct4,Hnrnpu,Eef1d
Lyar,Ube2s,Tk1
Alyref,Nop56,Hspa4
Rpl8,Bzw2,Cct8
Lsm3,Tuba4a,Bzw2
Cks1b,Dctpp1,Anp32b
Hspa9,Anp32b,Cct6a
Anp32e,Tk1,Rpl15
Impdh2,Atic,Bub1b
Hnrnpu,Banf1,Set
Hspa4,Hnrnpc,Ska1
Cct3,Rpl7,Erh
Tpx2,Rpl23a,Alyref
Pclaf,Tmem97,Ppa1
Ldha,Rrm1,Mki67
Uchl3,Set,Eif4a1
Hmgn1,Shcbp1,Cenpa
Cct5,Rad21,Ndufab1
Ccnb1,Ccnb1,Tuba4a
Tagln2,Snrpf,Rpl6
Erh,Cct6a,Mif
Hdgf,Pcna,Plk1
Uhrf1,Dkc1,Pdia6
Canx,mt-Nd1,Atic
Lsm2,Pdia6,Rpl23a
Pdia6,Mif,Ccdc34
Rpl12,Tpx2,Rps4x
Dctpp1,Ppa1,Rpl7
Spc24,Hmmr,Atp5b
Nop58,Rps25,Anp32e
Mrto4,Anp32e,Cct3
Sfxn1,Chchd1,Hdgf
Rpl31,Cdc20,Rad21
Shcbp1,Tacc3,Ncapg
Ncapg,Cct3,Dkc1
Hmgb1,Anp32a,E2f8
Tmem97,Stip1,Hmgb2
Hnrnpa1,Lrrc59,Fbxo5
Anp32a,Nolc1,Fkbp4
mt-Nd1,Xpo1,Timm8a1
Nek2,Eif4g2,Nolc1
Banf1,Prmt1,Rpl41
Hnrnpab,Cct5,Nop56
Bzw2,Hmgb2,Cks2
Srsf2,Tagln2,Ybx1
Pgk1,Psmd6,Clspn
Cenpa,Ccdc34,Rps3a1
Psat1,Mki67,Nt5dc2
Ppa1,Nek2,Rps8
Fbxo5,Eif4g1,Mthfd1
Hmgb2,Gmnn,Hnrnpc
Metap2,Rpl22l1,Dlgap5
Tacc3,Srsf2,Snrpf
Serbp1,Gspt1,Rad51
Rrm1,Gar1,Gmnn
Atp5g1,Hnrnpa2b1,Rcc1
Dnph1,Dnph1,H1f5
Ccdc34,Fkbp4,Lrrc59
Nasp,Tomm40,Stip1
Plk1,Rpl41,Banf1
Tk1,Timm8a1,Galk1
Rpl28,Clspn,Hnrnpu
Ctsz,Canx,Anp32a
Rpl36a,Cdk2ap1,Cenpw
Ska1,Ska1,Ctsz
Marcksl1,Ctsz,Rps20
Cacybp,Rps20,Cdk2ap1
Ccnb2,Tipin,Prmt1
Snrpd1,Snrpg,Chchd1
E2f8,Rpsa,Tomm40
Cmtm7,Ybx1,Pcna
Rps25,Tmpo,Rpl5
Rps6,Rps3a1,Nefh
Cct2,Cmc2,Tagln2
Smarca5,Cmtm7,Nasp
Cct7,Cenpw,Gspt1
Rpl22l1,Mcm3,Xpo1
Tuba4a,mt-Nd3,Cep55
Fkbp4,Rcc2,Cacybp
Rad21,Bub1b,Canx
Gspt1,Hnrnpd,Gar1
Atic,Eri1,Nup37
Prmt1,Galk1,Cct5
Ncapd2,Rad51,Nme1
Ywhae,Rangap1,Tipin
Nop56,Mthfd1,Dtl
Slc25a4,Metap2,Pmm1
Hnrnpd,Nasp,Ncapd2
Pabpc4,Cacybp,Eif4g1
Mthfd1,Mcm7,Rpsa
Galk1,Cdc34,Adk
Rad51,Ncapd2,Rfc3
Nolc1,Dtl,Rcc2
Chchd1,Eif4b,Tmpo
Bub1b,Cks2,Bub1
Mki67,Vars,mt-Nd1
Eif4g2,Eprs,Kif11
Pcna,Pgk1,Cenpf
Cenpw,Ppih,Ppih
Clspn,Ncapg,Hnrnpab
Dlgap5,Fbxo5,Cmss1
Rcc1,Pgp,Trip13
Knl1,Rps8,Asf1b
Tcp1,mt-Nd2,Cmtm7
Cks2,Rpl5,Smc2
Tubg1,Rfc3,Bcat1
Dkc1,Nudt4,Metap2
Rpl10,Rpl31,Rps25
Tomm40,Dpy30,Kif4
Ssrp1,Smc2,Gart
Chchd2,Nme1,Rps27l
Gmnn,Hnrnpab,Nuf2
Aldoa,Cmss1,Rangrf
Snrpa1,Rcc1,Rangap1
Cmss1,Aldoa,Knl1
Kif11,mt-Cytb,Ddx1
Nhp2,Smarca5,Shmt2
Bub1,Anapc15,Srsf2
Tmpo,Lsm7,Cmc2
Trip13,Syncrip,Umps
Selenoh,Stmn1,Pabpc4
Rfc3,E2f8,Marcksl1
Pdap1,Pmm1,Mybl2
Timm8a1,Nhp2,Pgp
Cenpm,Gpx1,Kif23
Eif4g1,Slc25a3,Mcm7
Cenpf,Ak6,Psmd6
Stip1,Dlgap5,Pgk1
Cdk2ap1,Odc1,Nhp2
Mybl2,Spdl1,Anapc15
Slc25a3,Ddx1,Top2a
H1f5,Rbbp7,Cenph
Lrrc59,Cct7,Mcm3
Spdl1,Snrpa1,Eri1
Bcat1,Rps27l,Mad2l1
Gart,Asf1b,Tfdp1
Gar1,Tfdp1,Tubg1
Phgdh,Eif5,Odc1
Tipin,Pabpc4,Rpl13
Mrpl18,Nudcd2,Eif4g2
Nefh,Ddx3x,Stmn1
Eif1ax,Plk1,Smarca5
Psmd6,Got2,Uck2
Rangap1,Selenoh,Srm
Nt5dc2,Nup37,Mrpl12
Mrpl12,Umps,Rfc4
Cdv3,Gart,Nsun2
Dut,Smarcc1,Selenoh
Snrpg,Nsun2,Cdc34
Cdk1,Ssrp1,Rpl22l1
Dpy30,Cct2,Nudt5
Uck2,Adk,H4c9
Asf1b,U2af1,Hist1h2ap
Rangrf,H2ax,Snrpa1
Nup37,Mrpl28,Ssrp1
Hnrnpa2b1,Nudt5,Asns
Cep55,Mad2l1,Parp1
U2af1,Psmd7,Dpy30
Dtl,Uck2,Nudt4
Adk,Hells,H2ax
Rcc2,Ppm1g,Eif4b
Srm,Rfc4,Ruvbl1
Nsun2,Tsfm,Gpx1
Hist1h2ap,Tubg1,Smarcc1
Cenph,H1f5,Eprs
H2ax,Ruvbl1,Ldha
Snu13,Slc25a4,Ak6
mt-Nd2,Rpl10,Hnrnpa2b1
Shmt2,Atpif1,Tsfm
Dna2,Trip13,Hells
Umps,Chchd2,Hnrnpd
Nbn,Etf1,H2ac8
Cmc2,Mrpl12,Snrpd1
Xpo1,Shmt2,Cdk1
H2ac8,Cenpf,Dbf4
Ppih,Ipo5,Aimp2
Mcm10,Dbf4,Agpat5
Rpl7a,Mcm5,Pdap1
Pmm1,Rars,Ipo5
Prep,Pin1,Mrpl28
Ddx3x,Ldha,Mpp6
H4c9,Cdv3,Ddx3x
Top2a,Mthfd2,Lsm7
Rbbp7,Psmc1,Cct7
Nuf2,Cenph,Rbbp7
Tfdp1,Top2a,Siva1
Blm,H4c9,Cdv3
Kif4,Bub1,Nudcd2
Ddx1,Pdap1,Mybbp1a
Mad2l1,Hmgn2,Ckap2
Atp5a1,Sf3b5,Nbn
Brca1,Psmd1,Mcm10
Rpl27a,Aimp2,Ezh2
Syncrip,Kif11,Syncrip
Agpat5,Supt16,Tcp1
Rplp0,Lig1,Sigmar1
Kif23,Tyms,Serbp1
Supt16,Mpp6,Tyms
Aimp2,Bcat1,Rpl31
Asns,Hat1,Phgdh
Eif2s1,Rpa3,Aspm
Smc2,Parp1,Cct2
Odc1,Tkt,Dna2
Smarcc1,Serbp1,Melk
Cip2a,Anapc5,Aldoa
Strap,Cdk4,Cenpm
Ruvbl2,Prelid3b,mt-Nd2
Gpx1,Phgdh,Klhdc4
Tuba1c,Siva1,Mcm5
Klhdc4,Snrpd1,Vars
Lap3,Strap,Slc25a4
Pgp,Ezh2,mt-Nd3
Trim28,Knl1,Orc6
Mcm7,Ywhaq,U2af1
Dbf4,Taf1d,Ccnf
Sf3b5,Cep55,Supt16
Eprs,Nt5dc2,Chchd2
Mybbp1a,Ywhae,Cip2a
Rps19,Rpl27a,Prelid3b
Stmn1,Ebna1bp2,Trim28
Tkt,Cenpm,Mthfd2
Cdc25a,Trim28,Slc25a3
Hsp90b1,Nefh,Rars
Gemin6,Slbp,Rfc5
Apex1,Rangrf,Cdk4
Srsf3,Klhdc4,Snrpg
Nudt4,Marcksl1,Got2
Eri1,Tma7,Psmd1
Chchd10,Lap3,Etf1
Ak6,Agpat5,Hat1
Kif20a,Dnajc2,Ywhae
Tsfm,Orc6,Psmd7
Kif22,Nuf2,Brca1
Ppm1g,Dhfr,Prdx4
Ppia,Rfc5,Dhfr
Parp1,Mybl2,Hmgb1
Rpl4,Ndufa12,Sdf2l1
Anapc15,Mtrex,Abce1
Prelid3b,Ipo7,Irak1bp1
Cdkn3,St13,Psmc1
Parp2,Tcp1,Lap3
mt-Nd3,Tuba1c,Lig1
Prmt5,Eif1ax,Eif5
Eif3c,Mybbp1a,Tuba1c
Hells,Usp1,Eif1ax
Rfc4,Kif4,Apex1
Gnl3,Abce1,Ppm1g
Fkbp3,Prps1,St13
Rpl3,Hmgb3,Asf1a
Ruvbl1,Kif23,Rps17
Cisd1,Snu13,Dtymk
Timm13,Gnl3,Strap
Eef1a1,Cdk1,Rpl27a
Sigmar1,Dtymk,Rpa3
Cdc34,Hmgb1,Mettl1
Ssb,Timm50,Hmgb3
Usp39,Sigmar1,Gnl3
Psmd7,Srm,Alg8
Sdf2l1,Rpl36a,Prps1
Atp5pb,Sdf2l1,Pin1
Dtymk,Rpl13,Cenpe
Gpatch4,Gtf3a,Timm50
Dnajc2,Asf1a,Lrr1
Vdac1,Eif3c,Spag5
Lsm7,Pdia3,Diaph3
Ltv1,Stub1,Kif22
Cdc45,Atp5g1,Cisd1
Sumo2,Cisd1,Atpif1
Ckap2,Hist1h2ap,Vdac1
Htra2,Eif3b,Shmt1
Mpp6,Gins2,Gemin6
Ipo5,2810004N23Rik,Rpl8
Mcm3,Prdx4,Eif2s1
Dhfr,Cip2a,Chchd10
Nudt5,Mrps5,Tkt
Prps1,Rnpep,Sgo1
Eif4b,Vdac1,mt-Cytb
Usp50,Ckap2,Mtrex
Ezh2,Asns,Hmgn2
Rad51ap1,Mrps28,Ywhaq
Hmgb3,Map2k3,Dnajc2
Atad5,Eif2s1,Cdca5
Nup205,Coa3,Gpatch4
Cars,Gemin6,Ube2c
Timm23,Brca1,Kif20a
Ywhaq,Uchl5,Snu13
Atpif1,Rdx,Atp5g1
