wilcoxon,t-test,t-test_overestim_var
Tubb5,H2az1,Rrm2
Tuba1b,Tubb5,Tuba1b
Ddx39,Tuba1b,Tubb5
Ranbp1,Rrm2,Mt1
Alyref,Pcna,Ccna2
Ptma,Hnrnpa2b1,H2az1
Cmtm7,Tubb4b,Tubb4b
Srsf2,Alyref,Fabp5
Srsf3,Mcm3,Pcna
Rrm2,Mt1,Ddx39
H2az1,Srsf2,Alyref
Eef1d,Ddx39,Cmtm7
Mt1,Ccna2,Ranbp1
Ldha,Lmnb1,Mcm3
Set,Ptges3,Lmnb1
Eif5a,Cmtm7,Lyar
Ptges3,Ptma,1500009L16Rik
Ppp1r14b,Nudc,Gmnn
Eif4a1,Tipin,Tipin
Tubb4b,Ranbp1,Uhrf1
Lmnb1,Fabp5,Gzmb
Rpl14,Gmnn,Ptma
Pcna,Mcm7,Srsf2
Fabp5,Uhrf1,Tk1
Eef1g,Lyar,Rad51
Atp5g1,Srsf3,Ptges3
Nudc,Lrrc59,Rfc3
Nme1,Tuba4a,Mcm7
Lyar,Tk1,Clspn
Hnrnpa2b1,Ppp1r14b,Lrrc59
Ran,Clspn,Nudc
Tpi1,Hells,Tuba4a
Npm1,Lsm2,Prr5
Pa2g4,Rfc3,Rrm1
Ccna2,Mcm5,Hells
Tipin,Smc2,Smc2
Mcm3,Pa2g4,Pa2g4
Uhrf1,Tpi1,Shcbp1
Hnrnpab,Rrm1,Eif5a
Hmgb1,Gzmb,Nasp
Ndufab1,Slbp,Tpi1
Lsm2,Rad51,Hnrnpa2b1
Mcm7,Eef1d,Ccne1
Hdgf,Hspa9,Lsm2
Rfc3,Rpl14,Ppp1r14b
Tuba4a,Nasp,Hspa9
Anp32e,Eif5a,Srsf3
Tk1,Pclaf,Pclaf
Lrrc59,Eef1g,Mcm5
Gmnn,Cdca3,Set
Cct6a,Lig1,Rfc4
Prmt1,1500009L16Rik,Npm1
Rad51,Lsm3,Cdca3
Clspn,Spc24,Mt2
Hspd1,Set,Dctpp1
Slbp,Birc5,Spc24
G3bp1,Tomm40,Tmem97
Hsp90aa1,Hspa4,E2f8
Hspa9,Rfc4,Slbp
Anp32b,Hnrnpd,Hspd1
Hspa4,Dctpp1,Lig1
Hsp90ab1,Cdca8,Tacc3
Nasp,Shcbp1,Cenpw
Tagln2,Cks1b,Eef1d
Hnrnpd,Prmt1,Eef1g
1500009L16Rik,Cmc2,Tomm40
Srsf7,Npm1,Atad5
Nucks1,Mcm4,Timm8a1
Snrpf,Mrto4,Cdca8
Ncl,Timm8a1,Rpl14
Rps27l,Nucks1,Mybl2
Rrm1,Stip1,Mrto4
Eif4g2,Ccne1,Birc5
Mrpl18,Mcm2,Prmt1
Gzmb,Cenpw,Fbxo5
Smc2,Ndufab1,Lsm3
Hells,Tacc3,H1f5
Ccne1,Ak6,Cenps
Lsm3,Anp32e,Cmc2
Cmc2,Nop56,Mcm4
Hnrnpu,Kif15,Ldha
Dpy30,Gins2,Anp32e
Atad5,Hdgf,Ak6
Atp5b,Topbp1,Ccdc34
Cdca3,Prr5,Mcm2
Tacc3,Ccdc34,Prdx4
Hmmr,Ldha,Hnrnpab
Tpx2,Tmem97,Fen1
E2f8,Hspd1,Ska1
Erh,Dhfr,Gins2
