wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Rps29,Rps29,Rps29
Rps27,Rps27,Rps27
Rps19,Rps7,Rps7
Rpl21,Rps19,Rps19
Rps7,Rps15a,Rps28
Rps15a,Rps28,Rps15a
Rps28,Tpt1,Tpt1
Rps14,Rps14,Rps14
Tpt1,Rps16,Rps16
Rps16,Rpl21,Rpl21
Rplp2,Rps4x,Rps4x
Rps4x,Rpl12,Rpl12
Rpl12,Rpl37a,Rpl37a
Rpl23,Rpl35a,Rpl35a
Rpl37a,Rplp2,Rplp2
Rpl18a,Rplp1,Rpl18a
Rps15,Rpl18a,Rpl23
Rpl35a,Rps9,Rplp1
Rps9,Rpl23,Rps9
Rplp1,Rps15,Klf2
Rpl39,Rpl39,Rps15
Klf2,Rpl36a,Rpl39
Rpl36a,Klf2,Rpl13
Rpl13,Rpl38,Rpl36a
Rpl38,Rpl13,Rpl38
Rps27a,Rps27a,Rps27a
Rpl35,Rps23,Rps23
Rpl23a,Rpl35,Rpl35
Rps23,Rps27rt,Rps27rt
Rps5,Rpl23a,Rpl31
Rps27rt,Rpl31,Rpl23a
Rpl5,Sell,Fau
Rpl30,Rps20,Sell
Rps18,Rps5,Rps20
Rpl31,Rpl26,Rps5
Rpl9,Fau,Rps21
Rpl17,Rps21,Rpl26
Rps20,Rpl5,Rpl5
Fau,Lef1,Rpl9
Rpl8,Rpl9,Btg1
Rps21,Rpl17,Malat1
Lef1,Btg1,Rpl17
Btg1,Rpl8,Rps18
Rps3,Rps3,Rpl8
Rps8,Rps3a1,Lef1
Rps3a1,Rps18,Rps3a1
Rpl26,Rpl19,Rpl19
Rpl19,Rps25,Rps3
Malat1,Rpl30,Rpl30
Rps25,Malat1,Rps25
Sell,Il7r,Rps8
Rpl34,Ccr7,Il7r
Rps6,Rps8,Rps6
Rpl36,Rps6,Ccr7
Ccr7,Igfbp4,Rpl36
Rpl14,Rpl36,Rpl34
Smc4,Rpl34,Igfbp4
Rps17,Smc4,Smc4
Il7r,Rflnb,Dapl1
Arl4c,Tsc22d3,Tsc22d3
Peli1,Dapl1,Rflnb
Tubb5,Il6ra,Rps17
Rabac1,Peli1,Il6ra
Rps10,Rps17,Peli1
Dapl1,Rpl14,Rpl14
Tsc22d3,Rabac1,Rabac1
Rpl27a,Tdrp,Arl4c
Rps26,Pik3ip1,Pik3ip1
Klf3,Arl4c,Tdrp
Igfbp4,S1pr1,S1pr1
mt-Nd2,Ramp1,Tubb5
Rps13,Tubb5,Klf3
S1pr1,Klf3,Rpl27a
Rpl6,Rpl27a,Ramp1
Foxp1,Ssbp2,Rps26
Rpl3,Rgcc,Ssbp2
Uba52,Gm47283,Rps10
Rpl11,Rps26,Rgcc
Ptma,Rps10,Gm47283
Gm11808,Pdk1,Pdk1
Rgs10,Gm43698,Rps13
Rflnb,Tmem108,Foxp1
Pik3ip1,Rps13,Rpl3
Eef1b2,Foxp1,Gm43698
Eef1a1,Rpl6,Rpl6
Eef1g,Mtss1,Tmem108
Rpl37,Rpl3,Rgs10
Il6ra,Rgs10,Mtss1
Bcl2,Trat1,Rpl11
Npc2,Selenop,Uba52
Satb1,Rpl11,Trat1
Rpl7,Atp1b1,Ptma
Txnip,Ccnd2,Selenop
Tdrp,Uba52,Ccnd2
Wdr89,mt-Nd2,mt-Nd2
Stk38,Ptma,Eef1a1
Chd3,Fam241a,Chd3
Tuba1b,Ccr9,Atp1b1
Ramp1,Chd3,Fam241a
Ssbp2,Eef1a1,Bcl2
mt-Nd1,Rapgef6,Ccr9
Rack1,Bcl2,Rapgef6
Pdk1,Bach2,Eef1b2
Rapgef6,Rpl7,Rpl7
Ccnd2,Eef1b2,Tuba1b
Klf13,Tuba1b,Gm11808
Gm47283,Gm11808,Bach2
Rgcc,Txnip,Txnip
mt-Cytb,Itgae,Rpl37
Actn1,Il6st,Eef1g
Eef1d,Rpl37,Stk38
Rpl32,Eef1g,Il6st
Grap2,Actn2,Itgae
Ddx5,Stk38,Actn2
H2-Q4,Ift80,Satb1
Gm43698,Zbtb20,Snhg12
Ssh2,Snhg12,Ssh2
Fam241a,St6gal1,Npc2
Selenop,Ssh2,Zbtb20
Txk,Ifngr2,Ift80
Cd53,Satb1,AC149090.1
Pdcd4,AC149090.1,Rpl32
Tmem108,Npc2,Rack1
Rpl9-ps6,Thra,St6gal1
Rpl15,Cxxc5,Ifngr2
Mrpl23,Gm20696,mt-Nd1
AC149090.1,Dph5,Thra
Rpl18,Rpl32,Dph5
Gm2000,Rack1,Gm20696
4930523C07Rik,Klhdc1,Cxxc5
Ccr9,Stim1,Klhdc1
Crlf3,mt-Nd1,Stim1
Srsf5,Grap2,Grap2
Mtss1,AI480526,2810474O19Rik
Rpl13a,2810474O19Rik,H2-Q4
Snhg12,Crtc3,Klf13
Ypel3,H2-Q4,Crtc3
Stim1,Klf13,AI480526
Trat1,Gpcpd1,Gpcpd1
Rpl10,Rara,Actn1
Rpl22l1,Gm14085,Rara
Arhgef1,Actn1,Jakmip1
Slfn1,Amer1,Slfn1
,Timp2,Gm14085
,Jakmip1,Timp2
,Kcna2,Crlf3
,Dag1,Neurl3
,Slfn1,Amer1
,Neurl3,Rpl15
,Dbp,Dag1
,2610035D17Rik,Dbp
,Crlf3,2610035D17Rik
,Plekho1,Wdr89
,Clcf1,Kcna2
,Zfp281,Rasgrp1
,Rasgrp1,Plekho1
,Fkbp4,Fkbp4
,Wdr89,mt-Cytb
,Rpl15,Clcf1
,Ifit1bl1,Zfp281
,mt-Cytb,Ifit1bl1
,Cep97,Cep97
,Nacc2,Kif1b
,Kif1b,Sh3bp5
,Zfp740,Rpl10
,Lypd6b,Scml4
,Sema4b,Zfp740
,Fxyd4,Rpl9-ps6
,Gatsl2,Smad4
,1700062C10Rik,Sema4b
,Sh3bp5,Mcm7
,Slc6a19,Top2b
,Scml4,Ppm1h
,Sox4,Gramd1a
,Mcm7,Nacc2
,Smad4,Lypd6b
,Fam208b,Fam208b
,Fam120b,Fxyd4
,Rpl9-ps6,Gramd4
,Gramd4,Eef1d
,Ppm1h,Gatsl2
,Rpl10,Fam120b
,Gramd1a,Slc6a19
,Top2b,Sox4
,Rab3ip,Rab3ip
,Crebl2,1700062C10Rik
,Rint1,Rint1
,Eef1d,Crebl2
,Prkd3,Epb41l4aos
,Dgcr8,Mta3
,Als2cl,Prkd3
,Epb41l4aos,Txk
,BC005561,Als2cl
,Mta3,Fam169b
,Pnpla7,Dgcr8
,B630019A10Rik,Pnpla7
,Rapgef4,BC005561
,Txk,Rapgef4
,Znrf1,Btg2
,Tec,Znrf1
,Fam169b,Rpl18
,Btg2,Tec
,,Itk
,,B630019A10Rik
,,Lncpint
,,Eif4a2
,,Gart
,,Otud1
,,Lysmd1
,,Gm12216
,,Wls
,,Phip
,,Gpr146
,,Ppp1r13b
,,Zfp652
,,Tk2
,,Rpl13a
,,Zfp667
,,Zfp395
,,Letm2
,,Rps11
,,St8sia1
,,Clec2d
,,Tgtp2
,,Ttc3
,,Zfp397
,,Gm10073
,,Tpcn1
,,Dmtf1
,,Rtf1
,,Smad7
,,Neat1
,,Mcmbp
