wilcoxon,t-test,t-test_overestim_var
Rps29,Rps27,Rps27
Rps28,Rps24,Rps24
Rpl13,Rps7,Rps7
Rps14,Rps14,Rps15a
Rps19,Rps15a,Rps14
Rps16,Rpl18a,Rpl18a
Rpl18a,Rpl23,Rpl23
Rpl23,Rps28,Rps16
Rps24,Rps29,Rpl9
Rps23,Rps16,Rpl12
Rpl12,Rpl9,Rps28
Rpl9,Rpl12,Rpl17
Rpl17,Rpl37a,Rpl37a
Rpl35a,Rpl17,Rps29
Rplp1,Rpl21,Rpl21
Rpl37a,Rps18,Rps18
Rpl21,Rpl35a,Rplp1
Rps9,Rplp1,Rpl35a
Rps27,Rpl13,Rpl13
Rps15a,Rps19,Rpl23a
Rps27a,Rps27a,Rps19
Rps18,Rps9,Rps9
Rps21,Rps23,Rps15
Rps7,Rplp2,Rps27a
Rps4x,Rpl23a,Rplp2
Rplp2,Rps15,Rps23
Rpl36,Rps4x,Rpl19
Rpl26,Rpl27a,Rps4x
Rps15,Rpl19,Rpl27a
Rpl31,Rps21,Rpl30
Rpl19,Rpl30,Rps21
Rpl27a,Rpl31,Tpt1
Rps3,Rpl26,Rps3
Rpl23a,Rpl36,Rpl26
Rpl34,Rpl39,Rpl31
Rpl36a,Rps3,Rpl36
Rpl39,Tpt1,Rps3a1
Rps3a1,Rps3a1,Rpl39
Fau,Rps27rt,Rps27rt
Rps6,Rpl34,Rps6
Rpl8,Rpl36a,Rpl34
Rpl37,Rps6,Rpl5
Rps8,Fau,Fau
Rps20,Rps20,Rps20
Rpl32,Rpl37,Rpl36a
Rps27rt,Rpl5,Rpl37
Rpl5,Rpl11,Rpl11
Rpl30,Rps8,Rps5
Rpl38,Rps25,Rps25
Tpt1,Rps5,Rps8
Rpl11,Rps26,Rps26
Rps26,Rpl38,Rpl38
Rps5,Eef1a1,Rpl18
Rps25,Rpl18,Eef1a1
Rpl18,Rpl32,Rps13
Eef1a1,Rps13,Rps10
Rps10,Rps10,Rpl32
Rps13,Rpl35,Ltb
Rpl35,Ltb,Sell
Rpl15,Rpl8,Rpl35
Rpl3,Rpl15,Rpl15
Rpl4,Rpl4,Tcf7
Rpl6,Rpl3,Rpl4
Ltb,Btg1,Rpl7
Rpl7,Sell,Rpl3
Btg1,Rpl7,Btg1
Malat1,Tcf7,Ccr7
Rpl14,Rpl6,Rpl8
Rpl10a,Malat1,Lef1
Rps17,Lef1,Rpl6
Lef1,Rpl10a,Malat1
Eef1b2,Rps17,Rps17
Sell,Ccr7,Rpl10a
Rplp0,Rack1,Rgs10
Rps11,Rps11,Rack1
Rack1,Rpl14,Rps11
Tcf7,Rplp0,Eef1b2
Rpl10,Eef1b2,Rplp0
Ccr7,Rpl10,Rpl14
Rpl22,Rgs10,Bcl2
Klf2,Bcl2,Il7r
Rps12,Il7r,Rpl10
Rpl27,Rpl22,Rpl22
Rpl13a,Klf2,Dapl1
Eef1g,Rpl27,Rpl27
Rpl24,Rps12,Klf2
Rgs10,Dapl1,Peli1
Wdr89,Rpl13a,Rps12
Bcl2,Eef1g,Pik3ip1
Saraf,Peli1,Rpl13a
Il7r,Saraf,Eef1g
Emb,Rpl24,Actn1
Peli1,Emb,Rpl24
Uba52,Pik3ip1,Saraf
Cox7a2l,Actn1,Evl
Limd2,Evl,Emb
Dapl1,Uba52,Tsc22d3
Gm11808,Tsc22d3,Uba52
Shisa5,Shisa5,Igfbp4
Rpl29,Limd2,Rflnb
Rabac1,Cox7a2l,Foxp1
Npc2,Wdr89,Shisa5
Evl,Foxp1,Ypel3
Ypel3,Ypel3,Limd2
Actn1,Igfbp4,Wdr89
Pdcd4,Pdcd4,Cox7a2l
Satb1,Rflnb,Pdcd4
Foxp1,Ighm,Ctss
Ighm,Rabac1,Rabac1
Npm1,Ctss,Ighm
Cd53,Gm11808,Tcp11l2
Tsc22d3,Rpl29,Il6ra
Klf3,Satb1,Tdrp
mt-Nd2,Klf3,Satb1
Pik3ip1,Tcp11l2,Gm11808
Gm8369,Txnip,Txnip
Selenow,Il6ra,Klf3
Igfbp4,Npc2,Rpl29
Ptpn18,Tdrp,Npc2
Txnip,Ssbp2,Ssbp2
Pfdn5,Npm1,Pdk1
Fam189b,Pdk1,Nsg2
Ctss,Ramp1,Ramp1
Rflnb,Nsg2,AC149090.1
Rpl28,Cd53,Npm1
Rps2,Rps2,Cd53
Chd3,AC149090.1,Chd3
Hspe1,Chd3,Fam189b
Tcp11l2,Fam189b,Cd7
Cd3d,Cd7,Selenop
S1pr1,mt-Nd2,Gm43698
Tdrp,Gm8369,Rapgef6
Pnrc1,Rapgef6,Slfn1
Il6ra,Selenow,mt-Nd2
Rapgef6,Selenop,Gm8369
Ssbp2,Slfn1,Id3
Naca,Gm43698,Rps2
Cd7,Id3,Klhdc1
mt-Cytb,Slamf6,Tmem108
Pdk1,Klhdc1,Selenow
Arhgap45,Tmem108,Trat1
Crlf3,Crlf3,Slamf6
Eif3f,S1pr1,Rgcc
Klf13,Trat1,Snhg12
