wilcoxon,t-test,t-test_overestim_var
Btg1,Btg1,Btg1
Rps24,Rps24,Rps24
Rps7,Rps7,Rps7
Tpt1,Tpt1,Rps27
Klf2,Rps27,Rps29
Rpl21,Rps29,Tpt1
Rps27rt,Rps15a,Rps15a
Rps29,Lef1,Rps14
Rpl39,Rpl21,Rpl21
Malat1,Rpl39,Rps16
Rps15a,Rps27rt,Malat1
Rps16,Rps14,Rps27rt
Rps3a1,Rps16,Rpl39
Lef1,Malat1,Rps28
Rpl31,Rpl35a,Fau
Rps15,Rps9,Rpl35a
Rps9,Rps28,Rpl18a
Rps28,Rps4x,Rps4x
Rps14,Fau,Rpl37a
Eef1a1,Rps15,Rps9
Rps26,Ccr7,Rps15
Rpl35a,Rps3,Lef1
Rps3,Rpl18a,Rplp2
Rps4x,Rpl37a,Rpl17
Fau,Rps3a1,Rps3
Rpl12,Rpl31,Rpl23a
Rps27,Klf2,Rpl31
Rpl19,Rplp2,Rpl23
Ltb,Eef1a1,Rps3a1
Rpl18a,Rpl23a,Klf2
Rpl23a,Rpl17,Rpl19
Saraf,Rpl19,Eef1a1
Rpl38,Rpl23,Rpl12
Rpl17,Rps26,Rps19
Rps27a,Rpl26,Ccr7
Rpl26,Rpl12,Rpl26
Rps6,Rpl38,Rps26
Rplp2,Rps6,Rpl38
Rpl37a,Ltb,Rps6
Rpl5,Rps19,Rpl9
Rps19,Saraf,Rpl34
Rpl9,Rpl5,Ltb
Rps5,Ypel3,Rps27a
Rpl23,Rps5,Rps5
Rpl30,Rpl34,Rpl5
Rps18,Rps27a,Rpl30
Rplp1,Rpl9,Saraf
Ccr7,Tcf7,Rps18
Rpl34,Rpl30,Tcf7
Rps10,Pdcd4,Rplp1
Rpl8,Il7r,Sell
Tcf7,Klf3,Ypel3
Rps21,Sell,Rps23
Rpl13,Tsc22d3,Rpl13
Rpl36a,Rps18,Pdcd4
Pdcd4,Peli1,Rps21
Cd3g,Rplp1,Rpl36a
Sell,Bcl2,Il7r
Rps8,Rps21,Klf3
Rps13,Rpl36a,Rpl8
Shisa5,Rps23,Rps8
Npc2,Rpl13,Rps13
Rps23,Tdrp,Peli1
Ypel3,Txnip,Rpl35
Rps25,Rpl8,Tsc22d3
Cd53,Rps8,Rps10
Rpl35,Actn1,Rps25
Rpl32,Rps13,Bcl2
Rpl18,Rpl35,Shisa5
Cd3d,Shisa5,Rpl18
Rpl36,Rps25,Rpl37
Peli1,Rps10,Rps20
Klf3,Rpl18,Txnip
Rpl37,Foxp1,Rpl36
Gm8369,Evl,Actn1
Rps20,Cd3g,Rpl32
Fxyd5,Npc2,Rps11
Rpl3,Rpl37,Cd3g
Rpl4,Gm8369,Evl
Rpl13a,Rps20,Rpl11
Rpl11,Cd53,Npc2
Rps11,Rgs10,Rpl3
Cox7a2l,Rpl7,Rpl4
Slfn2,Rpl3,Tdrp
Il7r,Rabac1,Rpl27a
Rpl7,Rpl4,Foxp1
Rpl27a,Pik3ip1,Rpl7
Hcst,Rps11,Rgs10
Rabac1,Rpl11,Cox7a2l
Emb,Rflnb,Cd3d
Bcl2,Rpl36,Gm8369
B2m,Rpl32,Cd53
Rpl10a,Cox7a2l,Rabac1
H2-K1,Slfn2,Slfn2
Evl,Pnrc1,Pik3ip1
Tsc22d3,Cd3d,Hcst
Junb,Rpl13a,Rpl13a
Satb1,Rpl27a,Fxyd5
Foxp1,Txk,Dapl1
Ptpn18,Dapl1,Pnrc1
Actn1,Hcst,Junb
Uba52,Junb,Txk
Arl4c,Fxyd5,Satb1
Txnip,Satb1,Rflnb
Rgs10,Emb,Emb
Rpl15,Slfn1,Rpl10a
Pnrc1,Tcp11l2,H2-K1
Cd8b1,Tnfrsf26,Rpl15
Gm11808,Ssbp2,Uba52
Dapl1,H2-K1,Tcp11l2
Limd2,Rpl10a,Slfn1
Nop53,Uba52,B2m
Txk,Il6ra,Fam189b
Rack1,Rpl15,Ssbp2
Rps17,Fam189b,Arl4c
Rpl6,Arl4c,Il6ra
Ddx5,Gm43698,Cd8b1
Pik3ip1,B2m,Tnfrsf26
Eif3f,Crlf3,Limd2
S1pr1,Tnrc6b,Ptpn18
Use1,Limd2,Gm43698
Fam189b,S1pr1,Crlf3
Pfdn5,Chd3,S1pr1
Wdr89,Cd8b1,Rack1
mt-Cytb,Ptpn18,Chd3
Arhgap45,Thra,Rpl6
Tdrp,Cd7,Tnrc6b
Ets1,Tecpr1,Cd7
mt-Nd2,Use1,Use1
Rflnb,Selenop,Tecpr1
Cd3e,Arl5c,Selenop
Rnaset2b,Gm11808,Gm11808
Eef1b2,Pdk1,Arl5c
Tcp11l2,Hbp1,Pdk1
Stk38,Rpl6,Rps17
4930523C07Rik,Ssh2,Ssh2
Cd8a,Cdkn1b,Cdkn1b
Chd3,Rack1,Utrn
Tmsb10,Utrn,Rapgef6
Crlf3,Rps17,Igfbp4
Paip2,Mtss1,Thra
Rpl27,Rapgef6,Stk38
Igfbp4,Stk38,AB124611
Rpl10,AC149090.1,Ddx5
Il6ra,Ddx5,Ctss
Scp2,AB124611,AC149090.1
Ssbp2,Igfbp4,Hbp1
Tnrc6b,Ctss,Mtss1
Slfn1,Trat1,Arhgap45
Selenow,Arhgap45,Tmsb10
Fyb,Sesn1,Eif3f
Klf13,Eif3f,Btg2
Cd37,Btg2,Trat1
Ighm,Kif1b,Gpcpd1
Arhgef1,Gpcpd1,H2-Q4
Ubb,Smpdl3a,Il16
Acp5,H2-Q4,Smpdl3a
H2-D1,Kdm7a,Kif1b
Srsf5,Il16,Pfdn5
Rapgef6,Ifi213,Kdm7a
Rnaset2a,Zfp281,Gm12840
Arl5c,Znrf1,Sesn1
Tecpr1,Arhgap15,Arhgap15
Rpl22,Gm12840,Rpl27
Ablim1,Plekho1,Ifi213
Cd7,Crebl2,Znrf1
Eef2,Sh3bp5,Gm26740
Bnip3l,Pfdn5,Sh3bp5
H2-Q4,Gsn,Ogt
Gm43698,Gm26740,Ppm1h
Rpl14,Macrod1,Fam241a
Selenop,Ppm1h,Cd37
Ctss,Mir142hg,Zfp281
Gm12840,Tmem108,Tmem108
Eif3h,Nop53,Nop53
Klrd1,Fam241a,Klhl6
Ndufa6,Tmsb10,Gsn
Btg2,Ifit1bl1,Rpl10
Top2b,Klhl6,Ifit1bl1
Utrn,Ogt,Plekho1
AB124611,Clcf1,Eef1b2
Eif4a2,Cd37,4930523C07Rik
Apbb1ip,Paip2,Mir142hg
Tnfrsf26,Stim1,Stim1
Eif3m,Zbtb20,Paip2
Zfp36l1,Scml4,Klk8
Arhgap15,4930523C07Rik,Zfp36l1
Grap2,Sema4b,Zbtb20
Ssh2,Rpl27,Acp5
Pdk1,Grap2,Crebl2
AC149090.1,Arhgap31,Scml4
Rhoh,Rpl10,Grap2
Klk8,Kdm5b,Cd3e
,Rnf167,Klhdc1
,Neurl3,Snhg12
,Ifngr2,Kdm5b
,Top2b,Macrod1
,Tmem71,Clcf1
,Klhdc1,Rnf167
,Klk8,Top2b
,BC005561,Arhgap31
,Acp5,Neurl3
,Zfp36l1,Tmem71
,Maf1,Ets1
,Il6st,Klrd1
,Cd3e,Maf1
,Snhg12,mt-Cytb
,Eef1b2,H2-D1
,Frat2,Fam169b
,Slc6a19,Jakmip1
,Ipcef1,Il6st
,Jakmip1,Ipcef1
,Fam169b,Frat2
,Ttc38,Trim12a
,Ets1,Wdr89
,mt-Cytb,Ifngr2
,Trim12a,Sema4b
,Etfbkmt,Atp1b1
,Rapgef4,BC005561
,Atp1b1,Rapgef4
,H2-DMa,Bnip3l
,Rb1cc1,H2-DMa
,Wdr89,Nsg2
,Ift80,Cd8a
,Klrd1,Zdhhc20
,Bnip3l,Klhl24
,Gm14085,Eif4a2
,Klhl24,Rb1cc1
,2610035D17Rik,Ubb
,Ezh1,Etfbkmt
,Zdhhc20,Ttc38
,Eif4a2,Gm30054
,AI480526,Ift80
,Ikbke,Ramp1
,Gm30054,2610035D17Rik
,Dag1,Slc6a19
,Nsg2,Fyb
,H2-D1,Gm14085
,Usp28,Ezh1
,Gm16152,Mxd4
,Gdi1,Tprgl
,Calcoco1,Selenow
,Sesn3,Sesn3
,Als2cl,mt-Nd2
,Gm20696,Gm20696
,Abcg1,Klf13
,Zfp260,AI480526
,Zfp652,Gdi1
,Mxd4,Cd96
,Cmtm6,Zfp260
,Cdip1,Ikbke
,Tprgl,Gm2682
,Cd8a,Cmtm6
,Cd96,Abcg1
,Fyb,Calcoco1
,Fbxo32,Rasgrp1
,Selenow,Bach2
,Tagap,Als2cl
,Bach2,Cdip1
,Pbxip1,Gm16152
,Foxo1,Pbxip1
,Klf13,Zfp652
,Tec,Rnaset2b
,mt-Nd2,Dag1
,Pcmtd2,Id3
,Mettl27,Usp28
,Ramp1,Ccr9
,Id3,Tagap
,Rasgrp1,Rgcc
,Ubb,Foxo1
,Rnaset2b,Smad4
,Gm2682,Grcc10
,Zscan2,Krit1
,Smad4,Tec
,Rgcc,Pcmtd2
,Krit1,Fbxo32
,Ccr9,Mettl27
,Cep97,Cep97
,Dyrk2,Actn2
,Itgae,Ppp1r15a
,Dbp,Vsir
,Gm5914,Gbp2
,Grcc10,Slamf6
,Zfp397,Rplp0
,Tmem9,Dyrk2
,Ppp1r15a,Itgae
,Wls,Rpl9-ps6
,Vsir,Gm5914
,Paqr7,Dbp
,Lncpint,Kmt2c
,Actn2,Ube2h
,Gbp2,Lncpint
,Ube2h,Hexa
,Kmt2c,Paqr7
,Rab11fip2,Tmem9
,Hexa,Epb41l4aos
,Fam208b,Fam208b
,Rpl9-ps6,Zscan2
,Cnn3,Crtc3
,Zer1,Rab11fip2
,Slamf6,Wls
,Tk2,Ighm
,Bend5,Gpbp1l1
,Card6,Tk2
,Faah,Hvcn1
,Hvcn1,Zfp397
,Fmo5,Bcl9l
,Crtc3,Card6
,Gpbp1l1,Tbxa2r
,Map7,Clec2d
,Bcl9l,Ablim1
,Fam120b,Faah
,Tbxa2r,Gtf2i
,Hyal1,Rabgap1l
,Crebrf,Zer1
,Supt7l,Crebrf
,Zfp874b,Bfar
,Dguok,Ctso
,Ctso,Dguok
,Clec2d,Ier5
,Fry,Fam120b
,Scp2,Smad7
,Mmp16,Arid5b
,Arid5b,Scp2
,Epb41l4aos,Timp2
