wilcoxon,t-test,t-test_overestim_var
Gm8369,Gm8369,Gm8369
Klf2,Klf3,Klf3
Klf3,Klf2,Tsc22d3
Tsc22d3,Tsc22d3,Klf2
Slfn2,S100a10,Il7r
S100a10,Slfn2,Slfn2
Il7r,Il7r,S100a10
Lef1,Actn1,Actn1
Actn1,Smc4,Tagap
Smc4,Peli1,Itga4
Ets1,Ets1,Smc4
Bcl2,Itga4,Peli1
Peli1,Atp1b3,Slamf6
Hmgb2,Bcl2,Bcl2
Stk38,Hmgb2,Ets1
Crlf3,Lef1,Crlf3
Atp1b3,Slamf6,Atp1b3
Slamf6,Tagap,Hmgb2
Ypel3,Crlf3,Lef1
Emb,Stk38,Stk38
Hspa8,Ypel3,Fam46c
Ms4a6b,Emb,Ypel3
Itga4,Saraf,Txnip
Pnrc1,Txnip,Slfn1
Saraf,Hspa8,Emb
Txnip,Ms4a6b,Cdkn1b
Ms4a4b,Slfn1,Pim1
Tagap,Cdkn1b,Tcp11l2
Btg1,Fam46c,Mtss1
Apbb1ip,Pim1,Saraf
Pim1,Tcp11l2,
Slfn1,Arl5c,
Bnip3l,2810474O19Rik,
H2afv,Ubc,
Ubc,Ms4a4b,
Tcp11l2,Pnrc1,
Cdkn1b,Apbb1ip,
2810474O19Rik,Tdrp,
Arl5c,Mtss1,
Fam107b,Tnfrsf26,
Srgn,Gpcpd1,
Smap2,Btg1,
Pdcd4,Bnip3l,
Ralbp1,H2afv,
Akap13,Maf1,
Eef2,Pcmtd2,
Cd47,Klf6,
Paip2,Frat2,
Ltb,Stim1,
Gpcpd1,Ralbp1,
Ccr7,Akap13,
Klf6,Eef2,
Cd53,Fam107b,
Tdrp,Mkrn1,
Stim1,Nek7,
Pcbp2,Luc7l2,
S1pr4,Klhl6,
Mkrn1,Smad4,
Rps9,Tmem71,
Luc7l2,Ltb,
,AI480526,
,Rps9,
,Arhgap31,
,Kif1b,
,Srgn,
,Smap2,
,Cd47,
,Hscb,
,Cd53,
,Cir1,
,Tubb2a,
,Tax1bp1,
,Fam241a,
,Kdm5a,
,S1pr4,
,Ppp1r15a,
,Rnf145,
,Rabgap1l,
,Pdcd4,
,Paip2,
