wilcoxon,t-test,t-test_overestim_var
mt-Cytb,mt-Co3,Xist
mt-Co3,Xist,mt-Co3
mt-Atp6,mt-Atp6,mt-Atp6
mt-Co1,mt-Cytb,mt-Cytb
Xist,mt-Co1,mt-Co1
mt-Co2,mt-Co2,mt-Co2
Rpl22l1,Trdc,Trdc
mt-Nd1,mt-Nd1,Rpl22l1
mt-Nd3,Rpl22l1,mt-Nd1
Pdcd4,S100a10,S100a10
mt-Nd4,mt-Nd4,mt-Nd4
mt-Nd2,mt-Nd3,mt-Nd3
S100a10,Pdcd4,Pdcd4
Trdc,Klf3,Klf3
Klf3,mt-Nd2,Gpcpd1
Cd3e,Gpcpd1,mt-Nd2
Slfn2,Cd3e,Rabgap1l
Klf2,Rabgap1l,Cd3e
Hmgb2,Rflnb,Rflnb
Gnas,Txnip,Txnip
Txnip,Slfn2,Mcm7
Gpcpd1,Tmsb4x,Slfn2
Rps17,Hmgb2,Trat1
Ypel3,Mcm7,Tmsb4x
Actn1,Tdrp,Tdrp
Rabgap1l,Trat1,Hmgb2
H3f3b,Rps17,Trbv13-3
Tmsb4x,Btg1,Mir142hg
Itm2b,Mir142hg,Zfp24
Btg1,Ypel3,Actn1
Peli1,Actn1,Ypel3
Rflnb,Peli1,Rps17
Stk38,Trbv13-3,Btg1
Lef1,Klf2,Peli1
Arhgef1,Stk38,Gm47283
Rgs10,Gm12840,Gm12840
Emb,Gm47283,Stk38
Ybx1,Zfp24,
Malat1,Gnas,
Scp2,Bnip3l,
Rinl,Themis,
Crlf3,H3f3a,
Hcst,Mta3,
Gm12840,H3f3b,
Themis,Rinl,
Bnip3l,Rpl31,
Cd7,Cd3g,
Ubb,Cd7,
Smc4,Apbb1ip,
Mkrn1,Scp2,
Apbb1ip,Itm2b,
Marc2,Hcst,
Tdrp,Limd2,
Tcf7,Arhgef1,
Tecpr1,Git2,
Mdh1,Crlf3,
Sept1,Phip,
H3f3a,Nxf1,
Ppia,Phf20l1,
Cd47,Marc2,
Plac8,,
Cd37,,
Luc7l2,,
Gm47283,,
Git2,,
Cd3g,,
Fyb,,
H2afv,,
Limd2,,
