wilcoxon,t-test,t-test_overestim_var
Rps24,Rps29,Rps29
Rps29,Rps24,Rps24
Rps28,Rps27,Rps27
Rps15a,Rps28,Rps28
Rps7,Rplp1,Rplp1
Rps27,Rps16,Rps16
Rpl13,Rps7,Rpl21
Rplp1,Rpl21,Rps7
Rps16,Rpl23,Rps27a
Rpl12,Rps27a,Rpl23
Rpl21,Rpl35a,Rpl35a
Rps14,Rps19,Rplp2
Rps19,Rpl12,Rps14
Rpl35a,Rplp2,Rpl18a
Rplp2,Rps14,Rpl12
Rps18,Rpl18a,Rps19
Rpl23,Rpl13,Rpl13
Rps27a,Rps15a,Rps20
Rpl9,Rps20,Rps23
Rps20,Rpl37a,Rpl37a
Rpl18a,Rps23,Rps15a
Rps8,Rps9,Rps9
Rps4x,Rps15,Rps15
Rps9,Rpl36a,Rpl23a
Rpl36a,Rps3a1,Rps3a1
Rpl31,Rps18,Rpl36a
Rps15,Rps8,Rps21
Rps23,Rpl23a,Rps8
Rps3a1,Rps21,Rpl9
Rpl39,Rpl9,Rps18
Rpl8,Rpl31,Rps3
Rpl23a,Rpl39,Tpt1
Rps21,Rps25,Rps25
Rpl37a,Rpl26,Rpl26
Rps3,Rps3,Rpl39
Rpl26,Rps4x,Rpl30
Rps5,Rpl17,Rpl17
Rpl5,Rpl30,Rpl31
Rps17,Tpt1,Rpl27a
Rpl17,Rpl5,Rpl5
Tpt1,Rpl27a,Ccr7
Rps26,Rps17,Rps4x
Rps25,Rpl36,Rpl36
Rpl30,Rps6,Rps6
Rpl15,Rpl8,Rps17
Rps6,Rps5,Sell
Rpl35,Rps26,Tcf7
Rpl27a,Rpl35,Rps5
Rpl14,Rpl15,Rpl8
Rpl19,Ccr7,Rps26
Rpl36,Rpl14,Rpl15
Rpl34,Rpl34,Rpl35
Rpl32,Sell,Rgs10
Rpl37,Tcf7,Rpl14
Rpl3,Rps27rt,Rpl34
Rpl38,Rpl11,Lef1
Eef1a1,Eef1b2,Rps27rt
Rps10,Rpl3,Eef1b2
Eef1b2,Rpl32,Rpl11
Rpl11,Rpl19,Rpl3
Rps27rt,Lef1,Rpl32
Rpl6,Rpl38,Rpl38
Rpl4,Rgs10,Rps10
Lef1,Rps10,Rpl19
Ccr7,Eef1a1,Dapl1
Tcf7,Rpl37,Eef1a1
Sell,Fau,Rpl37
Rps13,Rpl4,Fau
Rps12,Rps13,Actn1
Fau,Rpl18,Il7r
Rpl10a,Rpl6,Rps12
Rpl18,Rps12,Rps13
Rpl10,Rpl10,Rpl4
Rgs10,Rpl7,Rpl18
Rack1,Dapl1,Rpl6
Klf2,Actn1,Smc4
Rpl7,Il7r,Rpl7
Smc4,Smc4,Rpl10
Rpl22,Rack1,Klf2
Rplp0,Klf2,Rack1
Actn1,Rpl10a,Bcl2
Eef1g,Ltb,Rflnb
Dapl1,Rps2,Ltb
Il7r,Bcl2,Rpl10a
mt-Nd2,Malat1,Igfbp4
Ltb,Rpl22,Peli1
Peli1,Eef1g,Rpl22
Btg1,Peli1,Tdrp
Rps2,Rps11,Eef1g
Npm1,Rflnb,Malat1
Bcl2,mt-Nd2,Rps2
Malat1,Rplp0,mt-Nd2
Tubb5,Npm1,Npm1
Wdr89,Btg1,Il6ra
Rps11,Igfbp4,Rps11
Emb,Tubb5,Tsc22d3
Rpl28,Emb,Btg1
Ighm,Tsc22d3,Tubb5
Tsc22d3,Tdrp,Nsg2
Foxp1,Ighm,Emb
Klf3,Il6ra,Ighm
Igfbp4,Nsg2,Rplp0
Rpl13a,Ssbp2,Ssbp2
Satb1,Pik3ip1,Pdk1
Rflnb,Foxp1,Pik3ip1
Hspe1,Pdk1,Ramp1
Gm11808,Klf3,Foxp1
Rpsa,Satb1,Klf3
Uba52,Rpsa,Rgcc
Pik3ip1,Ramp1,Gm47283
mt-Nd1,Wdr89,Satb1
Evl,Rpl28,Gm43698
Tdrp,Gm47283,Id3
Rpl22l1,Rgcc,Wdr89
Chd3,Chd3,Chd3
Il6ra,Rpl13a,Rpsa
Mrpl23,Uba52,Tmem108
Rabac1,Gm43698,Rpl28
S1pr1,Id3,Hspe1
mt-Cytb,Hspe1,Evl
Ssbp2,Evl,Il6st
Pdk1,mt-Nd1,Ccr9
Tuba1b,Gm11808,Mtss1
Gm47283,Tmem108,Uba52
Ramp1,Il6st,Rpl13a
Nsg2,Ccr9,Trat1
Saraf,Tuba1b,mt-Nd1
Rgcc,Hmgn1,Sh3bp5
Crlf3,Trat1,Hmgn1
Slamf6,Slamf6,Gm11808
Gm2000,Mtss1,Tuba1b
AC149090.1,Sh3bp5,Slamf6
Hmgn1,AC149090.1,AC149090.1
Ssh2,S1pr1,Fam241a
Rapgef6,Crlf3,Spint2
Ctss,Mrpl23,S1pr1
Stk38,Spint2,Crlf3
Klk8,Fam241a,Mrpl23
Arl4c,Rabac1,Inpp4b
Id3,Klk8,Cd2ap
Cd7,Ssh2,Fam169b
Rpl27,Impdh2,Ssh2
Rpl9-ps6,mt-Cytb,Impdh2
Impdh2,Rapgef6,Klk8
Spint2,Fam169b,Rapgef6
Gm43698,Saraf,Rabac1
Cox7a2l,Inpp4b,Ift80
Txnip,Cd2ap,Thra
Fam189b,Rpl22l1,mt-Cytb
Rpl10-ps3,Rpl27,Fam78a
Fbl,Fam78a,Rpl22l1
Xist,Gm2000,Saraf
Fam169b,Ctss,Apex1
Fam241a,Ift80,Dph5
Ccr9,Thra,Kbtbd11
Klf13,Snhg12,Snhg12
Pdcd4,Dph5,Selenop
Il6st,Rpl9-ps6,Gm2000
Npc2,Selenop,Gpcpd1
Fam78a,Kbtbd11,Rpl9-ps6
Ypel3,Apex1,Ctss
Trat1,Gpcpd1,Gm14085
Tmem108,Stk38,Rapgef4
Limd2,Cd7,Rpl27
Grap2,Ppp1r14b,Kif1b
Sh3bp5,Xist,Ppp1r14b
Gpcpd1,Kif1b,Stk38
Gm9493,Txnip,Cd7
Txk,Limd2,Bach2
Rpl29,Fbl,2610035D17Rik
Tmsb10,Rapgef4,Smad4
Nop10,Bach2,Xist
Mycbp2,Fam189b,Scml4
mt-Nd4,Gm14085,Txnip
Snhg12,Smad4,Fbl
Ppp1r14b,Scml4,St8sia1
Selenop,2610035D17Rik,Fam189b
Mtss1,Rpl29,Treml2
Tnrc6b,Tmsb10,Gm26551
Tspan13,Socs3,St6gal1
Utrn,Epb41l4aos,Socs3
Cirbp,Pecam1,Als2cl
Dph5,Grap2,Cd3eap
Cdkn1b,Klhdc1,Trib2
Kbtbd11,Cd3eap,Mettl27
Inpp4b,St8sia1,Epb41l4aos
Zfp36l1,Trib2,Pecam1
Top2b,Gm26551,Macrod1
mt-Nd3,Mycbp2,Gm19705
Ddx5,St6gal1,Tmem9
Stim1,Treml2,Limd2
H2-Q4,Als2cl,Klhdc1
Arhgap15,Gm10073,Itgae
4930523C07Rik,Gm19705,Gpr146
