gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Mrpl15,-0.56475705,1.0,-0.7997861,-0.56475705,0.5957575587548201,-0.8624074,-0.56475705,1.0,-0.62766063,0.002233007
Lypla1,-1.0488517,1.0,-1.197975,-1.0488517,0.4362580377527979,-1.2232455,-1.0488517,1.0,-0.8219514,-0.01086853
Gm37988,-19.53801,1.0,-0.010413881,-19.53801,0.011275225977924509,-2.9083898,-19.53801,1.0,-0.120973065,-3.0783336e-05
Tcea1,0.3125118,1.0,0.43198672,0.3125118,0.7776900922444211,0.5003961,0.3125118,1.0,0.37143904,0.008726019
Rgs20,,,,,,,,,,
Atp6v1h,0.31374195,1.0,0.11691948,0.31374195,0.8387329694358364,0.37950465,0.31374195,1.0,0.29608625,-0.007208734
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,-0.30869192,1.0,-0.70909065,-0.30869192,0.8489680521644346,-0.35792762,-0.30869192,1.0,-0.26906076,-0.0018894066
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,1.1406739,1.0,1.25421,1.1406739,0.3499844929057988,1.4257103,1.1406739,1.0,1.0828254,0.01273533
Sntg1,,,,,,,,,,
Rrs1,-1.0893421,1.0,-0.8401162,-1.0893421,0.3385955592079441,-1.4569205,-1.0893421,1.0,-0.8164491,-0.0065297484
Adhfe1,-19.987219,1.0,-0.010413881,-19.987219,0.016936402324028127,-2.7695177,-19.987219,1.0,-0.11519674,-4.4303575e-05
Vxn,,,,,,,,,,
Mybl1,-23.576849,1.0,-0.19313015,-23.576849,3.729016467190929e-33,-12.239347,-23.576849,1.0,-0.50908977,-0.00053556816
Vcpip1,1.5563431,1.0,1.9426621,1.5563431,0.17177899730385965,2.0212078,1.5563431,1.0,1.621053,0.018325262
Sgk3,-25.750053,1.0,-0.54246855,-25.750053,1.1378896480123853e-89,-20.572653,-25.750053,1.0,-0.85570955,-0.0038784326
Mcmdc2,-21.047365,1.0,-0.021774478,-21.047365,0.00020817523825144503,-4.0321307,-21.047365,1.0,-0.16771454,-0.00015422425
Tcf24,,,,,,,,,,
Ppp1r42,-15.700528,1.0,-0.00094671646,-15.700528,0.4957734169717404,-1.0,-15.700528,1.0,-0.041594516,-2.0737166e-06
