gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Mrpl15,0.64505476,2.9143591665864092e-08,5.7477384,0.64505476,3.2259098029320254e-21,10.465083,0.64505476,3.210799945425033e-07,5.6665,-0.02385354
Lypla1,0.43445864,8.962723645845864e-13,7.372381,0.43445864,2.3803953813725304e-06,5.1193767,0.43445864,0.0211143083310248,2.8397672,0.06738842
Gm37988,-19.601562,1.0,-0.0541782,-19.601562,0.0098219530736447,-2.9084742,-19.601562,0.8455517131268059,-0.62938046,-0.0023787732
Tcea1,0.4980736,1.5804774797048258e-08,5.8544025,0.4980736,2.7414578589610373e-12,7.569834,0.4980736,0.0005701822100216,3.9753468,0.04263795
Rgs20,,,,,,,,,,
Atp6v1h,0.21745272,4.7721017063441095e-09,6.0589447,0.21745272,0.0402693621142467,2.3908627,0.21745272,0.4324624022644963,1.3514864,0.039792925
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,-0.38518026,0.1543006778682354,1.6954031,-0.38518026,9.4114277024658e-05,-4.271846,-0.38518026,0.0974642528175723,-2.2104986,0.07685024
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,-0.6815383,0.147948920671998,1.7161691,-0.6815383,6.767538187438701e-06,-4.8900766,-0.6815383,0.0340049148391689,-2.6575022,0.010403123
Sntg1,,,,,,,,,,
Rrs1,0.34539592,3.0530392843233315e-10,6.505663,0.34539592,0.0034814508388041,3.2733855,0.34539592,0.1770661748285591,1.913879,-0.014858809
Adhfe1,-20.050781,1.0,-0.0541782,-20.050781,0.01463623994158,-2.7695894,-20.050781,0.8597972457796377,-0.5993265,-0.0037395358
Vxn,,,,,,,,,,
Mybl1,1.318138,0.0106578811792071,2.7759054,1.318138,0.0018884585048303,3.4661565,1.318138,0.0482042746418872,2.5189953,0.0069139036
Vcpip1,0.06854505,1.3834242398776932e-10,6.629898,0.06854505,0.5962002729275103,0.6893323,0.06854505,0.9272418019707932,0.3535055,0.004339553
Sgk3,0.13914885,0.0001636179578526,3.9707165,0.13914885,0.5922775554427723,0.6969112,0.13914885,0.9272418019707932,0.3655242,0.009096662
Mcmdc2,-0.49871767,1.0,0.10624556,-0.49871767,0.7065226976416874,-0.50591826,-0.49871767,0.9272418019707932,-0.22682393,-0.0004317256
