gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Mrpl15,0.9996646,1.4875469620292344e-44,14.179282,0.9996646,1.8317287918167238e-68,19.692272,0.9996646,3.377936282503326e-31,12.346394,-0.025452942
Lypla1,0.2772811,3.9648764095689044e-16,8.30491,0.2772811,0.0001734996518674,4.0089865,0.2772811,0.0425755828728858,2.4000292,0.01890401
Gm37988,0.39915988,1.0,0.16042891,0.39915988,0.7746893207519965,0.37324044,0.39915988,0.9009909887280744,0.2218975,-0.0009950511
Tcea1,0.7201046,1.295573626203284e-25,10.629765,0.7201046,8.599845137621353e-38,13.741284,0.7201046,1.8144905154646193e-14,8.087061,0.03178246
Rgs20,,,,,,,,,,
Atp6v1h,0.09594779,1.957068173531637e-11,6.8786097,0.09594779,0.2420251417284855,1.3947679,0.09594779,0.6194958464466743,0.8153935,0.03234242
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,-0.8782971,0.059109628123292,-2.1358337,-0.8782971,1.4865954642761434e-27,-11.455989,-0.8782971,1.601794422307267e-09,-6.404144,0.040313978
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,-1.0182543,1.0,-0.11815931,-1.0182543,2.6751161736384398e-20,-9.656617,-1.0182543,7.513895647251774e-07,-5.3036804,0.017996402
Sntg1,,,,,,,,,,
Rrs1,1.2444992,1.1043048559385968e-57,16.191172,1.2444992,1.2428494425189349e-43,15.160158,1.2444992,4.4090866400014026e-24,10.665203,0.0037664054
Adhfe1,1.9281944,1.0,0.24028526,1.9281944,0.3779775419582771,1.0781155,1.9281944,0.5297416737363625,0.9650312,0.006321036
Vxn,,,,,,,,,,
Mybl1,1.1797469,0.0050003139717229,3.0246387,1.1797469,0.0001801645080453,4.00494,1.1797469,0.0099048355704116,2.9400108,-0.0013124364
Vcpip1,-0.24234103,1.1164474380732504e-05,4.580116,-0.24234103,0.0142993526044065,-2.7045496,-0.24234103,0.2280023872459348,-1.5783461,-0.038202487
Sgk3,0.17694421,9.583994820673458e-06,4.612524,0.17694421,0.3901961655534422,1.054369,0.17694421,0.7244576285800117,0.6318087,0.015179682
