gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Mrpl15,-0.4916377,6.724132950225807e-05,-4.337461,-0.4916377,4.573412201053639e-05,-4.450276,-0.4916377,0.0052748529607759415,-3.2914784,0.028041065
Lypla1,-0.7866121,3.3891132015774924e-09,-6.254749,-0.7866121,9.436617394532144e-07,-5.310057,-0.7866121,0.0010001898383157305,-3.788889,-0.015718503
Gm37988,-19.621267,1.0,-0.061945904,-19.621267,0.009593730072798453,-2.9085011,-19.621267,0.7372198480998352,-0.71962345,-5.920877e-05
Tcea1,-0.91210073,3.98797016629321e-12,-7.274007,-0.91210073,2.953066595271505e-12,-7.5314693,-0.91210073,1.5050541510962844e-06,-5.309022,-0.06567442
Rgs20,,,,,,,,,,
Atp6v1h,0.0031873055,0.1707923949083213,-1.7851683,0.0031873055,1.0,0.022517351,0.0031873055,1.0,0.017224578,0.018485392
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,0.033783644,0.6614533299299602,-0.914739,0.033783644,0.858265329004288,0.26225108,0.033783644,0.914059308268442,0.19391382,-0.04132686
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,0.10120542,0.5459143699108095,-1.0670409,0.10120542,0.6583935329991049,0.5758391,0.10120542,0.85968590828019,0.4360518,-0.06450142
Sntg1,,,,,,,,,,
Rrs1,0.09144303,0.4602055529790903,-1.1931415,0.09144303,0.6655335487913958,0.5641594,0.09144303,0.8599947791419776,0.43544877,0.011638747
Adhfe1,-20.070488,1.0,-0.061945904,-20.070488,0.014193600058486702,-2.7696126,-20.070488,0.7540458431684174,-0.6852595,-0.0018582921
Vxn,,,,,,,,,,
Mybl1,-23.660608,0.48942770337884817,-1.1488149,-23.660608,1.0787285483743591e-32,-12.248716,-23.660608,0.011947978319051363,-3.030586,-0.001245838
Vcpip1,0.26555884,0.7634422582020108,-0.78980184,0.26555884,0.20538010827280692,1.5449558,0.26555884,0.4712837929753817,1.2158524,-0.00037193316
Sgk3,0.9559745,1.0,0.48322526,0.9559745,0.01148822869870731,2.8628151,0.9559745,0.057490641970042645,2.415189,0.007387711
Mcmdc2,2.792498,1.0,0.26181164,2.792498,0.15842129016492315,1.7034128,2.792498,0.26963862957322743,1.6227654,0.0048381775
