wilcoxon,t-test,t-test_overestim_var
Rps24,Rps27,Rps27
Rps27,Rps29,Rps29
Rps7,Rps24,Rps24
Rps15a,Rplp1,Rplp1
Rps28,Rpl18a,Rpl18a
Rplp1,Rps23,Rps23
Rps29,Rps28,Rps28
Rps23,Rps16,Rps16
Rpl13,Rpl23,Rpl23
Rpl18a,Rpl13,Rpl13
Rplp2,Rpl21,Rpl21
Rpl12,Rps7,Rps7
Rps16,Rpl23a,Rpl23a
Rps20,Rplp2,Rplp2
Rpl23a,Rps19,Rps19
Rps19,Rpl12,Rpl12
Rpl21,Rps20,Rps20
Rpl17,Rps9,Rps9
Rps18,Rps21,Rps21
Rps9,Rpl17,Rpl17
Rpl23,Rps27a,Rps27a
Rps14,Rpl27a,Rpl27a
Rps21,Rps15a,Rps15a
Rps3,Tpt1,Tpt1
Rpl26,Rps14,Rps14
Tpt1,Rps3,Rps3
Rps6,Rpl36,Rpl36
Rps27a,Rpl37a,Rpl37a
Rpl19,Rpl26,Rpl26
Rps15,Rpl35a,Rpl35a
Rpl39,Rpl36a,Rpl36a
Rpl9,Rpl30,Rpl30
Rpl36a,Rps15,Rps15
Rpl27a,Rps6,Rps6
Rpl35a,Rps18,Rps18
Rps13,Rpl9,Rpl9
Rps5,Rpl39,Rpl39
Rps4x,Fau,Fau
Rpl36,Rpl5,Rpl5
Rpl30,Rps25,Rps25
Rpl5,Rps13,Rps13
Rpl8,Rps3a1,Rps3a1
Rpl37a,Rps27rt,Rps27rt
Rpl35,Rps5,Rps5
Rps8,Rps8,Rps8
Rpl32,Rpl14,Rpl14
Fau,Ccr7,Ccr7
Rpl37,Rps4x,Rps4x
Rpl6,Rpl34,Rpl34
Rps3a1,Rpl11,Rpl19
Rpl14,Rpl19,Rpl11
Rps25,Rpl35,Rpl35
Rpl3,Rpl32,Rpl32
Rpl34,Eef1b2,Eef1b2
Rpl38,Rps10,Rpl8
Rps10,Rpl8,Rps10
Rpl11,Sell,Sell
Eef1a1,Rpl38,Rpl38
Rps27rt,Rpl6,Rpl6
Eef1b2,Rpl18,Rpl18
Rps26,Rpl3,Rpl3
Rpl4,Rpl37,Rpl37
Rpl31,Rpl31,Rpl31
Rpl18,Rpl4,Rpl4
Rpl15,Eef1a1,Eef1a1
Rpl10,Rps12,Rps12
Rps17,Rps26,Rps26
Rps12,Rpl10,Rpl10
Ccr7,Rpl15,Rpl15
Rpl22,Dapl1,Dapl1
Npm1,Rps17,Rps17
Sell,Rgs10,Rgs10
Rpl7,Tcf7,Tcf7
Rack1,Rpl7,Rpl7
Rpl10a,Npm1,Npm1
Wdr89,Rpl22,Rpl22
Rps11,Lef1,Lef1
Tcf7,Rps11,Rps11
Lef1,Rack1,Rack1
Rgs10,Wdr89,Wdr89
Rplp0,Rps2,Rps2
Rps2,Rpl10a,Rpl10a
Uba52,Epb41l4aos,Epb41l4aos
Dapl1,Uba52,Uba52
Rpsa,Il7r,Il7r
Gm11808,Eef1g,Eef1g
Rpl27,Bcl2,Bcl2
Eef1g,Rpsa,Rpsa
Tubb5,Ms4a4c,Ms4a4c
Gm2000,Rpl27,Rpl27
Rpl13a,Gm2000,Gm2000
Epb41l4aos,Nsg2,Stat1
Rpl24,Stat1,Nsg2
Stat1,Ltb,Ltb
Ltb,Tubb5,Tubb5
Bcl2,Rplp0,Rplp0
Ms4a4c,Actn1,Actn1
Smc4,Il6ra,Il6ra
Il7r,Smc4,Smc4
Tuba1b,Gm11808,Gm11808
Hspe1,Rpl13a,Rpl13a
Klf2,Tuba1b,Tuba1b
Rpl28,Gnl3,Gnl3
Actn1,Igfbp4,Igfbp4
Malat1,Rpl24,Rpl24
Satb1,Ssbp2,Ssbp2
Rabac1,Ramp1,Ramp1
Npc2,Inpp4b,Inpp4b
Rpl36a-ps1,Pdk1,Pdk1
Foxp1,Rpl36a-ps1,Rpl36a-ps1
Rpl10-ps3,Satb1,Satb1
Gnl3,Tsc22d3,Tsc22d3
Tsc22d3,Sh3bp5,Sh3bp5
Eif4a2,Hspe1,Hspe1
Il6ra,Malat1,Malat1
Impdh2,Klf2,Klf2
Chd3,Foxp1,Foxp1
Btg1,Rpl28,Rpl28
Ctss,Rflnb,Rflnb
Nsg2,Fam241a,Fam241a
Ssbp2,Rgcc,Rgcc
Ighm,Tmem108,Tmem108
Peli1,Treml2,Treml2
Igfbp4,Hmgn1,Hmgn1
Cox7a2l,Snhg12,Snhg12
Use1,Impdh2,Impdh2
Naca,Rabac1,Rabac1
Hmgn1,Chd3,Chd3
Mrpl23,Npc2,Npc2
Rpl41,Tdrp,Rpl10-ps3
Emb,Rpl10-ps3,Tdrp
Eif3e,Ppp1r14b,Ppp1r14b
Fam241a,Gm19261,Gm19261
Bola2,Ighm,Ighm
Pdk1,Tgtp1,Tgtp1
Arl4c,Eif4a2,Eif4a2
Ddx5,Peli1,Peli1
Ramp1,Bola2,Bola2
Snhg12,Socs3,Socs3
Rapgef6,Naca,Naca
Inpp4b,Klhdc1,Klhdc1
Evl,Emb,Emb
Gm9493,Gm43698,Gm43698
Igtp,Igtp,Igtp
Ppp1r14b,Ctss,Ctss
Nop10,Kif1b,Kif1b
Klf13,Pik3ip1,Pik3ip1
4930523C07Rik,Rapgef6,Rapgef6
Sh3bp5,Eif3e,Eif3e
Slamf6,Btg1,Btg1
Rpl29,Dph5,Dph5
Dgka,Rpl41,Rpl41
Klhdc1,Id3,Id3
Rgcc,Slamf6,Slamf6
Pik3ip1,Mrpl23,Mrpl23
Fbl,Iigp1,Iigp1
Ccnd2,Use1,Use1
mt-Nd2,Evl,Evl
Jun,Mettl1,Mettl1
Nsd3,Mtss1,Mtss1
Rpl9-ps6,Gbp2,Gbp2
Eef1d,Arl4c,Arl4c
Dph5,Rpl29,Rpl29
Klk8,Sun2,Sun2
Socs3,Kbtbd11,Kbtbd11
Tmem108,Gm9493,Gm9493
Gbp2,Adk,Adk
Rflnb,Ccr9,Ccr9
