wilcoxon,t-test,t-test_overestim_var
Rps24,Rps27,Rps27
Rps15a,Rps24,Rps24
Rps7,Rps28,Rps28
Rplp1,Rpl13,Rps29
Rpl12,Rps29,Rpl13
Rps27,Rps16,Rps15a
Rps14,Rps15a,Rps16
Rpl36,Rps23,Rps23
Rpl19,Rpl18a,Rpl18a
Rpl18a,Rpl36,Rpl36
Rps28,Rps6,Rpl12
Rplp2,Rps19,Rps19
Rpl23a,Rpl12,Rps7
Rpl21,Rpl23a,Rpl23a
Rps19,Rpl19,Rpl23
Rps13,Rpl23,Rps6
Rps20,Rps7,Rpl19
Rpl17,Rps14,Rps14
Rps29,Rps13,Rplp1
Rps23,Rpl37a,Rpl37a
Rps18,Rpl26,Rpl27a
Rps3,Rpl27a,Rpl17
Rpl26,Fau,Rps13
Rpl38,Rps15,Rplp2
Rpl13,Rps21,Rps21
Tpt1,Rplp2,Rpl26
Fau,Rpl17,Rps15
Rpl35a,Rplp1,Fau
Rpl23,Rpl38,Rpl35a
Rps9,Rps3,Rps3
Rps6,Rpl35a,Rpl38
Rps16,Tpt1,Rps18
Rps15,Rpl9,Rps20
Rps27a,Rpl37,Rpl9
Rpl27a,Rps20,Tpt1
Rpl30,Rps18,Rps27a
Rps4x,Rps27rt,Rpl30
Rpl9,Rps27a,Rpl37
Rps5,Rpl30,Rps5
Rpl39,Rps5,Rps9
Rpl18,Rpl39,Rps27rt
Rpl34,Rps9,Rpl36a
Rpl37a,Rpl36a,Rpl39
Rpl37,Rpl35,Rpl35
Rpl5,Malat1,Malat1
Rps21,Rpl3,Rpl18
Rpl35,Rpl18,Rpl32
Rpl32,Rpl32,Rpl3
Rpl8,Rps10,Rpl5
Rpl36a,Sell,Rps10
Rpl11,Ccr7,Rpl11
Eef1a1,Rpl14,Rpl21
Rps27rt,Rps8,Rpl14
Rps3a1,Rpl6,Rps4x
Rpl3,Rps25,Rpl6
Rps25,Rpl11,Rps25
Rpl6,Rpl5,Rps8
Rps8,Rps4x,Rpl34
Malat1,Rpl21,Rpl8
Rpl14,Rpl34,Eef1a1
Rps10,Rpl31,Rpl31
Rpl4,Eef1a1,Rpl4
Rpl31,Rpl8,Sell
Rps26,Rpl4,Rps3a1
Eef1b2,Rps26,Rps26
Rpl10,Rpl7,Rpl7
Rpl15,Rgs10,Ccr7
Rpl7,Rps3a1,Rpl15
Rpl10a,Dapl1,Rpl10
Rpl22,Rpl15,Rpl22
Rps12,Tcf7,Rpl10a
Npm1,Rpl24,Rps11
Rps11,Rpl10,Rpl24
Rack1,Rpl27,Rpl27
Rpl27,Rpl22,Npm1
Rpl24,Rps11,Eef1b2
Sell,Rpl10a,Rpl13a
Rps17,Rpl13a,Tcf7
Rpl13a,Npm1,Rgs10
Rplp0,Eef1b2,Rps12
Ccr7,Rps17,Rps17
Wdr89,Il7r,Dapl1
Tcf7,Bcl2,Rplp0
Btg1,Rps12,Rack1
Uba52,Lef1,Ltb
Lef1,Epb41l4aos,Lef1
Ltb,Rplp0,Btg1
Rgs10,Rack1,Bcl2
Rpl29,Btg1,Wdr89
Rpsa,Ltb,Epb41l4aos
Eef1g,Wdr89,Uba52
Gm11808,Il6ra,Il7r
Cox7a2l,Uba52,Eef1g
Rps2,Nsg2,Rpl29
Gm2000,Eef1g,Rps2
Dapl1,Rpl29,Gm2000
Bcl2,Ssbp2,Rpsa
Npc2,Gm2000,Gm11808
Epb41l4aos,Ms4a4c,Stat1
Emb,Ramp1,Cox7a2l
Stat1,Stat1,Evl
Il7r,Pdk1,Emb
Rabac1,Evl,Npc2
Rpl28,Fam241a,Ms4a4c
Evl,Igfbp4,Il6ra
Naca,Emb,Ssbp2
Eif3e,Rpsa,Nsg2
Rpl41,Rps2,Rpl28
Arl4c,Npc2,Rabac1
Ms4a4c,Actn1,Fam241a
Satb1,Cox7a2l,Actn1
Shisa5,Inpp4b,Pdk1
Hspe1,Gm11808,Satb1
Klf13,Rabac1,Chd3
Rapgef6,Chd3,Ramp1
Junb,Satb1,Eif3e
Actn1,Kif1b,Klf13
Foxp1,Rapgef6,Igfbp4
Chd3,Rpl28,Arl4c
Jund,Rpl36a-ps1,Naca
Pfdn5,Tmem108,Rapgef6
Use1,Klf13,Rpl36a-ps1
Rpl36a-ps1,Ctss,Ctss
Ctss,Treml2,Foxp1
Rpl10-ps3,Arl4c,Inpp4b
Peli1,Snhg12,Peli1
Rpl7a,Rflnb,Rpl41
Nsd3,Kbtbd11,Shisa5
Eef1d,Eif3e,Hspe1
Nop53,Foxp1,Snhg12
Fam241a,Jun,Jun
Ssbp2,Peli1,Jund
Ypel3,Tdrp,Mycbp2
Mycbp2,Iigp1,Kif1b
Ddx5,Bach2,Tsc22d3
Ccnd2,Sh3bp5,Junb
Limd2,Gnl3,Gnl3
Klf2,Tsc22d3,Tmem108
Gm9493,Naca,Slamf6
Tsc22d3,Mycbp2,Kbtbd11
Il6ra,Mettl1,Pfdn5
4930523C07Rik,Atp1b1,Ypel3
Jun,Gbp2,Treml2
Pdk1,Slamf6,Sh3bp5
Pnrc1,Jund,Gm9493
Utrn,Hspe1,Rflnb
Gnl3,Klhdc1,Nsd3
Slamf6,Junb,Ccnd2
Bola2,Igtp,Klhdc1
Igfbp4,Gm43698,Gbp2
Nsg2,Shisa5,Use1
Igtp,Ccnd2,Igtp
mt-Nd2,Ypel3,Utrn
Eif4a2,Nsd3,Rpl10-ps3
Nop10,Gm9493,Tdrp
Eif3f,Zfp36l1,Zfp36l1
Snhg12,Tgtp1,Iigp1
Ramp1,Rpl41,Bach2
Klk8,Utrn,Atp1b1
Rpl27-ps3,Pfdn5,AB124611
Fbl,Zbtb20,Pik3ip1
Klhdc1,Use1,Mettl1
Zfp36l1,AB124611,Klk8
AB124611,Lcn4,Lcn4
Eif4b,Rpl10-ps3,Rpl7a
Gbp2,Pik3ip1,Bola2
Inpp4b,Rgcc,mt-Nd2
Bst2,Dirc2,Socs3
Pik3ip1,Socs3,Rgcc
Ubb,Id3,Tgtp1
Sh3bp5,Scml4,Fbl
Vps37b,Pim2,Zbtb20
Kif1b,Ttc3,Gm43698
Ppp1r15a,Gm19261,4930523C07Rik
Ighm,Socs1,Pnrc1
Cirbp,Klk8,Scml4
Fam189b,Dph5,Ddx5
Dgka,Fbl,Eef1d
Cyb5a,AC149090.1,Ttc3
Selenow,Neurl3,Dph5
Samhd1,Bola2,Pim2
Lcn4,Ppp1r14b,Pura
Rbm39,Irgm1,Ppp1r14b
Kbtbd11,Rpl7a,Klf2
Fos,Ssh2,Gm19261
Ppp1r14b,Pura,Bst2
Pura,Rhob,Socs1
Ssh2,4930523C07Rik,Irgm1
H2-Q4,Fam169b,Ssh2
Socs3,Susd6,Eif4a2
Son,Ddx5,AC149090.1
Saraf,H2-Oa,Eif4b
Rpl9-ps6,Spint2,Limd2
Tmem108,Pnrc1,Id3
Grap2,Bst2,Nop53
Irgm1,Eif4b,Neurl3
Hpcal1,mt-Nd2,Fos
Rgcc,Eef1d,Fam169b
Cd69,Fos,Spint2
Foxo1,Cd2ap,Dirc2
Dph5,Tox,Ppp1r15a
Ppm1h,Klf2,Nop10
Rflnb,Pacsin1,Rpl27-ps3
Treml2,Cebpb,Foxo1
Alkbh1,Eif4a2,Ppm1h
Gm42418,Ppp1r15a,Vps37b
Tcp11l2,Limd2,Cyb5a
Zcchc7,Rapgef4,Pigp
Pigp,Chchd10,Susd6
Scml4,Foxo1,Rhob
Cd53,Timp2,Ighm
Ikbkb,Ppm1h,Cirbp
AC149090.1,Abcg1,H2-Oa
Iigp1,Hexa,Chchd10
Ttc3,Izumo1r,Cebpb
Spint2,Nop53,Alkbh1
