wilcoxon,t-test,t-test_overestim_var
Gimap3,Ccl5,
Ier2,Btg1,
Cuta,H2-Q7,
Rbm7,Atp6v1g1,
Laptm5,Mrpl58,
Cox7a2l,Supt4a,
Arpc4,Sars,
Sqstm1,Zfp36l1,
Slc38a2,Fosb,
Spata13,Txndc17,
Commd8,Gabarapl2,
Crlf3,B2m,
Atf4,Zyx,
Rab6a,Tprgl,
Sars,Atp2c1,
Fosb,Arpc5,
Tmem234,Rps24,
Tasor,Map4k4,
Selplg,Sqstm1,
B2m,Slc38a2,
S100a10,Ccr2,
Ccr2,Ndufa10,
H2-K1,Spn,
Jak1,Bnip3l,
Ndufs4,Cuta,
Hikeshi,Smad7,
Gadd45b,Prpf4b,
Pdlim2,Selenok,
Tpt1,Mrpl30,
P4hb,Hsd11b1,
Arhgap45,Atp6v1f,
Slc3a2,S100a10,
Pdcd4,Rac2,
Nkg7,,
Ccnl1,,
Atp5l,,
Txndc17,,
Atp6v1d,,
Atp2c1,,
Atp6v0b,,
Srp14,,
Rapgef6,,
Apbb1ip,,
H2-D1,,
Txndc5,,
Idnk,,
Gabarapl2,,
Adgre5,,
Usp25,,
Osbpl3,,
Mfng,,
Smu1,,
Map4k4,,
Arpc5,,
Hsd11b1,,
Gnas,,
Rps24,,
Tle5,,
Ppp2r5a,,
Pld3,,
Diaph1,,
Elmo1,,
Twf2,,
Zfp36l1,,
Zyx,,
Ptprc,,
Selenok,,
Mrpl58,,
Kpna4,,
Kif21b,,
Ccl5,,
Nsd3,,
Chmp4b,,
Sp100,,
Btg1,,
Tob2,,
Themis,,
Tmsb4x,,
Spn,,
Klrd1,,
Runx2,,
Esyt1,,
Rps27,,
Mrpl18,,
Supt4a,,
Higd2a,,
Resf1,,
Srsf11,,
Bnip3l,,
Matr3,,
Rap1b,,
Def6,,
Csde1,,
Smad7,,
Tsc22d4,,
Thoc7,,
Dclre1b,,
Tax1bp1,,
Arpc2,,
Klf2,,
Krtcap2,,
Ncor1,,
Pycard,,
Tspo,,
Celsr1,,
Cmah,,
Hnrnpul1,,
