,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.30053318,-0.17951810359954834,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.23846878,-0.22487282752990723,False
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.6533203,-0.5432840585708618,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.30679414,-0.5705169439315796,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.2156581,-1.888420820236206,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.865186,-6.037203311920166,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.3884121,-1.6266756057739258,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8504291,-0.7455127239227295,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.008545239,-8.246915817260742,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,5.551781,-4.576727867126465,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.07971481,-0.6550755500793457,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.067063086,0.344781756401062,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.6871831,-0.6731497049331665,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,117.64761,-0.14462053775787354,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.17269458,-0.08153164386749268,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.5138754,-0.8300948143005371,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.045415234,-1.3188858032226562,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.180775,-0.7085049152374268,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,1.8765354,0.10133391618728638,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.43692762,-0.36980295181274414,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.0118283,-0.9446182250976562,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.1624397,-0.8951206207275391,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.2916331,-1.1731884479522705,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.211528,-0.597075343132019,False
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.7751121,-0.8848792314529419,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.30321467,-0.6359326839447021,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.63957,-2.120570421218872,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.022289187,-0.8298884630203247,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.6000371,-1.6965250968933105,False
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.7070682,-0.6272549629211426,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,0.7589016,0.3502894639968872,True
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.074949436,-1.8970410823822021,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.6934474,-1.015942096710205,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,7.560253,-1.4149796962738037,False
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.43204653,-0.610378623008728,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.34741798,-0.5146572589874268,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.40734378,-0.6614234447479248,False
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.680316,-1.1371395587921143,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.6096679,-1.5154452323913574,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.5822335,-0.36455774307250977,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.75537753,-0.3842191696166992,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.2217617,-0.668668270111084,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,4.337901,-1.3020761013031006,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.71892476,-0.1914200782775879,False
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.387754,-1.0302472114562988,False
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.27589124,-0.5859205722808838,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,2.556913,-0.6704198122024536,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.49273184,-1.2566759586334229,False
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.6730783,-1.1190502643585205,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.3747566,-0.6357028484344482,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,6.582654,-5.648576259613037,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.3413373,-0.2088555097579956,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.02946615,-0.11928713321685791,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.43726856,-0.25310254096984863,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,2.0610552,-0.42711901664733887,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.0178049,-0.9513931274414062,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,0.93990356,-1.0649714469909668,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.4568622,-0.3617812395095825,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.30054104,-1.112910270690918,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.3906009,-1.2081694602966309,False
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.4475753,-0.13068509101867676,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.3001692,-1.9030632972717285,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.30422565,-0.30565786361694336,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,5.4438047,-1.915644884109497,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,17.100746,-8.07874870300293,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.31743398,-0.4317523241043091,False
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,2.548915,-0.853730320930481,False
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.24467,-2.718357801437378,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.6270397,-0.4220486879348755,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.9146294,-0.5220422744750977,False
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.24015723,-0.9883543252944946,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,4.814966,-3.8001508712768555,False
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.4995561,-0.40875065326690674,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,2.6269445,-2.8063225746154785,False
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.11931155,0.14956140518188477,True
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.39196014,-0.5039960145950317,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,2.1348536,0.26961761713027954,True
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.4414555,0.64483442902565,True
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,0.0,False
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.3065702,-0.07493698596954346,False
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.04698237,-2.5081422328948975,False
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,1.3049238,0.22144806385040283,True
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.5366671,-0.6565694808959961,False
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.6651921,-0.5223664045333862,False
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.85982144,-0.4081611633300781,False
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.23085652,-1.8120677471160889,False
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.43238583,-0.40210115909576416,False
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.045446474,-1.1209471225738525,False
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.117115304,-2.711087703704834,False
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.0777645,-0.37678730487823486,False
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,1.7074915,0.2943686246871948,True
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.8250669,-0.5651568174362183,False
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.10688083,0.3548036813735962,True
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.46155,-0.5983250141143799,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,11.0791445,-5.42625093460083,False
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.5473442,-1.856799602508545,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.1489625,-2.5443012714385986,False
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.92998046,-0.36875462532043457,False
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.27907658,0.19499027729034424,True
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.16177447,-1.4025804996490479,False
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.0744636,-1.3020997047424316,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.449484,-0.8269935846328735,False
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.46201783,-0.36110544204711914,False
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.26765117,-0.18670570850372314,False
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.40482718,-1.378218650817871,False
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,2.1099443,-0.805598258972168,False
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.14783114,-1.5493054389953613,False
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.022876032,-8.482802391052246,False
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.22675902,-0.6682906150817871,False
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.26046675,0.35732418298721313,True
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.44091877,-0.501043438911438,False
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.22232665,-0.7999837398529053,False
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.42821157,-0.6336369514465332,False
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.5447644,-0.4597482681274414,False
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.38112387,0.825166329741478,True
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.5449696,-0.331850528717041,False
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.2648732,-0.9844628572463989,False
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.0231744,-0.2900717258453369,False
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,4.4930663,-1.385676622390747,False
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.3836775,-3.769186496734619,False
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.0251455,0.6441853046417236,True
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.41926998,-0.6310926675796509,False
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.1535823,-2.567610502243042,False
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.07780039,-1.6430261135101318,False
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,1.8593035,-2.0180392265319824,False
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.0057107587,-0.6387337446212769,False
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.41149905,-0.4994436502456665,False
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.21331935,-0.4444897174835205,False
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.28407314,-0.600924015045166,False
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,10.597035,0.42241060733795166,True
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,10.086997,-0.5582845211029053,False
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.33569854,0.7765439599752426,True
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.673827,-0.39166152477264404,False
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.07499851,-0.5387345552444458,False
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.47417143,-0.15369701385498047,False
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.2522492,-1.1179628372192383,False
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.143474,-0.1180872917175293,False
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.07504186,-2.3614888191223145,False
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.6490411,-0.6381967067718506,False
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,3.879809,-2.4370548725128174,False
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.5571153,-3.936305522918701,False
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.039999343,-2.112396240234375,False
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.6009042,0.2446022629737854,True
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.96660155,-0.757452130317688,False
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.05388126,-0.7096784114837646,False
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.5606403,-0.6282104253768921,False
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,3.8847325,-4.227707862854004,False
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.5681529,-0.8915719985961914,False
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.12114994,-1.5348167419433594,False
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.9741886,-0.9614194631576538,False
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.0257517,-0.6093953847885132,False
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.0104824,-0.24539482593536377,False
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.6045605,-0.9757535457611084,False
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.23591875,-0.993192195892334,False
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,1.4929038,-2.2262284755706787,False
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.40861964,-0.24314796924591064,False
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.1306018,-0.3948596715927124,False
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.101377904,-0.3028215169906616,False
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.33243847,-0.4055643081665039,False
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.3528695,-0.9203245639801025,False
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,3.1054747,-3.051326274871826,False
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,1.9942135,0.44142013788223267,True
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.2802033,-0.70958411693573,False
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,2.3899498,-4.915398120880127,False
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,2.779447,-2.5797646045684814,False
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.69131434,-0.6693013906478882,False
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,0.0,-0.04894602298736572,False
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,3.7678788,-2.2581746578216553,False
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.34471536,-0.5490720272064209,False
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.1625215,-1.7196402549743652,False
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.418664,-0.7137657403945923,False
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.26491305,-0.45075535774230957,False
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,1.2180169,-1.5991013050079346,False
Fam20b,ENSMUSG00000033557,1,156719086,156678532,-,0.0026,0.9879574,-0.3810551166534424,False
Ralgps2,ENSMUSG00000026594,1,156939626,156804166,-,-0.0577,1.0627382,-0.8018028736114502,False
Rasal2,ENSMUSG00000070565,1,157412595,157135182,-,0.0401,3.7784233,-0.04851508140563965,False
Cacybp,ENSMUSG00000014226,1,160212875,160202367,-,0.3057,0.07729336,-0.9238947629928589,False
Rabgap1l,ENSMUSG00000026721,1,160793211,160219174,-,-0.098,19.72065,-0.21492910385131836,False
Zbtb37,ENSMUSG00000043467,1,161034849,161002922,-,-0.0742,0.26835373,-0.4339371919631958,False
Dars2,ENSMUSG00000026709,1,161070658,161040601,-,0.1329,0.9777291,-0.3580811023712158,False
Klhl20,ENSMUSG00000026705,1,161131511,161088375,-,-0.0361,0.6940625,-1.0827350616455078,False
Prdx6,ENSMUSG00000026701,1,161251219,161240112,-,0.0375,0.17093667,-2.4818224906921387,False
Fasl,ENSMUSG00000000817,1,161788495,161780689,-,-0.0855,0.5070461,0.2582290768623352,True
Suco,ENSMUSG00000040297,1,161876682,161816114,-,-0.0777,1.7876971,0.09348839521408081,True
Dnm3,ENSMUSG00000040265,1,162478034,161982453,-,0.033,3.146164,-0.09217345714569092,False
Prrc2c,ENSMUSG00000040225,1,162740556,162670725,-,-0.0631,0.5004046,-0.4724617004394531,False
Gorab,ENSMUSG00000040124,1,163403669,163384908,-,0.002,0.5568565,-0.4480389356613159,False
BC055324,ENSMUSG00000041406,1,163994796,163945993,-,0.0465,2.1831818,-0.09734690189361572,False
Blzf1,ENSMUSG00000026577,1,164307489,164289800,-,-0.0005,1.162827,-0.7243812084197998,False
Atp1b1,ENSMUSG00000026576,1,164458355,164437109,-,-0.1274,0.0,0.0,False
Xcl1,ENSMUSG00000026573,1,164935527,164931644,-,-0.0113,0.008727748,-0.12731623649597168,False
Sft2d2,ENSMUSG00000040848,1,165194438,165174337,-,0.0111,0.42676646,-1.1724936962127686,False
Tiprl,ENSMUSG00000040843,1,165236996,165212286,-,0.073,0.5214395,-0.7888786792755127,False
Dcaf6,ENSMUSG00000026571,1,165460475,165328698,-,-0.0557,3.1357098,-2.5399293899536133,False
Rcsd1,ENSMUSG00000040723,1,165709757,165646516,-,-0.006,0.96791244,-0.14985907077789307,False
Pou2f1,ENSMUSG00000026565,1,166002678,165865154,-,-0.045,4.126521,-2.891270875930786,False
Pogk,ENSMUSG00000040596,1,166409863,166384622,-,-0.0206,2.3221602,-1.4453744888305664,False
Uck2,ENSMUSG00000026558,1,167285320,167222883,-,0.1692,1.2092307,-0.7316913604736328,False
Mgst3,ENSMUSG00000026688,1,167393841,167371966,-,0.056,0.028519355,-0.3142240047454834,False
Pbx1,ENSMUSG00000052534,1,168432270,168119364,-,0.0112,0.0,-0.039103031158447266,False
Nuf2,ENSMUSG00000026683,1,169531464,169497934,-,0.2757,0.3302927,0.5901132225990295,True
Hsd17b7,ENSMUSG00000026675,1,169969241,169949535,-,0.0106,0.30435437,-0.2700854539871216,False
Uap1,ENSMUSG00000026670,1,170174957,170141938,-,0.1021,0.7427921,-0.3580993413925171,False
Uhmk1,ENSMUSG00000026667,1,170215397,170193420,-,-0.0252,0.33250138,-0.7201495170593262,False
Atf6,ENSMUSG00000026663,1,170867771,170704674,-,0.0034,4.683722,-0.6847436428070068,False
Dusp12,ENSMUSG00000026659,1,170885540,170873498,-,0.0272,0.56645703,-0.5257747173309326,False
Fcrla,ENSMUSG00000038421,1,170927583,170917576,-,-0.0332,1.3328953,-0.8503260612487793,False
Fcgr2b,ENSMUSG00000026656,1,170976547,170958617,-,-0.0851,0.18631859,0.3356599807739258,True
Sdhc,ENSMUSG00000058076,1,171150603,171127165,-,0.113,0.2254847,-1.3149652481079102,False
Fcer1g,ENSMUSG00000058715,1,171234365,171229572,-,-0.0376,0.0,0.0,False
Ndufs2,ENSMUSG00000013593,1,171251388,171234853,-,0.1838,0.054656986,-2.687649965286255,False
Usp21,ENSMUSG00000053483,1,171287991,171281945,-,-0.0292,0.71292686,-0.5148360729217529,False
Ufc1,ENSMUSG00000062963,1,171295024,171288563,-,0.1682,0.13022754,-1.025092363357544,False
Ly9,ENSMUSG00000004707,1,171607410,171588624,-,-0.0381,0.11863613,-1.8157413005828857,False
Slamf7,ENSMUSG00000038179,1,171653035,171632403,-,-0.0004,0.57818955,-0.5865976810455322,False
Ncstn,ENSMUSG00000003458,1,172082795,172066013,-,-0.0125,0.9379751,-0.8044241666793823,False
Pea15a,ENSMUSG00000013698,1,172206804,172196728,-,-0.0488,0.50076,-0.2271113395690918,False
Ifi206,ENSMUSG00000037849,1,173491041,173468485,-,-0.14,0.229681,0.43147987127304077,True
Ifi214,ENSMUSG00000070501,1,173535957,173519717,-,-0.1299,0.39209637,-0.11286735534667969,False
Ifi213,ENSMUSG00000073491,1,173599274,173566283,-,-0.1621,0.6341531,0.6692903935909271,True
Ifi207,ENSMUSG00000073490,1,173741747,173723427,-,-0.0174,0.22922693,-0.08437371253967285,False
Ifi204,ENSMUSG00000073489,1,173766943,173747293,-,-0.017,0.1492588,0.23885637521743774,True
Mndal,ENSMUSG00000090272,1,173880881,173849126,-,-0.0626,0.7482548,0.05119675397872925,True
Ifi211,ENSMUSG00000026536,1,173913046,173896345,-,0.0448,0.38018093,-0.15714538097381592,False
Ifi203,ENSMUSG00000039997,1,173942672,173920407,-,-0.1247,0.2201689,-0.18078601360321045,False
