,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.2608652,0.5362467765808105,True
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.2496413,-0.31744956970214844,False
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.6243704,-0.6605565547943115,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.29829943,0.22266846895217896,True
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.1744105,-0.44551026821136475,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.971841,-4.709191799163818,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.39297092,-0.514324426651001,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8638066,-0.1686040163040161,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0055171745,-3.2211527824401855,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,4.565389,-4.792821407318115,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.09197328,-0.14842557907104492,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.11859921,0.6812686622142792,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.6816625,-0.5038894414901733,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,-8.932547,0.11046421527862549,True
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.17007226,-0.05612361431121826,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.2968661,0.0398099422454834,True
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.045559842,-0.5949318408966064,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.1018001,-1.3199489116668701,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,4.988432,0.8151645660400391,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.11115342,-0.24570226669311523,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.2876474,-0.9454859495162964,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.1215085,-1.3011415004730225,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.3045911,-2.2994589805603027,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.3042779,-0.12484657764434814,False
