paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
10413.660205289456,-13475.607224710815,-5.1099806,4.6239376,0.12372359,1.4202919,-0.13515805,-1.8623838,0.15114756,-1.0255164,-0.1878588,-0.74220765,0.10019839,0.19223894,0.1344909,-0.30168983,-0.6110845,-0.056884997,-0.11524911,-0.28564283,-0.033945393,-0.06298201,0.46240982,-0.28312954,0.021439834,-0.016915161,-0.18147762,0.26831034,0.76828617,-0.121760204,0.080944546,0.212987,10413.660205289456,-13475.607224710815,-636.4447336258887,717.8214159923982
14334.803770946697,15516.994365285049,-3.9611645,0.63918585,0.3220044,4.8011155,0.54633224,3.2591567,-2.1901484,0.93132275,0.52430564,-0.5922415,-0.4447265,-0.662995,0.36914504,-0.83321124,0.37855488,-0.009538569,0.08597505,0.07730911,-0.14531606,0.10375981,-0.6551362,0.18671896,-0.82427317,-0.0051720636,0.70684886,0.09533704,0.7558863,-0.19577603,-0.55739343,0.33612627,14334.803770946697,15516.994365285049,145.60425505549523,364.6655763731432
11591.00750475226,-21346.551574882706,-7.1598687,8.539469,0.23321845,2.236436,0.21234648,-0.4304353,-0.29133075,-1.0045232,-0.24539152,-0.99762243,-0.74561125,0.20731223,-0.15191075,0.010349412,0.06589695,0.2835144,-0.18414155,-0.6928762,0.46165675,0.7864759,0.061771173,-0.630365,-0.114331745,-0.020039782,0.037107404,-0.17780066,0.33016232,-0.2203792,0.2449531,-0.051388726,11591.00750475226,-21346.551574882706,-427.06574022375526,167.0409956614967
5969.436200080797,17891.88412250857,-2.5832918,-0.46534,0.3309258,0.3448859,-0.9236492,1.670997,-2.8251097,3.1184657,1.0988644,-0.3737719,1.0726132,-0.8368266,-0.023344532,-0.36663026,1.068985,0.18155292,0.38567394,0.09671286,0.33719647,-0.45909947,-0.717848,0.27129507,0.029715277,0.2394041,0.44110093,0.19378673,0.37001568,-0.3517876,-0.19422875,0.26555714,5969.436200080797,17891.88412250857,-120.64084898981574,-243.95406032109508
13108.569878319793,10798.044554086491,4.1477785,-8.695775,-0.49249557,1.3888148,1.6257867,1.1909672,-0.052074037,2.9878037,0.38902798,-1.4228839,1.0760947,-0.9481927,0.9444204,-0.7014877,-0.18824992,0.5786907,-1.2583091,0.30993426,0.37055933,0.10091372,-0.19510378,0.35865954,0.3613531,-0.3714535,0.44653448,-0.06902056,0.17571716,0.20361777,-0.41766885,-0.030745378,13108.569878319793,10798.044554086491,-264.6064750940032,299.7567707991899
2228.075946175976,-7144.429258083965,-4.6949835,-1.3567194,0.24130599,1.4038849,-2.300525,1.9136771,0.38688377,-1.2140757,-0.72086436,0.9065107,-1.501665,0.36351183,-0.21219866,0.86677533,0.33501342,-0.41508853,0.53366786,-0.15501991,0.11723565,-0.28771898,0.18983808,0.2566966,-0.63361055,0.6088024,-0.3261834,-0.25499457,-0.1829742,-0.62989974,-0.07465591,0.23639986,2228.075946175976,-7144.429258083965,11.010495041538494,819.625881309762
12882.436217890794,34364.49029596663,-2.4855945,4.7048807,0.1678636,-4.129834,1.5427179,1.6079452,-0.76977795,-0.8728357,0.6854632,-0.3687828,-0.05603729,0.039174516,-0.8756089,0.79343855,0.6771634,-0.10236518,0.16623017,0.76946694,0.38147122,-0.48794907,-0.9034102,-1.3000815,0.17531326,-0.40544695,-0.47062945,-0.32450187,0.048079483,0.027268382,0.31661963,1.3058306,12882.436217890794,34364.49029596663,-419.1270365515257,328.54448106317614
6753.9533825488925,37387.53723537358,-2.1150992,-0.69478536,0.03390618,-4.3249907,0.056838617,-0.3169167,0.21635693,0.052949034,0.024982711,0.17279874,-0.6746044,0.82758355,-0.1695199,0.41719192,0.46797884,-0.12333129,0.18957435,0.46295044,-0.92256325,0.60424536,0.7204116,0.8843811,0.4374567,-0.5012234,-0.61453843,0.35342658,-0.56742144,0.6646898,-0.10163454,-0.10108498,6753.9533825488925,37387.53723537358,-390.3039239540808,-585.2619114465518
12517.450714785577,-20971.751959011228,-7.2406626,7.8166018,0.65063214,-0.00075938256,0.27360785,0.63752025,0.47306487,-1.2109313,-0.41829672,-0.2812602,-0.51620966,0.40240932,0.29718593,0.4171949,-0.37020344,-0.19271393,-0.30510795,-0.279,-0.0113495495,-0.01416418,-0.14178945,-0.49268112,-0.01634873,0.50369537,-0.39969707,0.3905399,-0.64509183,-0.069610015,0.08567289,0.0646512,12517.450714785577,-20971.751959011228,-236.0746256556453,254.5023087182208
-3981.213396748264,-9487.064380952497,3.8444219,-8.072295,-1.4999464,-2.0965252,1.8677325,1.5454832,0.51109034,-1.2058147,-0.7781971,0.362677,-1.3453029,0.298861,0.7193582,-0.11002156,-0.43666047,-0.24629653,-0.12683332,0.34427118,-0.96174484,0.8507765,0.3076479,0.4823418,-0.10723486,-1.0412669,0.5646605,0.2196889,-0.38096133,0.43926588,-0.23869936,-0.62751544,-3981.213396748264,-9487.064380952497,-184.62602605262566,201.25833525165837
