,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.41537607,-0.15852272510528564,False,,,,,,,,,,,,,,,
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.46861336,-0.663730263710022,False,,,,,,,,,,,,,,,
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.93419105,-1.0010738372802734,False,,,,,,,,,,,,,,,
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.4042509,-0.9392173290252686,False,,,,,,,,,,,,,,,
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.4757231,0.1853223443031311,True,0.0437273204834856,0.03158392898289734,0.04422967732990569,64.07737320577193,0.9303041592240334,0.20985367894172668,0.11447948962450027,0.2348905186354533,0.0,0.0,0.08449117828010144,0.977147879573148,0.6805954991743481,1.049828110815122,16.449610932123605
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,7.0847373,-17.95147132873535,False,,,,,,,,,,,,,,,
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.4425697,-0.4562002420425415,False,,,,,,,,,,,,,,,
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8993983,-0.9460572004318237,False,,,,,,,,,,,,,,,
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.002972682,-3.663351058959961,False,,,,,,,,,,,,,,,
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,12.451645,-2.789961814880371,False,,,,,,,,,,,,,,,
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.082739696,-0.17926430702209473,False,,,,,,,,,,,,,,,
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.08595932,0.7834357172250748,True,1.4194696806658134,3.9168339722480385,0.3074315084916045,16.526010844233156,0.03754753371700644,0.09488750994205475,1.1940690279006958,0.4998853630400166,0.0,0.0,0.4934207184084716,0.23386170649450064,3.901142361862906,0.22012993520456023,3.059820393649988
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.45514026,-0.5980802774429321,False,,,,,,,,,,,,,,,
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,163.50298,-0.24707567691802979,False,,,,,,,,,,,,,,,
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.44551453,-1.218712568283081,False,,,,,,,,,,,,,,,
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.34473157,0.059479475021362305,True,0.1695447382242043,0.18718252060469825,0.061712187537651994,46.86971220808433,0.24407747983932496,0.20769572257995605,0.38292378187179565,0.215773655937857,0.0,0.0,0.40878019611506444,0.74974449493309,1.964368757502786,0.9586435509558704,9.849620826659066
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.06381175,-1.6281368732452393,False,,,,,,,,,,,,,,,
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.3778983,-5.6841959953308105,False,,,,,,,,,,,,,,,
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,5.7551723,0.8078101724386215,True,0.18821936832000152,0.10461425141337075,0.46049978213986753,8.565746881439859,2.613937622308731,0.5295485258102417,0.09572213143110275,0.4839945002436861,0.0,0.0,0.3817818413679728,1.6920801038444804,0.31896353901588714,0.21806173598221512,1.727888608813199
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.49085698,-0.7687869071960449,False,,,,,,,,,,,,,,,
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,2.0956995,-0.5216579437255859,False,,,,,,,,,,,,,,,
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.434622,-1.3785014152526855,False,,,,,,,,,,,,,,,
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.0132134,-0.2200082540512085,False,,,,,,,,,,,,,,,
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.737608,0.22368192672729492,True,0.04645738427996706,0.14172082655772955,0.2221472176975713,19.4664178302601,2.388866479496161,0.10797446966171265,0.05721445009112358,0.2955583460170011,0.0,0.0,0.09126442778316307,0.3188167393216956,0.14806798145431896,0.5961928646512059,3.5609155623898365
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.1164138,-2.281893491744995,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.3864063,-1.2776405811309814,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,1.9232466,-3.255398750305176,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.043481663,-3.2452645301818848,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,0.69884473,-1.4196813106536865,False,,,,,,,,,,,,,,,
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.79534954,-0.3670029640197754,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.4122585,-0.584194540977478,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.0779276,-2.528196334838867,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,3.800654,-0.35566604137420654,False,,,,,,,,,,,,,,,
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,19.28999,-0.07967782020568848,False,,,,,,,,,,,,,,,
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,1.0853348,-0.925827145576477,False,,,,,,,,,,,,,,,
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.46621424,-0.13675594329833984,False,,,,,,,,,,,,,,,
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.31371558,0.45063579082489014,True,0.34998791125974094,1.0859502732857629,0.38866898119549537,14.692447916084403,0.16712377667427064,0.08323349803686142,0.23532156646251678,0.3478871500106887,0.0,0.0,0.2706984232593146,0.2206475887468985,0.5707857199334379,0.46138925618066534,2.5259919098574777
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.8075345,-0.7632499933242798,False,,,,,,,,,,,,,,,
