wilcoxon,t-test,t-test_overestim_var
Rps2,Rps2,Pclaf
Rps20,Ptma,Rps2
Ptma,Pclaf,Cks1b
Tubb5,Rps20,Birc5
Hsp90ab1,Tuba1b,Ccnb2
Tuba1b,Tubb5,Tuba1b
Gapdh,Cks1b,Ptma
Mif,Mif,Ccna2
Pclaf,Birc5,Spc24
Nme1,Hmgn2,Mki67
Hsp90aa1,Ccnb2,Cdca3
Ran,Ran,Rrm2
Cks1b,Hsp90ab1,Cdca8
Birc5,Dut,Tpx2
Tubb4b,Nme1,Tubb4b
Dut,Gapdh,Gmnn
Rrm2,Tubb4b,Tubb5
Rpl41,Mki67,Mcm5
Mki67,Rpl41,1500009L16Rik
Ccnb2,Gmnn,Hmgn2
Ube2s,Hsp90aa1,Dut
Cdca3,Rpsa,Lig1
Spc24,Spc24,Mif
Rpsa,Ccna2,Smc2
Ppia,Rrm2,Hmgb2
Tpx2,Ube2s,Tyms
Hsp90b1,Cdca3,Asf1b
Stmn1,Cdca8,Ran
Ccna2,Stmn1,Hmmr
Ube2c,Hmgb2,Stmn1
Hmgb2,Lmnb1,Rrm1
Ybx1,Selenoh,Ube2c
Cdca8,Smc2,Kif15
Hmgb1,Mcm5,Hsp90aa1
1500009L16Rik,Cenpa,Tk1
Hmgn2,Calr,Cenpe
Ldha,Hsp90b1,Top2a
Gmnn,1500009L16Rik,Lmnb1
Cdk1,Lig1,Ppa1
Tk1,Nucks1,Mcm3
Hmmr,Tmpo,Hsp90ab1
Lmnb1,Phgdh,Tacc3
Smc2,Tyms,Cdk1
Txn1,Hnrnpab,Gapdh
Anp32b,Mcm3,Rps20
Ccnb1,Tpx2,Cenpa
Mcm5,Pdia6,Kif11
Cenpe,Snrpd1,Rfc4
Snrpd1,Rrm1,Tpi1
Eif5a,Alyref,Nme1
Kif11,Hmgb1,Ube2s
Clspn,Pcna,Clspn
Cdc20,Ppa1,Uhrf1
Ranbp1,Rps27l,Mcm7
Uhrf1,Lsm2,Plk1
Cenpa,Ldha,Dlgap5
Top2a,Ppia,Cdc20
Rps27l,Sdf2l1,Shcbp1
Atp5b,Rpl10,Phgdh
Cdkn3,Ranbp1,Fabp5
Calr,Hspd1,Ccnb1
Hnrnpab,Fkbp2,Fkbp2
Anxa2,Cmtm7,Lsm2
Rad51,Asf1b,Rad51
Fignl1,Canx,Hsp90b1
Nucks1,Mcm7,Sdf2l1
Dlgap5,Tpi1,Aurkb
Selenoh,Pgk1,Tmpo
Rps17,Ly6e,Pdia6
Tacc3,Top2a,Knl1
Plk1,Ddx39,Rpl41
Asf1b,Ywhah,H1f5
H2az1,Anp32b,Selenoh
Lig1,Txn1,Rpsa
Cenpf,Nasp,Nuf2
Tyms,Dbi,Cenpf
Cep55,Atp5b,Fignl1
Tmpo,Pdia3,Siva1
Cenpm,Anxa2,Nucks1
Rrm1,Kif15,Pcna
Bub1,Rfc4,Cenpm
Kif15,Tacc3,Dhfr
Alyref,Siva1,Ppia
Mcm3,Tk1,Alyref
Rfc4,Rpl28,Cdkn3
Pdia3,Ube2c,Snrpd1
Aurkb,Hspa5,Hspd1
Dhfr,Atpif1,Bub1
Ppa1,Eif5a,Nusap1
Pgk1,Exosc8,Nasp
Tpi1,Hmmr,Ranbp1
Fabp5,Cdk1,Calr
Shcbp1,Eif1ax,Rps27l
H1f5,Ssrp1,Hnrnpab
Pcna,Mrpl51,Incenp
Cmtm7,Cenpe,Cmtm7
Knl1,Rps17,H2ac8
Nuf2,Set,Bub1b
Ccdc34,Fabp5,Ccdc34
Hspd1,Dynll1,Anxa2
H2ac8,Stip1,Ska1
Depdc1a,Snrpf,Cep55
Ska1,Srsf3,Hmgb1
Nusap1,Mcm4,Ncapg2
Ncapg,Ybx1,Ddx39
Ncapg2,Kif11,Cenph
Pdia6,Clspn,Ldha
Rpl10,H2az1,Ncapg
Chchd10,Cks2,Mcm4
Psat1,Ezh2,Ckap2l
Cenph,Hsph1,Kif22
Trip13,Dlgap5,Chchd10
Mcm7,Pgam1,Hsph1
Phgdh,Uhrf1,Pgk1
Rpl28,Hpf1,H2az1
Hmgb3,Cisd1,Anp32b
Dynll1,Ly6a,Depdc1a
Ncapd2,Ccdc34,Kif4
Sdf2l1,Smc1a,Rfc5
Bub1b,Eif4a1,Kif20a
Prdx1,Cct3,Ncapd2
Ywhah,Pkm,Ezh2
Kif22,Lsm3,Stip1
Knstrn,Ywhae,Cks2
Aspm,Tcp1,Pdia3
Fkbp2,Banf1,Aspm
Kif4,Mcm6,Eif5a
Incenp,Prdx1,Hmgb3
Lsm2,Ccnb1,Cisd1
Ncaph,Slc25a5,Mrpl51
Cks2,Lcp1,Ybx1
Ckap2l,Manf,Spdl1
Set,Shcbp1,Canx
Srsf3,Rad51,Tipin
Ly6e,Rps12,Trip13
Slc25a5,Anp32e,Prc1
Dbi,Calm3,Atpif1
Nasp,Cdc20,Ncaph
Rps12,Dctpp1,Hist1h2ap
Siva1,Uchl3,Rnaseh2b
Cenps,Incenp,Mad2l1
Ckap2,Tipin,Sgo2a
Spc25,Pa2g4,Psat1
Kif20a,Fbl,Ywhah
Cit,Rbbp7,Dbi
Ddx39,Rfc5,Mxd3
Rfc5,Cycs,Txn1
Sgo2a,Mrpl27,Eif1ax
Rad51ap1,Rnaseh2b,Cbx5
Ggt1,Fignl1,Cenps
Nap1l1,Ndufa12,Dctpp1
Atp5a1,Psmb2,Ssrp1
Spdl1,Erh,Prim1
Mxd3,Ssr2,Fen1
Adap1,Dhfr,Ly6e
Anp32e,Plk1,Ppih
Chaf1a,Knl1,Pgam1
Hspa5,Ppih,Atp5b
Cenpk,Cenpm,Gins2
Tagln2,Mrpl18,Rad51ap1
Ak6,Cenpw,Cenpw
Mad2l1,Tagln2,Hells
Manf,Aurkb,H4c9
Fbxo5,H1f5,Esco2
Vars,Atp5a1,Rpl10
Fen1,Dnmt1,Exosc8
Prc1,Lsm6,Hpf1
Hells,Psma4,Knstrn
Atpif1,Psat1,Pa2g4
Gins2,Cbx5,E2f8
Esco2,Atp5g3,Uchl3
Diaph3,Ncapd2,Spc25
Syce2,Snrpa1,Aurka
E2f8,Hnrnpu,Mcm6
Creld2,Mad2l1,Tfdp1
Ywhae,Tuba4a,Anp32e
Hist1h2ap,Hnrnpa2b1,Manf
Canx,Aldoa,Anapc15
Arhgap11a,Cmc2,Mrpl27
Ndc80,Fen1,Dynll1
Tmem97,Hdgf,Rps17
Cip2a,Nap1l1,Ggt1
Pmf1,Ptges3,Orc6
Sgo1,Ncapg2,Cct3
Prim1,Psmb6,Kif2c
Aurka,Cdkn3,Hspa5
Ect2,Nuf2,Cdc45
Mcm4,Srsf9,H2ax
Hsph1,Cyc1,Mcm2
Cdc45,Vdac3,Chaf1a
Snrpf,Cenpf,Pkm
Timm8a1,Smc4,Mcm10
Atad5,Bub1,Cycs
Kif2c,Tfdp1,Dnmt1
Melk,Nusap1,Erh
Anapc15,Anapc15,Lsm3
Fdps,Cbx3,Rpl28
Hirip3,Rpa3,Cdca5
Cox5a,Vars,Vars
Mcm2,Mlec,Diaph3
Galk1,Etfb,Fbxo5
Ezh2,Cep55,Set
H4c9,Ncapg,Tuba1c
Tfdp1,Ppil1,Syce2
Hnrnpa2b1,Kif22,Rbbp7
Vim,Hmgb3,Impdh2
Hmbs,Fkbp4,Ppil1
Tnfrsf9,Impdh2,Banf1
Cdca5,Supt16,Srsf3
Ssrp1,Snrpe,Smc1a
Rnaseh2b,Pdia4,Cit
