gene_names,P4,P6,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.7672469019889832,0.7145472764968872,0.1453280001878738,0.340875954090776,1.3552587032318115,0.1453280001878738,0.1898415291557031,1.9678635597229004,0.1453280001878738,0.3806176727147957,1.6303106546401978
Lypla1,0.389991283416748,0.3546551167964935,0.164092868566513,0.0775879810263781,2.1711196899414062,0.164092868566513,0.3346053744451957,1.5788841247558594,0.164092868566513,0.5316601544984396,1.3098974227905271
Gm37988,0.0,0.0040445043705403,-21.9504508972168,0.9559659945962394,-0.0929637402296066,-21.9504508972168,0.139023462031674,-2.1551713943481445,-21.9504508972168,0.4224345288957845,-1.5449570417404177
Tcea1,0.5884332060813904,0.5215343832969666,0.2268143147230148,0.04566721597074,2.41098690032959,0.2268143147230148,0.0456442928454574,2.6909947395324707,0.2268143147230148,0.1664177930009529,2.200273036956787
Atp6v1h,0.3767141699790954,0.325034350156784,0.2523327469825744,0.0039128883398424,3.3421852588653564,0.2523327469825744,0.1380200931469971,2.1589195728302,0.2523327469825744,0.3079274162067084,1.8089449405670168
Rb1cc1,0.342422217130661,0.3039004206657409,0.2014591246843338,0.0202724479508058,2.7441647052764893,0.2014591246843338,0.3335205104827911,1.5817975997924805,0.2014591246843338,0.5175748891142083,1.3372809886932373
Pcmtd1,0.1539649218320846,0.1274874955415725,0.2917933464050293,0.0054712490731505,3.227541446685791,0.2917933464050293,0.4291361498097304,1.3506343364715576,0.2917933464050293,0.6038734073811529,1.1732968091964722
Rrs1,0.278055191040039,0.3145837485790252,-0.205722227692604,0.9559659945962394,-0.1616459041833877,-0.205722227692604,0.2921432856643531,-1.6806994676589966,-0.205722227692604,0.4942460195810385,-1.386479377746582
Adhfe1,0.0,0.0010842717019841,-20.0490779876709,0.975655835587145,0.0423193126916885,-20.0490779876709,0.4087915696276472,-1.4144549369812012,-20.0490779876709,0.6503263043696326,-1.0139667987823486
Mybl1,0.028790732845664,0.0099236303940415,1.5503181219100952,0.0341021912815428,2.5343024730682373,1.5503181219100952,0.0079391875132798,3.3597304821014404,1.5503181219100952,0.028879219393169,3.0119149684906006
Vcpip1,0.239034429192543,0.2318619936704635,0.049328789114952,0.0466949381646453,2.400407075881958,0.049328789114952,0.9200799766916944,0.3774059116840362,0.049328789114952,0.9858140766027444,0.310355931520462
Sgk3,0.0599265322089195,0.0488471314311027,0.302985668182373,0.0309311692488385,2.5738468170166016,0.302985668182373,0.5230458429062957,1.1663717031478882,0.302985668182373,0.65848844119594,0.983798086643219
Mcmdc2,0.0015501993475481,0.0016330955550074,-0.0752152279019355,0.9559659945962394,0.2161060124635696,-0.0752152279019355,1.0,-0.0504106506705284,-0.0752152279019355,1.0,-0.0412122905254364
Ppp1r42,0.0,0.0006106712389737,-19.22047996520996,0.9559659945962394,0.0874136686325073,-19.22047996520996,0.5548685157407727,-1.0,-19.22047996520996,0.7717293619322577,-0.7168604135513306
Cops5,0.6137564182281494,0.5659139752388,0.1549673229455948,0.2118226965268584,1.6499329805374146,0.1549673229455948,0.2246597193485937,1.863429427146912,0.1549673229455948,0.4257308688289917,1.5367212295532229
Cspp1,0.2869817614555359,0.2043626010417938,0.5518627762794495,2.5322422581928977e-07,5.734961032867432,0.5518627762794495,0.0007626389832258,4.067063808441162,0.5518627762794495,0.0091516511590232,3.429606914520264
Arfgef1,0.297413557767868,0.281096488237381,0.093742050230503,0.0756923839225257,2.18308687210083,0.093742050230503,0.6899714647900503,0.7686451077461243,0.093742050230503,0.8166424972821268,0.6360200047492981
Prex2,0.0030414413195103,0.0007321176235564,2.056272506713867,0.9559659945962394,0.4356808066368103,2.056272506713867,0.4197750791473821,1.3711187839508057,2.056272506713867,0.5576603749170227,1.2628945112228394
A830018L16Rik,0.0,0.0,0.0,0.9559659945962394,0.1325080245733261,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.0,0.0,0.9559659945962394,0.1325080245733261,0.0,1.0,0.0,0.0,1.0,0.0
Ncoa2,0.2707624435424804,0.1980786621570587,0.5054308772087097,1.084212085601935e-06,5.443928718566895,0.5054308772087097,0.0049876915767447,3.5083675384521484,0.5054308772087097,0.0323731937652377,2.967557668685913
Tram1,0.9465165734291076,0.9873780012130736,-0.0951279699802398,0.1598252441486452,-1.8042943477630613,-0.0951279699802398,0.3750295477797023,-1.4909542798995972,-0.0951279699802398,0.5859865442790395,-1.2124700546264648
Lactb2,0.1485040187835693,0.1552095562219619,-0.0686749517917633,0.0520185324292332,2.3534047603607178,-0.0686749517917633,0.8890535740262845,-0.4307191669940948,-0.0686749517917633,0.9645782175876446,-0.3527379631996155
Xkr9,0.0,0.0,0.0,0.9559659945962394,0.1325080245733261,0.0,1.0,0.0,0.0,1.0,0.0
Eya1,0.0,0.0,0.0,0.9559659945962394,0.1325080245733261,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.0144026931375265,0.0118968486785888,0.2775705456733703,0.7767237828572442,0.7006968259811401,0.2775705456733703,0.8579982089489473,0.480843186378479,0.2775705456733703,0.9352784511757942,0.4071564078330993
