gene_names,scores
Esm1,32.06999969482422
Klrg1,25.6299991607666
Gzmk,22.559999465942383
Ncald,20.149999618530273
Smpdl3b,18.979999542236328
Plac8,18.559999465942383
Pycard,16.68000030517578
Sgk1,15.729999542236328
Wdr95,14.640000343322754
Emp1,14.0600004196167
Galnt10,13.710000038146973
Slc35b1,13.300000190734863
Pdia6,12.720000267028809
Pdia3,12.699999809265137
Hmgn2,12.569999694824219
Ccr2,12.100000381469727
Spcs2,12.100000381469727
Klf3,11.829999923706055
Cmtm7,11.739999771118164
Hsph1,11.520000457763672
Racgap1,11.510000228881836
Smad3,11.270000457763672
Sidt1,11.029999732971191
Cct4,10.970000267028809
P4hb,10.9399995803833
Atp2a3,10.75
Hsp90b1,10.630000114440918
Atp1b3,10.619999885559082
Iqgap2,10.600000381469727
Klf6,10.479999542236328
Tanc1,10.180000305175781
Rap1b,10.09000015258789
Tspan32,9.989999771118164
Mgat4a,9.90999984741211
Tnf,9.779999732971191
Fam117a,9.770000457763672
Cacybp,9.529999732971191
Ddx39,9.430000305175781
Alg8,9.420000076293945
Tbx21,9.40999984741211
Cdc20b,9.399999618530273
Zeb2,9.170000076293945
Eme1,9.170000076293945
Grap2,9.119999885559082
1700025G04Rik,9.100000381469727
Cnih4,9.0
Cd47,8.989999771118164
Fanci,8.949999809265137
Cgas,8.949999809265137
Canx,8.949999809265137
Anp32e,8.9399995803833
Fam241a,8.890000343322754
Hmgb2,8.890000343322754
Mrpl28,8.859999656677246
Stk32c,8.8100004196167
Sun1,8.8100004196167
Klrk1,8.779999732971191
Rrm2,8.65999984741211
H2bc4,8.649999618530273
Rps17,8.640000343322754
Ralgps2,8.640000343322754
Car5b,8.609999656677246
Snrpa1,8.5
Znrf3,8.489999771118164
Tbc1d2,8.470000267028809
Psmc5,8.460000038146973
Eef1g,8.350000381469727
Ms4a4c,8.300000190734863
Mrps28,8.199999809265137
Mrpl20,8.15999984741211
Mrpl18,8.050000190734863
Rgs1,8.010000228881836
Dnajb11,7.960000038146973
Pdcd5,7.940000057220459
Arl6ip5,7.909999847412109
Cenpp,7.849999904632568
Stip1,7.760000228881836
Lman1,7.75
Selenoh,7.650000095367432
Eif1ax,7.590000152587891
Pxylp1,7.559999942779541
