gene_names,scores
Slc9a9,46.75
Iqgap2,43.93000030517578
Znrf3,40.689998626708984
Grap2,40.54999923706055
Phf21a,40.09000015258789
Klrk1,39.689998626708984
Dock5,38.439998626708984
Ncor1,38.290000915527344
Cmah,38.130001068115234
Stim1,37.33000183105469
Ddx5,36.790000915527344
Tgfbr2,36.040000915527344
Evl,35.970001220703125
Btbd11,35.63999938964844
Zfp831,35.45000076293945
Tasor,34.72999954223633
Satb1,34.630001068115234
Maml2,33.290000915527344
Tnik,33.130001068115234
Parp8,33.060001373291016
Nr3c1,32.650001525878906
Zfp36l1,32.40999984741211
Itpr2,32.22999954223633
Klf6,32.060001373291016
Rere,32.0
Tnrc6b,31.90999984741211
Stk10,31.59000015258789
Bach2,30.940000534057617
Nsd1,30.829999923706055
Slc20a1,30.68000030517578
Lef1,30.5
Pacs1,30.290000915527344
Atp1b3,30.079999923706055
Xrn2,29.889999389648438
Rnf138,29.8799991607666
Arhgef18,29.760000228881836
Znrf1,29.520000457763672
Rap1b,29.420000076293945
Crim1,29.3700008392334
Cdk19,29.280000686645508
Galnt10,29.270000457763672
Rps6ka3,29.010000228881836
Klf3,28.90999984741211
Arhgap15,28.829999923706055
Ppp1r12a,28.770000457763672
Itsn2,28.549999237060547
Ikzf3,28.540000915527344
Foxp1,27.969999313354492
Sidt1,27.8700008392334
Zhx2,27.799999237060547
Sorl1,27.3799991607666
Diaph1,27.040000915527344
Abcg3,27.020000457763672
Dnah8,26.989999771118164
Usp3,26.899999618530273
Fos,26.75
Scml4,26.729999542236328
Arhgap26-1,26.68000030517578
Fam49a,26.239999771118164
Lck,26.18000030517578
Ikzf1,25.940000534057617
Nlk,25.93000030517578
Gimap6,25.90999984741211
Klrc2,25.739999771118164
Inpp5d,25.739999771118164
Thada,25.579999923706055
Pde7a,25.5
Klrd1,25.489999771118164
Smad3,25.40999984741211
Atp2b1,25.290000915527344
Kmt5b,25.290000915527344
Slco3a1,25.110000610351562
Tbx21,25.0
Crtc3,24.959999084472656
Zmiz1,24.649999618530273
Itga1,24.459999084472656
Txk,24.459999084472656
Fyb,24.329999923706055
Clint1,24.229999542236328
Lpp,24.200000762939453
Fam117a,24.1200008392334
Srsf5,24.06999969482422
Ttc7b,23.90999984741211
Epsti1,23.889999389648438
Cracr2a,23.690000534057617
Retreg1,23.559999465942383
Ccr2,23.329999923706055
Fasl,23.059999465942383
Klrg1,23.010000228881836
Klhl6,22.81999969482422
Ripor2,22.709999084472656
Cd96,22.670000076293945
Dennd1c,22.540000915527344
Tcp11l2,22.420000076293945
Itgal,22.420000076293945
Arl6ip5,22.389999389648438
Elmsan1,22.389999389648438
Fcgr2b,22.18000030517578
Emb,22.139999389648438
Cd53,22.139999389648438
Smyd3,22.059999465942383
Rsu1,21.93000030517578
Rnf216,21.8799991607666
Tecpr1,21.760000228881836
Pdk1,21.59000015258789
Zfp710,21.5
Sp100,21.489999771118164
Tspan5,21.479999542236328
Card11,21.190000534057617
Atp8b4,21.040000915527344
Atf7ip,20.920000076293945
Acss2,20.829999923706055
Btg2,20.770000457763672
Ncald,20.719999313354492
Mboat1,20.59000015258789
Pcca,20.40999984741211
Zdhhc20,20.18000030517578
Tmem71,20.18000030517578
Zeb2,20.170000076293945
Il18rap,20.1200008392334
Senp7,20.110000610351562
Rgcc,20.100000381469727
Smad4,20.020000457763672
Fam160a2,19.979999542236328
Tcf7,19.950000762939453
Tut4,19.90999984741211
Fam53b,19.899999618530273
Usp48,19.760000228881836
Dpp4,19.709999084472656
Tnrc6c,19.649999618530273
1700025G04Rik,19.6299991607666
Herc3,19.510000228881836
Wbp11,19.34000015258789
Cdt1,19.100000381469727
Jak1,19.010000228881836
Ddx3x,18.969999313354492
Vmn2r96,18.90999984741211
Gsap,18.8799991607666
Hid1,18.84000015258789
Ube2h,18.670000076293945
Klrc1,18.6200008392334
Arntl,18.530000686645508
Kdm6b,18.479999542236328
Pou6f1,18.450000762939453
Esm1,18.389999389648438
Crybg3,18.31999969482422
Ccnl1,18.200000762939453
Stk24,18.079999923706055
Sgk1,17.920000076293945
Stk4,17.899999618530273
Hs3st3b1,17.520000457763672
Syne1,17.3700008392334
Rnf145,17.360000610351562
Sntb1,17.299999237060547
Itgb1,17.040000915527344
L3mbtl3,17.040000915527344
Rtn4rl1,16.889999389648438
Lcn4,16.850000381469727
Zbtb20,16.84000015258789
Bicdl1,16.809999465942383
Cd6,16.719999313354492
Ablim1,16.68000030517578
Neurl3,16.639999389648438
Ssbp2,16.549999237060547
Nod1,16.239999771118164
Il7r,16.239999771118164
Fosb,16.06999969482422
Peak1,16.059999465942383
