gene_names,scores
Tox,40.88999938964844
Nrp1,35.86000061035156
Ptpn11,32.4900016784668
Pdcd1,32.029998779296875
Gldc,30.479999542236328
Ccdc50,30.25
Plscr1,29.139999389648438
Litaf,28.540000915527344
Eea1,27.670000076293945
Ptpn6,26.84000015258789
Ighm,25.110000610351562
Bcl2a1d,24.8799991607666
Rilpl2,24.770000457763672
Prkca,24.75
Batf,24.68000030517578
Rgs16,24.610000610351562
Msi2,24.540000915527344
Stk39,24.09000015258789
Tacc2,23.229999542236328
Sh2d2a,23.079999923706055
Ifih1,23.06999969482422
Ctla4,23.049999237060547
Trps1,22.950000762939453
Mfhas1,22.889999389648438
Crybg3,22.290000915527344
Tnfrsf1b,22.030000686645508
Hacd3,21.93000030517578
Icos,21.6200008392334
Hif1a,21.459999084472656
Fam3c,21.389999389648438
Casp3,21.239999771118164
Sec11c,21.229999542236328
Cpd,20.799999237060547
Uhrf2,20.770000457763672
Prag1,20.68000030517578
Mmp16,20.56999969482422
Jaml,20.3700008392334
Ppm1h,20.34000015258789
Pecam1,20.260000228881836
Vax2,20.100000381469727
Raf1,19.670000076293945
Cblb,19.549999237060547
Pitpnm2,19.18000030517578
Gpr55,19.149999618530273
Rel,19.100000381469727
Il1rl1,18.700000762939453
Myo1e,18.6299991607666
Nab1,17.790000915527344
Trdc,17.68000030517578
Cd9,17.65999984741211
Siah2,17.510000228881836
Lag3,17.440000534057617
Srgap3,17.280000686645508
Nap1l1,17.239999771118164
Tox2,17.209999084472656
Lclat1,16.90999984741211
Xaf1,16.809999465942383
Ddx24,16.5
Parp14,16.260000228881836
Ndfip1,16.149999618530273
Mmd,16.049999237060547
Galnt3,15.979999542236328
Ehd4,15.970000267028809
Itgb1,15.59000015258789
Ciapin1,15.329999923706055
Cd160,15.289999961853027
Eif2ak2,15.279999732971191
Pcmt1,15.25
Atp2b1,15.119999885559082
Bend4,15.100000381469727
Lpgat1,15.100000381469727
Nek7,15.09000015258789
Sms,14.760000228881836
Actn1,14.680000305175781
Lyst,14.670000076293945
Clint1,14.619999885559082
Il6st,14.5
Alcam,14.489999771118164
Fam110a,14.369999885559082
Jdp2,14.350000381469727
Crtam,14.229999542236328
Irak2,14.229999542236328
Arl14ep,14.220000267028809
Mre11a,14.199999809265137
Tjp2,14.180000305175781
Rnf213,13.979999542236328
Bcl2,13.899999618530273
Inpp4b,13.819999694824219
Slc22a15,13.770000457763672
Cpsf2,13.770000457763672
Nr4a2,13.630000114440918
Ifi203,13.489999771118164
Arap2,13.489999771118164
Itih5,13.279999732971191
Pcca,13.260000228881836
Arhgap15,13.260000228881836
Adap1,13.170000076293945
Cep57,13.079999923706055
Trim12c,13.069999694824219
Il18r1,13.039999961853027
Rtp4,12.979999542236328
Rab27a,12.899999618530273
Serpinb6b,12.829999923706055
Bora,12.75
Fut8,12.720000267028809
Dusp10,12.699999809265137
Adora2a,12.6899995803833
D16Ertd472e,12.670000076293945
Ndc1,12.649999618530273
Spats2,12.550000190734863
Naf1,12.479999542236328
Cops4,12.470000267028809
Mdfic,12.449999809265137
Slfn8,12.390000343322754
Lrmp,12.350000381469727
Rab8b,12.34000015258789
Plk4,12.260000228881836
Slamf6,12.199999809265137
Ptpn13,12.149999618530273
Oas1a,12.140000343322754
Tnip3,12.0600004196167
Ipcef1,12.0
Usp28,11.920000076293945
Fam162a,11.859999656677246
Hip1r,11.8100004196167
Ccr9,11.779999732971191
Gimap5,11.75
Ikzf2,11.479999542236328
Prex1,11.350000381469727
Mindy3,11.329999923706055
Naa20,11.3100004196167
Ddx5,11.289999961853027
Trim30a,11.210000038146973
Pik3ap1,11.1899995803833
Wee1,11.170000076293945
Irak3,11.100000381469727
Nampt,11.09000015258789
Dram2,11.079999923706055
Adk,11.010000228881836
Hsd17b12,10.9399995803833
Rnf216,10.930000305175781
Hnrnpr,10.890000343322754
Sh3bp5,10.859999656677246
Pim2,10.789999961853027
Mms22l,10.680000305175781
Cd80,10.59000015258789
Sema7a,10.59000015258789
Plxdc2,10.529999732971191
Serpinb9,10.520000457763672
Rad51b,10.460000038146973
Parp9,10.40999984741211
Pacsin1,10.390000343322754
Ifi213,10.3100004196167
Acoxl,10.3100004196167
Rora,10.289999961853027
Asap1,10.260000228881836
Fanca,10.130000114440918
Gnl3,10.119999885559082
Fam102a,10.079999923706055
Ildr1,9.970000267028809
Mpp2,9.960000038146973
Usp3,9.8100004196167
Eif4e,9.800000190734863
Nifk,9.779999732971191
Abca3,9.770000457763672
Tnfsf8,9.770000457763672
Dgkh,9.720000267028809
Cdk6,9.600000381469727
Cdk14,9.460000038146973
Dhx9,9.449999809265137
Rexo2,9.369999885559082
Syne3,9.260000228881836
Hip1,9.210000038146973
Dennd2d,9.199999809265137
Stk24,9.180000305175781
Ripor2,9.180000305175781
Flnb,9.15999984741211
Bhlhe40,9.130000114440918
Mis18bp1,9.100000381469727
Fntb,9.020000457763672
Rasa1,9.020000457763672
Vmn2r96,8.930000305175781
Camk2d,8.800000190734863
Phf19,8.760000228881836
Ifi206,8.680000305175781
G2e3,8.680000305175781
Ybx3,8.680000305175781
Mndal,8.640000343322754
Ifi35,8.569999694824219
Emb,8.5
Nup205,8.489999771118164
Stat2,8.420000076293945
Prdm1,8.380000114440918
Ncapd2,8.380000114440918
Ifi211,8.350000381469727
Suv39h1,8.34000015258789
Il2rb,8.300000190734863
Nsd1,8.270000457763672
Trim34a,8.220000267028809
Ruvbl2,8.210000038146973
Rif1,8.149999618530273
Aff3,8.119999885559082
Gimap8,8.119999885559082
Nup160,8.079999923706055
Jpt2,8.0600004196167
Rnf168,8.050000190734863
Cxcr6,8.039999961853027
Foxm1,8.039999961853027
Fanci,8.029999732971191
Map4k4,8.010000228881836
Knl1,8.0
Abce1,7.960000038146973
Dcun1d5,7.940000057220459
Pcgf5,7.929999828338623
Rad18,7.889999866485596
Hnrnpu,7.820000171661377
Maml2,7.760000228881836
Lgals3,7.75
Cenpp,7.71999979019165
Herc6,7.699999809265137
Gnptab,7.670000076293945
Fam169b,7.659999847412109
Pml,7.659999847412109
Gen1,7.650000095367432
Cd2ap,7.590000152587891
Smc5,7.489999771118164
Ikzf3,7.480000019073486
Mbd4,7.289999961853027
Ddx58,7.269999980926514
Ndrg1,7.269999980926514
Myo5a,7.21999979019165
Mastl,7.21999979019165
Cd5,7.210000038146973
Lax1,7.099999904632568
Fam83d,7.090000152587891
Odc1,7.079999923706055
Arntl,7.070000171661377
Gimap3,7.019999980926514
Troap,7.010000228881836
Ubash3b,7.0
Cxcl10,6.989999771118164
E2f7,6.929999828338623
Tonsl,6.880000114440918
Fyn,6.840000152587891
Diaph3,6.75
Aspm,6.739999771118164
Agpat5,6.730000019073486
Tcf7,6.730000019073486
Thap3,6.710000038146973
Dis3,6.670000076293945
Sept11,6.659999847412109
