gene_names,scores
Pdcd1,21.940000534057617
Hif1a,21.020000457763672
Tox,20.25
Eea1,19.170000076293945
Prkca,19.1299991607666
Trps1,18.31999969482422
Lclat1,18.299999237060547
Il1rl1,18.170000076293945
Mfhas1,18.1299991607666
Myo1e,18.079999923706055
Uhrf2,17.559999465942383
Stk39,16.3799991607666
Arap2,16.190000534057617
Mmp16,16.139999389648438
Icos,15.770000457763672
Inpp4b,15.640000343322754
Trbc1,15.399999618530273
Arl14ep,15.119999885559082
Ndfip1,14.579999923706055
Plscr1,14.399999618530273
Fam107b,14.34000015258789
Tox2,14.119999885559082
Ctla4,14.0600004196167
Hip1,13.609999656677246
Lag3,13.4399995803833
Asap1,13.430000305175781
Gldc,13.420000076293945
Lrmp,13.399999618530273
Batf,13.390000343322754
Tnfsf8,13.199999809265137
Ptpn13,13.050000190734863
Ptpn6,12.859999656677246
Ptpn11,12.789999961853027
Adap1,12.779999732971191
Stx11,12.40999984741211
Tnfrsf9,12.130000114440918
Plxdc2,11.720000267028809
Osbpl3,11.720000267028809
Ikzf2,11.390000343322754
Litaf,11.1899995803833
Bcl2a1d,11.039999961853027
Nrp1,10.8100004196167
Trdc,10.779999732971191
Tnfrsf1b,10.770000457763672
Adk,10.75
Ubash3b,10.739999771118164
Rnf216,10.720000267028809
Mdfic,10.680000305175781
Mindy3,10.619999885559082
Tnip3,10.579999923706055
Cd83,10.550000190734863
Bfar,10.529999732971191
Serpinb9,10.430000305175781
Tnfsf11,10.390000343322754
Phactr2,10.300000190734863
Tomm40,10.180000305175781
Pecam1,10.109999656677246
Tspan32,9.960000038146973
Nab1,9.859999656677246
Mmd,9.8100004196167
Rgs16,9.770000457763672
Fam3c,9.75
Sesn3,9.739999771118164
Srgap3,9.710000038146973
Crybg3,9.6899995803833
Pacsin1,9.6899995803833
Metap1,9.6899995803833
Gpr55,9.5600004196167
Samsn1,9.149999618530273
Zc3h15,9.140000343322754
Casd1,9.130000114440918
Zfp608,9.09000015258789
Flnb,9.069999694824219
Gimap5,9.029999732971191
Ifi35,8.970000267028809
Trim12c,8.90999984741211
Vmn2r96,8.829999923706055
Xaf1,8.779999732971191
St13,8.640000343322754
Cd9,8.609999656677246
Rab27a,8.59000015258789
Rps18,8.5600004196167
Rgs10,8.350000381469727
Xdh,8.300000190734863
Rel,8.180000305175781
Casp3,8.140000343322754
Slamf6,8.09000015258789
Hectd2,8.020000457763672
Trim34a,8.010000228881836
Dram2,7.989999771118164
Naf1,7.920000076293945
Prag1,7.860000133514404
Ccdc50,7.829999923706055
Clic4,7.78000020980835
Lpgat1,7.78000020980835
Nek7,7.760000228881836
Raf1,7.710000038146973
Cblb,7.449999809265137
Ifih1,7.360000133514404
Msi2,7.079999923706055
Dennd2d,7.010000228881836
Rrp15,7.0
Dgkh,6.949999809265137
Bcl2,6.889999866485596
Pitpnm2,6.889999866485596
Fbxl20,6.869999885559082
Trim30d,6.840000152587891
Phf11b,6.809999942779541
Setbp1,6.789999961853027
Id3,6.690000057220459
Hk2,6.599999904632568
Cct8,6.539999961853027
Fam162a,6.519999980926514
Rapgef5,6.409999847412109
Canx,6.340000152587891
Tbc1d4,6.239999771118164
Hdlbp,6.179999828338623
Bcat1,6.170000076293945
Itgb2,6.099999904632568
Cpd,6.099999904632568
Spcs2,5.96999979019165
Sec11c,5.920000076293945
Prmt1,5.869999885559082
Slc25a13,5.829999923706055
S100a6,5.820000171661377
Cd80,5.75
Bhlhe40,5.739999771118164
Ikbke,5.739999771118164
Rab8b,5.730000019073486
Eef1g,5.699999809265137
D16Ertd472e,5.659999847412109
Cdk6,5.650000095367432
Hacd3,5.650000095367432
Parp1,5.599999904632568
Pja2,5.570000171661377
Sms,5.489999771118164
Ifi203,5.480000019073486
Tjp2,5.449999809265137
Ttc27,5.360000133514404
Nampt,5.329999923706055
Fam129a,5.320000171661377
Bend4,5.309999942779541
Gimap3,5.269999980926514
Tomm70a,5.239999771118164
Ddx27,5.159999847412109
Ddx24,5.150000095367432
Il6st,5.119999885559082
Psmb2,5.079999923706055
Siah2,5.03000020980835
Psmd14,5.03000020980835
Stt3a,4.989999771118164
Pdia3,4.96999979019165
Rps17,4.960000038146973
Parp14,4.929999828338623
Ttc28,4.880000114440918
Thoc2l,4.880000114440918
Il27ra,4.849999904632568
Lcp1,4.78000020980835
Strap,4.769999980926514
Adora2a,4.71999979019165
Fhl2,4.679999828338623
Smurf2,4.670000076293945
Ybx3,4.650000095367432
Serpinb6b,4.639999866485596
Picalm,4.639999866485596
Oas1a,4.590000152587891
Phf11c,4.559999942779541
Gnai2,4.539999961853027
Dennd1c,4.53000020980835
Zc3h6,4.380000114440918
Stard10,4.300000190734863
Txnl1,4.199999809265137
Metap2,4.179999828338623
Ift80,4.170000076293945
Zeb2,4.159999847412109
Hsp90b1,4.130000114440918
Brd9,4.130000114440918
Cct5,4.110000133514404
Gbp3,4.110000133514404
Mdh1,4.039999961853027
Pus7,4.039999961853027
Naa20,4.010000228881836
Paxip1,3.990000009536743
Cep83,3.9700000286102295
Tacc2,3.950000047683716
Traf3ip3,3.940000057220459
Aff3,3.9100000858306885
Furin,3.9100000858306885
Cxcl10,3.8299999237060547
Nifk,3.8299999237060547
Cfap20,3.809999942779541
Actn1,3.740000009536743
Fam53b,3.7200000286102295
Hip1r,3.690000057220459
Fyn,3.6700000762939453
Ttc39c,3.6600000858306885
Yars,3.640000104904175
Eif4e,3.609999895095825
Jaml,3.5899999141693115
Lax1,3.549999952316284
Uck2,3.5399999618530273
Ddx1,3.5299999713897705
Pa2g4,3.5199999809265137
Timm9,3.5
Parp9,3.430000066757202
Brix1,3.4100000858306885
Cct4,3.359999895095825
