gene_names,scores
Grap2,8.970000267028809
Klf6,8.930000305175781
Xrn2,8.510000228881836
Slc20a1,7.590000152587891
Klrd1,7.590000152587891
Smpdl3b,7.539999961853027
Klf3,7.400000095367432
Satb1,7.380000114440918
Foxp1,7.039999961853027
Fosb,6.960000038146973
Jak1,6.869999885559082
Rps6ka3,6.809999942779541
Sidt1,6.789999961853027
Iqgap2,6.710000038146973
Smad3,6.710000038146973
Rbms1,6.699999809265137
Atp8b4,6.579999923706055
Cd28,6.559999942779541
Crim1,6.550000190734863
Klrk1,6.510000228881836
1700025G04Rik,6.380000114440918
Fam241a,6.369999885559082
Gramd3,6.369999885559082
Txk,6.300000190734863
Mbnl1,6.260000228881836
Prkd2,6.210000038146973
Rnf145,6.170000076293945
Klhl6,6.150000095367432
Rabac1,6.139999866485596
Zmynd11,6.110000133514404
Zdhhc20,6.010000228881836
Pde7a,5.980000019073486
Stk4,5.940000057220459
Klf13,5.889999866485596
Epsti1,5.889999866485596
Elmsan1,5.880000114440918
Rnf138,5.860000133514404
Ifngr1,5.820000171661377
Abcb1a,5.809999942779541
Fam49a,5.78000020980835
Usp48,5.699999809265137
Nedd4l,5.679999828338623
Ncald,5.570000171661377
Srsf5,5.5
Ddx5,5.46999979019165
Pkm,5.460000038146973
Cd53,5.440000057220459
Atp1b3,5.389999866485596
Ddx3x,5.349999904632568
Diaph1,5.340000152587891
Inpp5d,5.329999923706055
Grap,5.320000171661377
Gimap6,5.260000228881836
Ugcg,5.25
Tmem71,5.239999771118164
Tgfbr2,5.230000019073486
Rsu1,5.21999979019165
Fyb,5.190000057220459
Gpr183,5.130000114440918
Znrf3,5.070000171661377
Sorl1,5.059999942779541
Senp7,4.980000019073486
Nr3c1,4.929999828338623
Cep128,4.929999828338623
Slco3a1,4.909999847412109
Top2b,4.869999885559082
Fam117a,4.840000152587891
Phf21a,4.800000190734863
Sntb1,4.789999961853027
Itga6,4.71999979019165
Tnrc6c,4.690000057220459
Fkbp3,4.659999847412109
Lef1,4.639999866485596
S1pr1,4.590000152587891
Il18rap,4.579999923706055
Atp2b4,4.579999923706055
Retreg1,4.510000228881836
Pou6f1,4.510000228881836
Plac8,4.510000228881836
Peak1,4.389999866485596
Ablim1,4.369999885559082
Ssbp2,4.360000133514404
Herc3,4.349999904632568
Dgka,4.340000152587891
Pik3r1,4.28000020980835
Hcst,4.260000228881836
Cmah,4.239999771118164
Arl6ip5,4.230000019073486
Tecpr1,4.230000019073486
St3gal6,4.230000019073486
Jmy,4.21999979019165
Rora,4.170000076293945
Adcy7,4.130000114440918
Tcp11l2,4.119999885559082
Fam111a,4.110000133514404
Efr3a,4.090000152587891
Smad4,4.079999923706055
Ccnl1,4.070000171661377
Kdm7a,4.050000190734863
Crlf3,4.010000228881836
Stim1,3.9800000190734863
Zfp831,3.9800000190734863
Pcca,3.9600000381469727
Apol7e,3.940000057220459
Dock2,3.9200000762939453
Ikbkb,3.9100000858306885
Itpr2,3.9000000953674316
Maml2,3.9000000953674316
Neurl3,3.869999885559082
Cd69,3.819999933242798
Id2,3.7899999618530273
Ms4a6b,3.7799999713897705
Pnpla7,3.7799999713897705
Pcgf5,3.759999990463257
Il7r,3.740000009536743
L3mbtl3,3.690000057220459
Mga,3.680000066757202
Rere,3.6600000858306885
Ppp1r12a,3.6600000858306885
Tut4,3.6500000953674316
Rbl1,3.630000114440918
Pacs1,3.619999885559082
Ubash3a,3.569999933242798
Dpp4,3.569999933242798
Klrc2,3.559999942779541
Acsbg1,3.5399999618530273
Slf1,3.5
Smc5,3.490000009536743
Cd47,3.4800000190734863
Zeb1,3.450000047683716
Ube2h,3.440000057220459
Mast2,3.4000000953674316
Stk10,3.369999885559082
Abcg1,3.359999895095825
Syne1,3.3399999141693115
Ikzf1,3.319999933242798
Spn,3.309999942779541
Tanc1,3.299999952316284
Trim12a,3.2899999618530273
Cracr2a,3.2899999618530273
Arhgef18,3.2699999809265137
Ube2b,3.2300000190734863
Itgb2,3.2200000286102295
Ttc39b,3.190000057220459
Sass6,3.180000066757202
Rbm47,3.1600000858306885
Dock5,3.119999885559082
Itga4,3.109999895095825
Rad18,3.0799999237060547
Park7,3.049999952316284
Picalm,3.0299999713897705
Tbx21,3.0199999809265137
Smyd3,3.009999990463257
Slc12a7,2.990000009536743
Cd96,2.990000009536743
Emp1,2.9700000286102295
Scml4,2.9600000381469727
Gbp3,2.9200000762939453
Pcmtd1,2.9200000762939453
Epas1,2.9000000953674316
Fam102a,2.9000000953674316
Rap1b,2.9000000953674316
Klrc1,2.880000114440918
Tasor,2.880000114440918
Nlrc3,2.859999895095825
Evl,2.859999895095825
Tspan5,2.859999895095825
Stk24,2.8499999046325684
Gramd4,2.8499999046325684
Smc3,2.8399999141693115
Tnrc6b,2.8399999141693115
Dusp5,2.809999942779541
Tcf12,2.7899999618530273
Cbx3,2.759999990463257
Fam129a,2.759999990463257
Myo1f,2.740000009536743
Cd6,2.740000009536743
Arl5c,2.7300000190734863
Slc9a9,2.7200000286102295
Clint1,2.690000057220459
Atp2b1,2.690000057220459
Wbp11,2.680000066757202
Ms4a4c,2.680000066757202
Btbd11,2.6500000953674316
Sp100,2.640000104904175
Tdp2,2.619999885559082
Fchsd2,2.619999885559082
Tnfrsf26,2.5899999141693115
Ms4a4b,2.5899999141693115
Lin9,2.569999933242798
Cmtm7,2.559999942779541
Orc2,2.559999942779541
Nup155,2.5399999618530273
Dnajc15,2.5399999618530273
Bicdl1,2.5299999713897705
Tnik,2.5299999713897705
Casp8ap2,2.5199999809265137
Ppp1r7,2.509999990463257
Ahnak,2.509999990463257
Mboat1,2.5
Rfwd3,2.490000009536743
Elovl6,2.4800000190734863
