gene_names,scores
Litaf,20.40999984741211
Bcl2a1d,19.6299991607666
Pdcd1,19.299999237060547
Gldc,19.0
Nrp1,18.440000534057617
Tox,18.34000015258789
Il1rl1,17.959999084472656
Hif1a,17.90999984741211
Tnfrsf1b,17.450000762939453
Batf,17.190000534057617
Ikzf2,17.100000381469727
Rgs16,17.020000457763672
Ptpn11,16.969999313354492
Icos,16.700000762939453
Lag3,16.6200008392334
Ptpn6,16.420000076293945
Stk39,16.40999984741211
Ndfip1,16.280000686645508
Tacc2,16.219999313354492
Tnfsf8,16.100000381469727
Rilpl2,15.800000190734863
Lrmp,15.4399995803833
Tox2,14.819999694824219
Phactr2,14.770000457763672
Ccdc50,14.720000267028809
Cops4,14.3100004196167
Lclat1,13.470000267028809
Adk,13.390000343322754
Inpp4b,13.25
Hip1,13.1899995803833
Plxdc2,13.09000015258789
Fam162a,12.979999542236328
Casp3,12.760000228881836
Serpinb6b,12.699999809265137
Mmd,12.619999885559082
Rgs10,12.479999542236328
Tnfsf11,12.119999885559082
Eea1,12.109999656677246
Plscr1,12.09000015258789
Tjp2,11.75
Tnfrsf9,11.569999694824219
Trps1,11.529999732971191
Tnip3,11.460000038146973
Ctla4,11.430000305175781
Myo1e,11.279999732971191
Ighm,11.109999656677246
St13,11.100000381469727
Crtam,11.050000190734863
Pecam1,11.039999961853027
Siah2,10.949999809265137
Sema7a,10.90999984741211
Slamf6,10.899999618530273
Srgap3,10.84000015258789
Nab1,10.729999542236328
Nampt,10.670000076293945
Mfhas1,10.649999618530273
Crybg3,10.09000015258789
Arap2,10.079999923706055
Hacd3,9.920000076293945
Etfb,9.859999656677246
Asap1,9.680000305175781
Rnf216,9.550000190734863
Cd83,9.449999809265137
Tspan32,9.4399995803833
Naa20,9.420000076293945
Lpgat1,9.380000114440918
Raf1,9.359999656677246
Mindy3,9.34000015258789
Cd9,9.329999923706055
Gem,9.3100004196167
Smn1,9.109999656677246
S100a6,9.050000190734863
Cxcl10,9.039999961853027
Pitpnm2,8.949999809265137
Dgat1,8.649999618530273
Trdc,8.640000343322754
Prag1,8.579999923706055
Hsd17b12,8.40999984741211
Fam53b,8.399999618530273
Uhrf2,8.359999656677246
Hectd2,8.020000457763672
Bhlhe40,7.989999771118164
Myo5a,7.679999828338623
Rps17,7.630000114440918
Pacsin1,7.590000152587891
Rps18,7.539999961853027
Ptpn13,7.449999809265137
Hk2,7.329999923706055
Blmh,7.03000020980835
Arl14ep,6.989999771118164
Ubash3b,6.840000152587891
Mmp16,6.820000171661377
Rrp15,6.510000228881836
Prpf40a,6.449999809265137
Stx11,6.409999847412109
Casd1,6.400000095367432
Khsrp,6.360000133514404
Gtpbp4,6.329999923706055
Il6st,6.300000190734863
Nek7,6.289999961853027
Tex15,6.21999979019165
Rrp1b,6.199999809265137
Ifng,6.190000057220459
Fhl2,6.150000095367432
Anxa2,6.139999866485596
Phf11c,6.019999980926514
Mdfic,5.909999847412109
Ddx24,5.849999904632568
Bcat1,5.840000152587891
Calm3,5.820000171661377
Dennd2d,5.800000190734863
Rtp4,5.739999771118164
Rab27a,5.699999809265137
Eif2s2,5.659999847412109
Rpf2,5.630000114440918
Psmc5,5.599999904632568
Xdh,5.570000171661377
Zfp608,5.489999771118164
Smurf2,5.460000038146973
Adap1,5.400000095367432
Rab8b,5.400000095367432
Spcs2,5.400000095367432
Setbp1,5.28000020980835
Serpinb9,5.179999828338623
Rel,5.019999980926514
Nars,4.880000114440918
Ikzf3,4.829999923706055
Rapgef5,4.78000020980835
Samsn1,4.760000228881836
Naf1,4.75
Sub1,4.670000076293945
Ifi35,4.670000076293945
Prkca,4.659999847412109
Pus7,4.659999847412109
Atp5a1,4.630000114440918
Jaml,4.619999885559082
Herc6,4.599999904632568
Lgals1,4.570000171661377
Parp9,4.559999942779541
Sec11c,4.46999979019165
Zgrf1,4.460000038146973
Skp1a,4.440000057220459
Adora2a,4.349999904632568
Cct5,4.289999961853027
Cct4,4.269999980926514
Xaf1,4.190000057220459
Ddx18,4.170000076293945
Plek,4.130000114440918
Lsm12,4.079999923706055
