gene_names,scores
Cblb,7.400000095367432
Tox,7.170000076293945
Ikzf2,6.679999828338623
Ccl4,5.119999885559082
Plscr1,4.849999904632568
Uhrf2,4.659999847412109
Slamf6,4.539999961853027
Epas1,4.380000114440918
Tasor,4.300000190734863
Ubash3b,4.25
Rora,4.159999847412109
Card11,4.099999904632568
Ikbke,3.9700000286102295
Plxdc2,3.9000000953674316
Kmt5b,3.7300000190734863
Ccr9,3.7200000286102295
Fbxo5,3.619999885559082
Fyn,3.5999999046325684
Wdr89,3.5
Dnajb11,3.4600000381469727
Clspn,3.440000057220459
Fam241a,3.440000057220459
Klrc1,3.4200000762939453
Emp1,3.4100000858306885
Tipin,3.380000114440918
Hectd2,3.240000009536743
St3gal6,3.1700000762939453
Hmgb2,3.1600000858306885
Dscc1,3.1600000858306885
Racgap1,3.140000104904175
Smc2,3.059999942779541
Pask,3.009999990463257
Pim2,2.9800000190734863
Agfg2,2.950000047683716
Mtbp,2.9200000762939453
Zfp1,2.880000114440918
Sesn3,2.869999885559082
Mcm10,2.8499999046325684
Cenpu,2.8499999046325684
Crtam,2.8399999141693115
Asap1,2.7899999618530273
E2f2,2.7899999618530273
Cdt1,2.7799999713897705
Nrp1,2.7699999809265137
Rnaseh2b,2.7699999809265137
Srsf4,2.759999990463257
Galnt10,2.75
Rpp30,2.700000047683716
Il6st,2.700000047683716
Trim12a,2.690000057220459
Il18r1,2.6600000858306885
Prag1,2.630000114440918
Slc43a3,2.5799999237060547
Knstrn,2.5799999237060547
Syne1,2.569999933242798
Slbp,2.569999933242798
Hdhd5,2.549999952316284
Cdc7,2.5
Bard1,2.490000009536743
Cbx5,2.430000066757202
Tgfbr2,2.4200000762939453
Ncapg2,2.4100000858306885
Trip13,2.4100000858306885
Il7r,2.390000104904175
Ehd4,2.380000114440918
Anxa2,2.369999885559082
Tacc3,2.3499999046325684
Cenpi,2.3499999046325684
Mndal,2.3399999141693115
Hnrnpd,2.309999942779541
Phf11b,2.309999942779541
Bcl2,2.309999942779541
Skp2,2.309999942779541
Hells,2.2699999809265137
Ttc39b,2.259999990463257
Casp8ap2,2.259999990463257
Zmynd19,2.240000009536743
Tpx2,2.2100000381469727
G2e3,2.200000047683716
Pold3,2.190000057220459
Tmpo,2.1700000762939453
Grap2,2.1600000858306885
Ccnb1ip1,2.140000104904175
Traip,2.130000114440918
Golt1b,2.130000114440918
Gimap3,2.130000114440918
Ncald,2.119999885559082
E2f3,2.119999885559082
Gramd4,2.109999895095825
Fam117a,2.0999999046325684
Gins1,2.059999942779541
Fyb,2.059999942779541
Fbxl20,2.049999952316284
Xpo1,2.0399999618530273
Cd9,2.0199999809265137
Uck2,2.009999990463257
Agpat4,2.0
Cdkn1a,2.0
Brca1,2.0
Hras,1.9700000286102295
Eed,1.9700000286102295
Troap,1.9600000381469727
Prim1,1.9600000381469727
Suz12,1.940000057220459
Il10ra,1.9299999475479126
Rps6ka3,1.9199999570846558
Hk2,1.909999966621399
Cip2a,1.909999966621399
Kif14,1.899999976158142
Arhgap11a,1.8899999856948853
Canx,1.8799999952316284
Tut4,1.8799999952316284
Ncapd3,1.8700000047683716
Cenpn,1.8600000143051147
Dlgap5,1.850000023841858
Dkc1,1.850000023841858
Cops3,1.809999942779541
Map3k8,1.7999999523162842
Chaf1b,1.7899999618530273
Parp14,1.7799999713897705
Arhgef18,1.7599999904632568
Ccdc18,1.75
Gpr183,1.75
Gpatch4,1.75
Wee1,1.75
Crtc3,1.75
Ikbkb,1.7300000190734863
Haus5,1.690000057220459
Setd7,1.6699999570846558
Cmtm7,1.659999966621399
Myo1f,1.649999976158142
Exo1,1.6399999856948853
Thoc2l,1.6100000143051147
Hjurp,1.6100000143051147
Tcf7,1.6100000143051147
Cxcr6,1.600000023841858
Fam53b,1.5800000429153442
Lyst,1.5800000429153442
Smyd2,1.5800000429153442
Fam169b,1.5700000524520874
Melk,1.559999942779541
Gimap8,1.5499999523162842
Fmr1,1.5499999523162842
Sgk3,1.5399999618530273
Ska1,1.5299999713897705
Gins3,1.5299999713897705
Smc4,1.5099999904632568
Serf1,1.5099999904632568
Prdm1,1.5099999904632568
Ddx58,1.5
Eme1,1.5
Ift80,1.4900000095367432
Taf15,1.4800000190734863
Ipcef1,1.4700000286102295
Stmn1,1.4500000476837158
L3mbtl3,1.4500000476837158
Mrpl20,1.440000057220459
Uba2,1.440000057220459
Mdfic,1.4299999475479126
Cenpk,1.4299999475479126
Hdac4,1.4199999570846558
Gldc,1.409999966621399
Asf1b,1.409999966621399
Cenph,1.399999976158142
Dnmt1,1.399999976158142
Timm9,1.3799999952316284
Tbc1d2,1.3799999952316284
Klrk1,1.3700000047683716
Chtf18,1.3600000143051147
Pim1,1.350000023841858
Pde7a,1.350000023841858
Sun1,1.350000023841858
Lyar,1.340000033378601
Ppm1g,1.340000033378601
Crlf3,1.3200000524520874
Ifi203,1.3200000524520874
Snx10,1.309999942779541
Rad51ap1,1.309999942779541
Arap2,1.309999942779541
Ckap2l,1.2999999523162842
Mdm1,1.2999999523162842
Kif15,1.2899999618530273
Rangap1,1.2899999618530273
Siah1b,1.2799999713897705
Birc5,1.2799999713897705
Rbl1,1.25
Adap1,1.2400000095367432
Ifng,1.2300000190734863
Sgo1,1.2300000190734863
Hmgn2,1.2300000190734863
Ndc80,1.2200000286102295
Lig1,1.2100000381469727
Ctss,1.2100000381469727
Mga,1.2000000476837158
Tnrc6b,1.2000000476837158
Ebna1bp2,1.190000057220459
Dnajc2,1.190000057220459
Il21r,1.190000057220459
Tecpr1,1.1699999570846558
Atp2b4,1.1699999570846558
Phf19,1.159999966621399
Spdl1,1.159999966621399
Nuf2,1.159999966621399
Cit,1.1299999952316284
Nap1l1,1.1200000047683716
Skp1a,1.1100000143051147
Sidt1,1.1100000143051147
Cdca7,1.1100000143051147
Ints7,1.1100000143051147
Itga4,1.100000023841858
Akap8l,1.100000023841858
Trdc,1.090000033378601
Fanci,1.090000033378601
Fkbp3,1.090000033378601
Smc1a,1.0800000429153442
Ifi206,1.0800000429153442
Ect2,1.0800000429153442
Nup107,1.0700000524520874
Mcm6,1.0700000524520874
Cenpp,1.059999942779541
Tmem71,1.0499999523162842
Rad21,1.0499999523162842
Snrpd1,1.0499999523162842
Nsd1,1.0299999713897705
Tbcel,1.0299999713897705
Khsrp,1.0199999809265137
Alg8,1.0099999904632568
Plk1,1.0099999904632568
Fanca,0.9900000095367432
Stk24,0.9800000190734863
Knl1,0.9800000190734863
Kifc1,0.9700000286102295
Arsb,0.9599999785423279
Ska3,0.9599999785423279
Ctla4,0.9399999976158142
Umps,0.9399999976158142
Cd96,0.9300000071525574
Fam102a,0.9300000071525574
Il4ra,0.9200000166893005
Ccdc34,0.9200000166893005
Kdm7a,0.9100000262260437
Ubash3a,0.9100000262260437
Bora,0.8999999761581421
Cinp,0.8999999761581421
Fosb,0.8999999761581421
Esco2,0.8999999761581421
Pkmyt1,0.8999999761581421
S100a6,0.8899999856948853
Orc6,0.8899999856948853
