gene_names,scores
Cd28,20.579999923706055
Ptpn22,19.5
Cd69,18.030000686645508
Ccr2,16.799999237060547
Klrg1,16.690000534057617
Tnf,16.360000610351562
Tgfbr3,16.229999542236328
Ccnl1,15.59000015258789
Sub1,15.119999885559082
Lrp6,15.0
Tbx21,14.75
Cdc20b,14.470000267028809
Pea15a,14.369999885559082
Pim1,14.369999885559082
Sgk1,14.140000343322754
Irf4,14.029999732971191
Tanc1,13.819999694824219
Pycard,13.8100004196167
Emp1,13.5
Apobec2,13.380000114440918
Esm1,13.260000228881836
Atp1b3,13.220000267028809
Ddx5,13.210000038146973
Grap2,13.020000457763672
Map3k8,12.989999771118164
Ugcg,12.9399995803833
Cmah,12.569999694824219
Anxa2,12.460000038146973
Arl6ip5,12.350000381469727
Rgcc,12.239999771118164
Gzmk,12.130000114440918
Iqgap2,11.979999542236328
Top2b,11.729999542236328
Anxa1,11.699999809265137
Ddx3x,11.65999984741211
1700025G04Rik,11.65999984741211
Ubald2,11.489999771118164
Ahnak,11.420000076293945
Arhgap11a,11.359999656677246
Gbp3,11.270000457763672
Galnt10,11.270000457763672
Cacna1i,11.069999694824219
Pcna,11.050000190734863
Usp48,11.020000457763672
Ctla2a,10.789999961853027
Ncald,10.539999961853027
Mgat4a,10.430000305175781
Gem,10.399999618530273
Map2k3,10.289999961853027
Klf3,10.220000267028809
Smchd1,10.15999984741211
Ms4a6b,10.119999885559082
Rap1gap2,10.079999923706055
Grap,10.0
Ccnb1ip1,9.84000015258789
Ms4a4b,9.779999732971191
Eif3j1,9.710000038146973
Sp100,9.680000305175781
Spn,9.640000343322754
Hsph1,9.479999542236328
Sidt1,9.449999809265137
Txnl1,9.420000076293945
Mdh1,9.390000343322754
Nelfe,9.369999885559082
Zmiz1,9.359999656677246
Ppp1r12a,9.34000015258789
Chsy1,9.279999732971191
Dusp10,9.210000038146973
Fhl2,9.130000114440918
Slbp,9.09000015258789
Pmf1,9.0600004196167
Slc3a2,8.90999984741211
Eif2s2,8.869999885559082
Sema7a,8.850000381469727
Klf6,8.770000457763672
Fancb,8.760000228881836
Prf1,8.699999809265137
Mt2,8.699999809265137
Rrm2,8.579999923706055
Rgs1,8.510000228881836
Stard10,8.470000267028809
Dennd1c,8.460000038146973
Eed,8.40999984741211
Acsbg1,8.359999656677246
Phf19,8.350000381469727
Fasl,8.34000015258789
Dock2,8.300000190734863
Zfp36l1,8.289999961853027
Furin,8.289999961853027
Sun1,8.260000228881836
Ifrd1,8.260000228881836
Crip1,8.229999542236328
St3gal4,8.199999809265137
Ptges3,8.130000114440918
Slc16a10,8.119999885559082
Gramd3,8.109999656677246
Cd47,7.989999771118164
Fbxo5,7.96999979019165
Lck,7.949999809265137
Il2rb,7.880000114440918
Xrn2,7.800000190734863
Abcb1a,7.78000020980835
Crybg1,7.769999980926514
Dusp5,7.570000171661377
Lgals1,7.53000020980835
Cdk19,7.480000019073486
Nbn,7.420000076293945
Pdia3,7.420000076293945
Lcp1,7.400000095367432
Cd5,7.400000095367432
Stim1,7.400000095367432
Nipal3,7.380000114440918
Mcm5,7.369999885559082
Il27ra,7.360000133514404
Abcg1,7.340000152587891
Mt1,7.300000190734863
Acss2,7.289999961853027
Cnih4,7.269999980926514
Cdc25b,7.260000228881836
Ube2e3,7.210000038146973
Serpinb6b,7.210000038146973
Epas1,7.110000133514404
Cdt1,6.96999979019165
Cdkn1a,6.949999809265137
Kdm6b,6.949999809265137
Fosb,6.949999809265137
S100a6,6.929999828338623
Psmc1,6.900000095367432
Ube2t,6.880000114440918
Smad3,6.880000114440918
Cd53,6.880000114440918
Azin1,6.849999904632568
Rbmxl1,6.840000152587891
Rap1b,6.789999961853027
Slco3a1,6.769999980926514
U2surp,6.75
Xpo1,6.730000019073486
Spcs2,6.71999979019165
Cdk5rap1,6.690000057220459
P4hb,6.670000076293945
Gimap6,6.659999847412109
Strap,6.599999904632568
Ppm1g,6.519999980926514
1810037I17Rik,6.519999980926514
Rnf138,6.489999771118164
Dhx9,6.46999979019165
1500009L16Rik,6.449999809265137
Plac8,6.420000076293945
Dnajc15,6.400000095367432
Dcun1d5,6.340000152587891
Arhgef3,6.329999923706055
Pja2,6.320000171661377
Pik3r1,6.300000190734863
Ppp1r8,6.28000020980835
Id2,6.210000038146973
Txlna,6.099999904632568
Gsap,6.099999904632568
Ifngr1,6.090000152587891
Brd9,6.039999961853027
Zc3h15,6.03000020980835
Cops4,6.0
Jak1,5.880000114440918
Serf1,5.880000114440918
Dnajb11,5.849999904632568
Fam241a,5.760000228881836
Herc3,5.75
Hspa14,5.739999771118164
Klhl6,5.690000057220459
Gna15,5.679999828338623
Nip7,5.670000076293945
Tbc1d2,5.659999847412109
Pik3ap1,5.639999866485596
Slc16a1,5.599999904632568
Crim1,5.570000171661377
Neurl3,5.510000228881836
Kif1b,5.5
Atp2a3,5.460000038146973
Hmgb2,5.460000038146973
Car5b,5.380000114440918
Ak6,5.360000133514404
Mki67,5.300000190734863
Smc3,5.289999961853027
Cep57,5.210000038146973
Anp32b,5.190000057220459
Cdv3,5.179999828338623
Hnrnpul1,5.159999847412109
Pkmyt1,5.139999866485596
Anp32e,5.139999866485596
Gpr183,5.130000114440918
Stk10,5.099999904632568
Nop9,5.090000152587891
