gene_names,scores
Nrp1,24.049999237060547
Pdcd1,23.600000381469727
Tox,22.56999969482422
Ighm,21.579999923706055
Ctla4,21.110000610351562
Rgs16,18.780000686645508
Trps1,17.90999984741211
Gldc,17.84000015258789
Eea1,17.579999923706055
Casp3,16.3700008392334
Ptpn11,15.630000114440918
Icos,15.460000038146973
D16Ertd472e,15.420000076293945
Sh2d2a,15.34000015258789
Hif1a,14.949999809265137
Bcl2a1d,14.90999984741211
Rel,14.890000343322754
Cblb,14.84000015258789
Il18r1,14.449999809265137
Galnt3,14.359999656677246
Fam110a,14.319999694824219
Ptpn6,14.300000190734863
Rilpl2,13.960000038146973
Alcam,13.770000457763672
Bhlhe40,13.699999809265137
Tnfrsf1b,13.640000343322754
Msi2,13.279999732971191
Lclat1,13.210000038146973
Mdfic,13.170000076293945
Uhrf2,13.020000457763672
Nr4a2,12.850000381469727
Litaf,12.779999732971191
Trdc,12.380000114440918
Ccdc50,12.369999885559082
Lyst,12.15999984741211
Tjp2,12.149999618530273
Plscr1,11.970000267028809
Itgb1,11.920000076293945
Prag1,11.920000076293945
Siah2,11.850000381469727
Irak2,11.760000228881836
Plxdc2,11.739999771118164
Myo1e,11.640000343322754
Pitpnm2,11.59000015258789
Sms,11.350000381469727
Stk24,11.300000190734863
Stk39,11.220000267028809
Crybg3,11.140000343322754
Gimap5,11.100000381469727
Cd9,11.020000457763672
Irak3,10.90999984741211
Ciapin1,10.800000190734863
Rora,10.770000457763672
Gimap3,10.630000114440918
Bend4,10.619999885559082
Gpr55,10.600000381469727
Ubash3b,10.579999923706055
Prkca,10.470000267028809
Batf,10.4399995803833
Cpd,10.430000305175781
Fam3c,10.369999885559082
Tnfrsf9,10.359999656677246
Slamf6,10.279999732971191
Mfhas1,10.199999809265137
Cxcr6,10.149999618530273
Nek7,10.109999656677246
Mmp16,10.100000381469727
Srgap3,10.0600004196167
Bcl2,9.9399995803833
Arap2,9.920000076293945
Nelfe,9.8100004196167
Il1rl1,9.789999961853027
Serpinb6b,9.729999542236328
Ipcef1,9.729999542236328
Rnf213,9.720000267028809
Nab1,9.699999809265137
Raf1,9.520000457763672
Sestd1,9.520000457763672
Pim2,9.470000267028809
Ddx24,9.449999809265137
Inpp4b,9.399999618530273
Acoxl,9.329999923706055
Arntl,9.300000190734863
Ppm1h,9.289999961853027
Ptpn13,9.279999732971191
Trim12c,9.260000228881836
Ifrd1,9.229999542236328
Snx9,9.149999618530273
Cep57,9.149999618530273
Hacd3,9.119999885559082
Adora2a,9.109999656677246
Fyn,8.949999809265137
Serpinb9,8.920000076293945
Gpr183,8.710000038146973
Rab8b,8.65999984741211
Arhgap15,8.630000114440918
Mindy3,8.520000457763672
Msh6,8.449999809265137
Pecam1,8.430000305175781
Asap1,8.40999984741211
Emb,8.40999984741211
Ifi203,8.34000015258789
Mms22l,8.329999923706055
Arl14ep,8.220000267028809
Hnrnpr,8.119999885559082
Trim30a,8.0600004196167
Prdm1,8.039999961853027
Ccr9,8.020000457763672
Cd5,7.96999979019165
Rtp4,7.949999809265137
Oas1a,7.940000057220459
Trbc1,7.760000228881836
Adk,7.699999809265137
Furin,7.599999904632568
Ndfip1,7.579999923706055
Ripor2,7.539999961853027
Nup155,7.480000019073486
Herc6,7.440000057220459
Dis3,7.429999828338623
Ddx58,7.420000076293945
Odc1,7.380000114440918
Fam162a,7.289999961853027
Rexo2,7.269999980926514
Pole,7.269999980926514
Mmd,7.260000228881836
Ifi206,7.260000228881836
Pelp1,7.230000019073486
Dock5,7.130000114440918
Phactr2,7.099999904632568
Dennd2d,6.960000038146973
Phf11c,6.960000038146973
Cdk6,6.949999809265137
Gnptab,6.940000057220459
Wdr76,6.909999847412109
Samsn1,6.909999847412109
Fam102a,6.800000190734863
Brca1,6.78000020980835
Eif2ak2,6.710000038146973
Ddx5,6.699999809265137
Nifk,6.690000057220459
Efr3a,6.579999923706055
Pik3ap1,6.510000228881836
Pim1,6.46999979019165
Ikzf2,6.449999809265137
Tnik,6.429999828338623
Lin54,6.409999847412109
Fut8,6.409999847412109
Crtam,6.360000133514404
Dapk2,6.360000133514404
Dusp5,6.360000133514404
Pacs1,6.260000228881836
Tasor,6.139999866485596
Cd2ap,6.059999942779541
Usp3,6.039999961853027
Dusp10,6.039999961853027
Spats2,6.03000020980835
Il6st,6.03000020980835
Ikbke,5.880000114440918
Ubald2,5.869999885559082
Lrmp,5.840000152587891
Bard1,5.809999942779541
Ppp1r13b,5.78000020980835
Stil,5.78000020980835
Ncapd3,5.769999980926514
Itga1,5.739999771118164
Parp14,5.690000057220459
Tnfsf8,5.670000076293945
Rbl1,5.650000095367432
Rad18,5.639999866485596
Ifngr1,5.639999866485596
Ifi213,5.639999866485596
Orc1,5.630000114440918
Topbp1,5.630000114440918
Cep128,5.619999885559082
D030056L22Rik,5.599999904632568
Smyd3,5.570000171661377
Fntb,5.550000190734863
Naa40,5.550000190734863
Cd80,5.539999961853027
Nap1l1,5.510000228881836
Arhgef3,5.5
Foxp1,5.420000076293945
Ndrg1,5.420000076293945
Gimap8,5.409999847412109
E2f1,5.400000095367432
Thap3,5.380000114440918
Naa20,5.369999885559082
Il4ra,5.349999904632568
Kdm6b,5.309999942779541
Adam19,5.309999942779541
Nup133,5.289999961853027
Blm,5.260000228881836
Dnmt1,5.25
Dut,5.230000019073486
Gnl3,5.21999979019165
Tipin,5.099999904632568
Ddias,5.070000171661377
Mybl2,5.0
Ifng,4.920000076293945
Ikzf3,4.869999885559082
Ubap2,4.840000152587891
Adcy7,4.829999923706055
Rbbp4,4.829999923706055
Haus4,4.809999942779541
Traf3ip3,4.800000190734863
Ctps,4.769999980926514
Plk4,4.690000057220459
Wdr12,4.679999828338623
Cdk14,4.670000076293945
Mbnl1,4.650000095367432
Scml4,4.650000095367432
Hip1r,4.599999904632568
Fam169b,4.599999904632568
Brip1,4.599999904632568
Rnf166,4.599999904632568
Paxip1,4.590000152587891
Thada,4.570000171661377
Rrp15,4.519999980926514
Gtpbp4,4.510000228881836
Kntc1,4.5
Pmaip1,4.46999979019165
Ulbp1,4.460000038146973
Atf7ip,4.420000076293945
Ttc3,4.420000076293945
Slf1,4.389999866485596
1810037I17Rik,4.380000114440918
Rfc1,4.329999923706055
Rif1,4.320000171661377
