gene_names,scores
Tox,23.389999389648438
Prkca,21.34000015258789
Pdcd1,20.329999923706055
Uhrf2,20.329999923706055
Mfhas1,19.350000381469727
Ctla4,18.670000076293945
Il18r1,17.459999084472656
Rora,16.770000457763672
Gldc,16.540000915527344
Eea1,16.15999984741211
Nrp1,16.15999984741211
Mmp16,15.319999694824219
Pecam1,15.0600004196167
Lclat1,14.779999732971191
Fam3c,14.760000228881836
Nab1,14.710000038146973
Ighm,14.300000190734863
Trps1,14.300000190734863
Ciapin1,14.25
Stk39,14.170000076293945
Litaf,13.890000343322754
Cpd,13.630000114440918
Irak2,13.59000015258789
Cblb,13.510000228881836
Ptpn11,13.510000228881836
Irak3,13.390000343322754
Snx9,13.180000305175781
Hip1r,13.09000015258789
Il1rl1,12.920000076293945
Myo1e,12.899999618530273
Batf,12.699999809265137
Arl14ep,12.630000114440918
Tnfrsf1b,12.239999771118164
Nek7,12.210000038146973
Rab8b,11.949999809265137
Stx11,11.699999809265137
Il6st,11.649999618530273
Mdfic,11.40999984741211
Emb,11.380000114440918
Lyst,11.25
Trim12c,11.109999656677246
Mmd,11.109999656677246
Gpr55,11.0600004196167
Srgap3,10.920000076293945
Alcam,10.819999694824219
Ptpn6,10.710000038146973
Plscr1,10.649999618530273
Phf11c,10.5600004196167
Gimap5,10.479999542236328
Cxcr6,10.449999809265137
Plxdc2,10.319999694824219
Trbc1,10.130000114440918
Stat2,10.130000114440918
Rgs16,9.890000343322754
Sms,9.8100004196167
Trim30a,9.779999732971191
Zeb1,9.770000457763672
Icos,9.630000114440918
Bend4,9.59000015258789
Ccdc50,9.5
Adora2a,9.460000038146973
Cd9,9.390000343322754
Msi2,9.279999732971191
Pim2,9.15999984741211
Arhgap30,9.130000114440918
Sestd1,9.09000015258789
Ifi203,9.050000190734863
Casp3,9.020000457763672
Bcl2,9.020000457763672
Arap2,8.9399995803833
Inpp4b,8.850000381469727
Mndal,8.800000190734863
Cdk14,8.789999961853027
Ulbp1,8.65999984741211
D16Ertd472e,8.630000114440918
Ppm1h,8.569999694824219
Adap1,8.529999732971191
Hat1,8.5
Cdk6,8.420000076293945
Itgb1,8.40999984741211
Fam107b,8.369999885559082
Ptpn13,8.369999885559082
Clic4,8.319999694824219
Slamf6,8.25
Oas1a,7.880000114440918
Cenpk,7.880000114440918
Phactr2,7.849999904632568
Cd80,7.840000152587891
Hif1a,7.75
Rnf213,7.690000057220459
Adk,7.679999828338623
Prag1,7.599999904632568
Tomm70a,7.579999923706055
Slc28a2,7.190000057220459
Flnb,7.179999828338623
Pcgf5,7.110000133514404
Trim12a,7.110000133514404
Siah2,7.099999904632568
Ifit2,7.059999942779541
Mindy3,7.03000020980835
Grap,7.019999980926514
Fam169b,6.869999885559082
Ubash3b,6.820000171661377
Tipin,6.679999828338623
Ipcef1,6.670000076293945
Pold3,6.639999866485596
Ifi206,6.550000190734863
Herc6,6.539999961853027
Smyd2,6.519999980926514
Zhx2,6.510000228881836
Sgo1,6.5
Arntl,6.460000038146973
Chaf1b,6.340000152587891
Bfar,6.230000019073486
Il27ra,6.210000038146973
Il4ra,6.179999828338623
Lpgat1,6.119999885559082
Golt1b,6.119999885559082
Pitpnm2,6.110000133514404
Ncaph,6.079999923706055
Tnfsf8,6.059999942779541
Fam129a,6.059999942779541
Ddx24,6.019999980926514
Hacd3,6.010000228881836
Il18rap,5.889999866485596
Ddx58,5.840000152587891
Lin54,5.840000152587891
Parp14,5.78000020980835
Ikzf2,5.739999771118164
Fut8,5.739999771118164
Bcl2a1d,5.730000019073486
Spats2,5.710000038146973
Pelp1,5.710000038146973
Mre11a,5.690000057220459
Eif2ak2,5.619999885559082
Il21r,5.599999904632568
Ttc39b,5.539999961853027
Trdc,5.519999980926514
Zc3h15,5.489999771118164
Ndc1,5.400000095367432
Galnt3,5.329999923706055
E2f3,5.320000171661377
Gimap8,5.309999942779541
Furin,5.260000228881836
Tcerg1,5.170000076293945
Arhgap15,5.150000095367432
Zgrf1,5.099999904632568
Mpp6,5.039999961853027
Tjp2,5.03000020980835
Cd83,4.989999771118164
Fam53b,4.980000019073486
Melk,4.940000057220459
Cmtm7,4.940000057220459
Ttc39c,4.900000095367432
Smyd3,4.880000114440918
Spc25,4.849999904632568
Serpinb9,4.840000152587891
Ubash3a,4.820000171661377
Ddias,4.809999942779541
Rtp4,4.75
Cd6,4.71999979019165
Fam110a,4.699999809265137
Eif2s1,4.690000057220459
Neil3,4.650000095367432
Tnfrsf9,4.539999961853027
Ttc28,4.53000020980835
Knl1,4.53000020980835
Lrr1,4.510000228881836
Nuf2,4.489999771118164
Crybg3,4.409999847412109
Metap1,4.340000152587891
Cpsf2,4.329999923706055
Nucks1,4.300000190734863
Dennd2d,4.289999961853027
Ndc80,4.28000020980835
Stil,4.28000020980835
Setbp1,4.269999980926514
Aff3,4.239999771118164
Xdh,4.239999771118164
Prdm1,4.21999979019165
Cenpl,4.210000038146973
Gimap3,4.210000038146973
Ndfip1,4.170000076293945
Polq,4.159999847412109
Hk2,4.150000095367432
Tmem163,4.059999942779541
Tnfrsf26,4.059999942779541
Atf7ip,4.059999942779541
