gene_names,scores
Slc20a1,47.65999984741211
Grap2,42.130001068115234
Gimap6,41.84000015258789
Cmah,41.560001373291016
Phf21a,40.72999954223633
Klf3,39.630001068115234
Klrd1,38.880001068115234
Klrk1,37.470001220703125
Satb1,36.91999816894531
Wdr95,36.91999816894531
Rsu1,35.83000183105469
Ccr2,35.720001220703125
Fyb,35.470001220703125
Zfp36l1,35.290000915527344
Zdhhc20,34.599998474121094
Tnrc6c,34.47999954223633
St3gal6,33.470001220703125
Cd96,33.349998474121094
Jak1,33.25
Srsf5,33.130001068115234
Tnrc6b,32.150001525878906
Hcst,32.130001068115234
Smpdl3b,31.829999923706055
Ddx3x,31.729999542236328
Tbx21,31.469999313354492
Ddx5,31.309999465942383
Itpr2,31.229999542236328
Klrc1,31.100000381469727
Ctla2a,30.670000076293945
Klrg1,30.639999389648438
Tecpr1,30.350000381469727
Slc9a9,28.989999771118164
Txk,28.979999542236328
Trim12a,28.06999969482422
Parp8,27.6200008392334
Klf6,27.520000457763672
Klrc2,27.450000762939453
Chd3,27.389999389648438
Znrf3,27.360000610351562
Itgal,26.84000015258789
Xrn2,26.65999984741211
Kmt5b,26.559999465942383
Fam160a2,26.43000030517578
Fos,26.399999618530273
Rsrp1,26.209999084472656
Hid1,26.190000534057617
Cd28,26.15999984741211
Kdm7a,25.75
Slco3a1,25.75
Lef1,25.579999923706055
Stk10,25.549999237060547
Btg2,25.43000030517578
Tut4,25.309999465942383
Btbd11,25.200000762939453
Rnf166,24.780000686645508
Znrf1,24.719999313354492
Gramd3,24.579999923706055
Tcf7,24.43000030517578
Rora,24.399999618530273
Fasl,23.899999618530273
Rbm47,23.8799991607666
Peak1,23.59000015258789
Retreg1,23.56999969482422
Fosl2,23.40999984741211
Sp100,23.239999771118164
Il18rap,22.979999542236328
Rabac1,22.920000076293945
Ski,22.850000381469727
Zfp831,22.770000457763672
Fcgr2b,22.6200008392334
Sorl1,22.610000610351562
Dock5,22.600000381469727
Pde7a,22.59000015258789
Abcg3,22.579999923706055
Itgax,22.56999969482422
Tcp11l2,22.540000915527344
Rps6ka3,22.479999542236328
Tgfbr2,22.40999984741211
Iqgap2,22.260000228881836
Cd55,22.020000457763672
Akap8l,21.989999771118164
Diaph1,21.969999313354492
Atf7ip,21.93000030517578
Hdhd5,21.84000015258789
Ube2b,21.6200008392334
Emp1,21.610000610351562
Stk4,21.56999969482422
Cd6,21.559999465942383
Crim1,21.520000457763672
Ncald,21.399999618530273
Pnpla7,21.3799991607666
Rnf138,21.34000015258789
Zeb2,21.15999984741211
Evl,21.0
Ablim1,20.860000610351562
Zc3h6,20.780000686645508
Rbms1,20.75
Pou6f1,20.610000610351562
Scml4,20.540000915527344
Abcg1,20.540000915527344
Pik3r1,20.31999969482422
Acss2,20.290000915527344
Slc14a1,20.1200008392334
Wbp11,20.020000457763672
Elmsan1,19.829999923706055
Senp7,19.809999465942383
Id2,19.799999237060547
Ccnl1,19.649999618530273
Tm6sf1,19.559999465942383
Cx3cr1,19.489999771118164
Rnf145,19.469999313354492
Il7r,19.440000534057617
Lcn4,19.3799991607666
Rgcc,19.170000076293945
Hs3st3b1,19.030000686645508
Ubash3a,18.709999084472656
Arhgap26-1,18.600000381469727
Arhgef18,18.469999313354492
Herc3,18.40999984741211
Gbp8,18.25
Cd53,18.200000762939453
1700025G04Rik,18.18000030517578
Inpp5d,18.040000915527344
Galnt10,18.020000457763672
Abcb1a,17.690000534057617
Sgk1,17.440000534057617
Pdk1,17.40999984741211
Tasor,17.299999237060547
Klhl6,17.290000915527344
Tcf12,17.25
Bcl2,17.030000686645508
Atp1b3,16.899999618530273
Nod1,16.760000228881836
Ppp1r12a,16.739999771118164
Rere,16.639999389648438
Cracr2a,16.579999923706055
Lpp,16.530000686645508
Tnfrsf26,16.510000228881836
Atp2b1,16.420000076293945
Il4ra,16.399999618530273
Zmiz1,16.209999084472656
Sidt1,16.200000762939453
Nlrc3,16.110000610351562
Gpr183,16.100000381469727
Fosb,15.920000076293945
Eya2,15.899999618530273
Ncor1,15.869999885559082
Arl6ip5,15.869999885559082
Lair1,15.75
Arhgap30,15.609999656677246
Tmem71,15.5
Mphosph9,15.460000038146973
Thada,15.220000267028809
Smyd3,14.90999984741211
Gas7,14.90999984741211
Usp48,14.90999984741211
Itgb2,14.880000114440918
Pacs1,14.770000457763672
Dennd1c,14.670000076293945
Ms4a6b,14.649999618530273
Fam169b,14.630000114440918
Kif1b,14.470000267028809
Cd86,14.420000076293945
L3mbtl3,14.399999618530273
Tnik,14.329999923706055
Slc15a2,14.3100004196167
Slc12a7,14.109999656677246
Ssbp2,14.0
Smad4,13.960000038146973
Hnrnpr,13.859999656677246
Il27ra,13.850000381469727
Ube2h,13.529999732971191
Smad3,13.449999809265137
Fbxl20,13.359999656677246
Mga,13.229999542236328
Emb,13.210000038146973
Kdm6b,13.170000076293945
Itgb1,12.800000190734863
Lax1,12.609999656677246
Epsti1,12.600000381469727
Ms4a4b,12.420000076293945
Ikzf1,12.270000457763672
Rap1b,12.050000190734863
Msi2,11.90999984741211
Stk24,11.800000190734863
Cdk19,11.760000228881836
Maml2,11.739999771118164
Slc3a2,11.65999984741211
Inpp4b,11.630000114440918
Itsn2,11.399999618530273
Ms4a4c,11.380000114440918
Neurl3,11.300000190734863
Thoc2l,11.270000457763672
Usp3,11.270000457763672
Arhgef3,11.239999771118164
Irak2,11.180000305175781
Gimap3,11.119999885559082
Cep128,11.069999694824219
Arntl,10.9399995803833
Ttc7b,10.649999618530273
Ikbke,10.510000228881836
Sntb1,10.510000228881836
Golim4,10.4399995803833
Fam49a,10.180000305175781
Tspan5,10.09000015258789
Dgka,10.029999732971191
Bach2,10.010000228881836
Il18r1,9.819999694824219
Crlf3,9.779999732971191
Slc28a2,9.59000015258789
Foxp1,9.420000076293945
S1pr1,9.329999923706055
Zbtb20,9.300000190734863
Cdc34,9.260000228881836
Ttc39b,9.1899995803833
Crtc3,9.170000076293945
Slc49a4,9.0600004196167
Pim2,9.050000190734863
Arl14ep,8.989999771118164
Tdp2,8.960000038146973
Mboat1,8.920000076293945
Rtn4rl1,8.880000114440918
Cerk,8.649999618530273
Hnrnpul1,8.350000381469727
Lck,8.119999885559082
Rad21,7.989999771118164
G2e3,7.829999923706055
Trim12c,7.789999961853027
Sytl2,7.78000020980835
Acot7,7.739999771118164
Itga1,7.730000019073486
Nipal3,7.639999866485596
Orc2,7.579999923706055
Ctss,7.380000114440918
Fam102a,7.329999923706055
