gene_names,scores
Smpdl3b,18.860000610351562
Fam241a,15.989999771118164
Srsf4,14.789999961853027
Kmt5b,14.550000190734863
Slc12a7,13.960000038146973
Tbc1d4,13.920000076293945
Ikbkb,13.3100004196167
Fam107b,12.699999809265137
Uck2,12.65999984741211
Pou6f1,12.609999656677246
Zmynd11,12.569999694824219
Il7r,12.40999984741211
Slc35b1,12.220000267028809
E2f2,11.979999542236328
Adap1,11.510000228881836
St3gal6,11.4399995803833
Tecpr1,11.430000305175781
Lef1,11.329999923706055
Rnf213,11.3100004196167
Fam169b,11.1899995803833
Parp1,11.140000343322754
Itgb2,11.09000015258789
Tcp11l2,10.949999809265137
Ubash3b,10.920000076293945
Setd7,10.890000343322754
Arhgap30,10.779999732971191
Trim34a,10.729999542236328
Syne1,10.729999542236328
Slc20a1,10.699999809265137
Arl14ep,10.529999732971191
Pja2,10.489999771118164
Dock2,10.220000267028809
Trdc,10.180000305175781
Fosb,10.149999618530273
Canx,10.140000343322754
Snrpb,10.130000114440918
Fbxl20,10.039999961853027
Flnb,10.029999732971191
Spn,10.020000457763672
Ms4a4c,10.010000228881836
Picalm,10.0
Zc3h15,9.960000038146973
Serpinb9,9.8100004196167
Mdfic,9.470000267028809
Ikbke,9.220000267028809
Plscr1,9.140000343322754
Cinp,9.109999656677246
Fyb,9.09000015258789
Bcat1,8.880000114440918
Wee1,8.850000381469727
Phf11b,8.84000015258789
Il18r1,8.619999885559082
Gramd4,8.489999771118164
Cdk6,8.3100004196167
Klrc1,8.149999618530273
Ubash3a,8.079999923706055
Trbc1,7.989999771118164
Cmtm7,7.96999979019165
Klf13,7.940000057220459
Ifi203,7.880000114440918
Golt1b,7.869999885559082
Ptpn6,7.840000152587891
Nup155,7.840000152587891
Trim30d,7.789999961853027
Tnrc6b,7.71999979019165
Gimap8,7.710000038146973
Rabac1,7.699999809265137
Racgap1,7.590000152587891
Card11,7.53000020980835
Dgkh,7.46999979019165
Trim12a,7.460000038146973
Cd96,7.389999866485596
Xaf1,7.360000133514404
Stk4,7.300000190734863
Suz12,7.289999961853027
Casp3,7.269999980926514
Rora,7.199999809265137
Rbl1,7.150000095367432
Stt3a,7.110000133514404
Parp14,7.090000152587891
Prmt1,7.070000171661377
Hip1r,7.059999942779541
Il6st,7.019999980926514
Ncaph2,6.940000057220459
Fam117a,6.900000095367432
Batf,6.869999885559082
Kdm7a,6.820000171661377
Mthfd1,6.820000171661377
Tnip3,6.820000171661377
Prex1,6.800000190734863
