paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
-55337.55740362298,-5402.641069632329,-5.4507303,-4.521987,4.7378,-6.4067492,-1.9696596,0.9153664,-0.68290997,0.0702458,-0.5818484,0.26468763,-1.1381661,0.8425754,0.0022543885,2.5112896,0.47471404,-0.4537672,0.33011186,-0.35615367,0.21369639,0.4348646,1.7133803,0.33087286,0.7215864,0.098326676,-0.8121179,-0.23188561,-1.3881465,-0.23340923,0.039021302,-0.33219743,-55337.55740362298,-5402.641069632329,-358.62723352124044,-382.46535496474354
10530.49445572625,-13158.01591250058,20.826502,2.1598804,-0.71549743,-2.1402621,0.1093605,0.41331583,-0.028447304,-0.36716992,0.26504278,0.20876887,0.052459676,0.34327286,-1.0964993,0.2517679,-0.006194326,0.9995891,0.27988118,0.59666276,-0.17618547,0.3117882,0.17586897,0.4273383,-0.7319379,0.017037317,0.14379299,0.0077746827,0.63610864,0.005356787,0.29190326,-0.18155758,10530.49445572625,-13158.01591250058,-616.6946733234046,779.4577684521905
-68149.99569250259,9436.999768700472,-7.4910808,-3.2403934,3.5823395,0.3760052,0.61083305,1.2959894,2.1162767,-1.1413642,1.0750952,-2.9689524,2.2882442,0.23500958,0.24736142,0.30843022,-1.3958662,5.3153,0.25732014,2.4821491,-0.37435934,-3.6739168,2.232441,1.1468569,-0.020855727,-0.08856092,-1.5723948,0.12708734,0.02344269,0.5813975,-0.85182387,0.3951794,-68149.99569250259,9436.999768700472,-74.4275411047438,-361.161398199461
11871.277676727237,-20928.864690491588,23.150185,4.917639,-1.7391237,-1.4756566,-0.6626742,1.6549509,1.1373069,-1.8154335,1.3181914,-0.09452847,-0.48370248,0.6791463,-1.8073378,0.12700419,-0.05543842,0.92828584,0.43140757,0.16835018,-0.0045412383,0.5357015,-0.13299033,0.25258386,-0.52846664,-0.21360436,0.036887646,-0.5548581,0.28650284,0.17663474,0.13706078,0.31548983,11871.277676727237,-20928.864690491588,-394.4937524406874,136.93763240713005
-82447.96674632767,2213.6567448320766,-11.4360695,-0.826178,-5.5885754,-0.29985175,2.486221,0.30771896,-1.3871632,0.9007453,-3.2497935,-2.3406658,-0.2894422,-3.8219988,-0.799148,-0.17170492,2.854545,0.11006964,0.0061339326,-1.8959397,-0.52633095,1.822849,0.8147708,2.6906502,-1.0219676,1.3796655,-1.6477462,-0.5311619,1.4130658,-2.1601396,1.0761068,-0.8238674,-82447.96674632767,2213.6567448320766,29.842375236060423,-384.48134027820925
-63055.105577476905,-2050.197718956962,-5.481587,-0.47735462,4.160004,-3.0713913,-1.4624914,0.18684426,0.8038937,0.18881117,-1.7024851,-3.0792105,-1.2071357,0.0885729,1.3358744,1.0850229,1.1644077,-0.7294011,-0.48438895,-0.93314284,0.054487847,-0.67037606,-0.10348506,-0.27464125,-0.15186992,-0.3518436,0.1525468,0.1514064,-1.2549052,-0.4939991,-1.3289973,0.9891728,-63055.105577476905,-2050.197718956962,-8.035136761731087,-650.9658957949613
12260.505560639798,34672.42219565419,18.243752,0.9951761,0.3365772,2.200559,-0.29251304,-0.8539782,2.0582795,-1.6805398,0.6052484,1.529523,0.57764685,0.56055033,-1.480654,0.6466902,-0.48412707,0.59930944,-0.404691,-0.0660412,-0.13023001,0.24144086,0.41404706,0.3160425,1.1376753,-0.11714738,0.13409352,0.7300427,0.93939906,-0.09553632,0.2197047,-0.21347043,12260.505560639798,34672.42219565419,-471.9594114705199,480.3436409789837
6125.475820834085,37662.85698072396,17.316582,-3.0476472,0.27938715,2.4535294,-0.9996707,-0.56965095,0.29996264,1.4294124,-1.0184778,-0.8334158,-0.052649993,-0.2624095,0.60731,-1.0074236,0.23620851,-0.6812728,0.027541257,0.51560634,-0.08921574,0.07254011,-0.33595276,0.32716432,0.01991475,0.45478937,-0.058240227,0.35090193,-0.04778962,-0.17780721,-0.39116767,-0.3657441,6125.475820834085,37662.85698072396,-199.23617872482393,-207.91527776434353
12780.064719124412,-20641.189892865517,23.236696,3.7717996,-1.032427,0.009462295,-0.5189446,1.01598,1.973302,-1.4116002,0.8922947,-0.68176395,0.29730555,1.5914781,-1.4185332,0.04152516,-0.49983865,0.22488326,-0.09260332,-0.27670965,0.30422613,-0.36194575,0.21294832,0.66648555,-0.64108974,-0.376464,0.16330738,0.21200673,0.18163967,-0.08418392,-0.07852561,-0.054734617,12780.064719124412,-20641.189892865517,-215.84927531952818,99.75867222813783
13242.95625626562,-20215.680477494225,22.627913,4.764929,-0.92511123,-1.1475909,-0.22207932,0.9439828,1.5047352,-2.3140233,1.204151,-0.24336067,-0.49133947,0.4140978,-1.7074667,-0.3101549,-0.097116984,0.061883096,0.19180089,-0.2310998,0.05795915,0.015320602,0.6023474,0.2297271,-0.1804312,0.19396263,0.34896705,0.0032185568,-0.02825998,-0.24328448,-0.10313453,-0.18092297,13242.95625626562,-20215.680477494225,-169.5637476586922,389.32556873791253
