,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.2608652,0.5362467765808105,True,0.3381707481278128,1.3252240842137173,0.3723822037801332,8.554245680984804,0.1567732112109661,0.07372146099805832,0.22218967974185944,0.4964065297664238,0.0,0.0,0.35261358350579664,0.17829065886326784,0.5924896807891542,0.22318583010957024,2.1659645264821124,0.6364529728889465
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.2496413,-0.31744956970214844,False,,,,,,,,,,,,,,,,-0.12164187431335449
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.6243704,-0.6605565547943115,False,,,,,,,,,,,,,,,,-0.6576299667358398
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.29829943,0.22266846895217896,True,0.4828647756963395,0.9914928361092568,0.35863637959788236,11.655325096821025,0.21489970743656162,0.14265988767147064,0.31366631388664246,0.4252644878352975,0.0,0.0,0.4070267154566377,0.38168014229128777,1.0854359724526774,0.287222866492429,2.111966907374411,0.5009810030460358
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.1744105,-0.44551026821136475,False,,,,,,,,,,,,,,,,-0.31339454650878906
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.971841,-4.709191799163818,False,,,,,,,,,,,,,,,,-2.96919846534729
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.39297092,-0.514324426651001,False,,,,,,,,,,,,,,,,-0.45020759105682373
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8638066,-0.1686040163040161,False,,,,,,,,,,,,,,,,-0.12141883373260498
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0055171745,-3.2211527824401855,False,,,,,,,,,,,,,,,,0.009201347827911377
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,4.565389,-4.792821407318115,False,,,,,,,,,,,,,,,,-4.705516338348389
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.09197328,-0.14842557907104492,False,,,,,,,,,,,,,,,,0.14581352472305298
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.11859921,0.6812686622142792,True,1.888790453852172,3.4981310030786315,0.3404279053468253,11.53215106102076,0.0514782502502203,0.1801992803812027,1.7765004634857178,0.7326810847728007,0.0,0.0,0.4738966203175485,0.4186048394847893,4.200576222662268,0.0885408781820018,2.684027129106145,0.8452479988336563
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.6816625,-0.5038894414901733,False,,,,,,,,,,,,,,,,-0.5038775205612183
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,-8.932547,0.11046421527862549,False,0.006330995591341661,0.000747207663723742,0.13722983375467532,17.649522361999743,228.23083568572997,1.339972972869873,0.010171733796596527,0.20890309890011557,0.0,0.0,0.0005639215434203054,6.035974539234532,0.028387260410517194,0.8558222910763488,5.707854266000137,0.16770821809768677
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.17007226,-0.05612361431121826,False,,,,,,,,,,,,,,,,-0.043843746185302734
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.2968661,0.0398099422454834,True,0.5375943603547199,0.5264548747682442,0.17685648299490084,12.382483506027786,0.27025204271078107,0.2537637948989868,0.4366300702095032,0.21625889058178496,0.0,0.0,0.39810674804653196,0.8330680678054171,1.9653150973648859,1.1607674324154398,3.0047336616030647,0.13057774305343628
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.045559842,-0.5949318408966064,False,,,,,,,,,,,,,,,,-0.07799172401428223
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.1018001,-1.3199489116668701,False,,,,,,,,,,,,,,,,-1.0941705703735352
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,4.988432,0.8151645660400391,True,0.15363360059471032,0.05991615316866654,0.2883139341138718,8.560584772951374,3.6114980292320253,0.9906244874000549,0.1296055167913437,0.504208355194962,0.0,0.0,0.16110924434756485,2.346915190029606,0.3406842610284943,0.23792288513091672,2.0796067061539776,0.8210489898920059
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.11115342,-0.24570226669311523,False,,,,,,,,,,,,,,,,-0.24564671516418457
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.2876474,-0.9454859495162964,False,,,,,,,,,,,,,,,,-0.9192589521408081
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.1215085,-1.3011415004730225,False,,,,,,,,,,,,,,,,-1.1391322612762451
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.3045911,-2.2994589805603027,False,,,,,,,,,,,,,,,,-1.7032382488250732
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.3042779,-0.12484657764434814,False,,,,,,,,,,,,,,,,-0.09748828411102295
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.6619925,-1.0971801280975342,False,,,,,,,,,,,,,,,,-1.0937888622283936
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.28501588,-1.0693743228912354,False,,,,,,,,,,,,,,,,-0.15522098541259766
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.803444,-1.215364933013916,False,,,,,,,,,,,,,,,,-1.130558967590332
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.04890766,-3.701995372772217,False,,,,,,,,,,,,,,,,-0.005605459213256836
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.6914898,-0.8943479061126709,False,,,,,,,,,,,,,,,,-0.8754463195800781
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.5446318,-0.3403245210647583,False,,,,,,,,,,,,,,,,-0.3388723134994507
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.9035963,-0.14277112483978271,False,,,,,,,,,,,,,,,,-0.027585506439208984
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.08661121,-1.895627737045288,False,,,,,,,,,,,,,,,,-0.07637834548950195
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,8.66201,-0.5024787187576294,False,,,,,,,,,,,,,,,,-0.023406624794006348
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,9.703757,0.6909720301628113,False,0.04363712448732061,0.007909991500387131,0.12155001991373977,23.48031610153697,19.50283851623535,1.1606463193893433,0.05752794072031975,0.15981667585433412,0.0,0.0,0.47518923084787523,5.42687672726687,0.19359597422439476,0.8392733654502672,6.266180511186784,0.7016708254814148
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.7791102,-0.12399983406066895,False,,,,,,,,,,,,,,,,-0.014684677124023438
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.3426482,-0.25113141536712646,False,,,,,,,,,,,,,,,,-0.15141594409942627
