,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.69953895,-0.20336484909057617,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.47569832,-0.4350552558898926,False
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.82845324,-1.0022952556610107,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.26247334,0.09783953428268433,True
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.1697775,-0.4835686683654785,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.711238,-5.234862804412842,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.49670786,-0.6116976737976074,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.774537,-0.17381680011749268,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0075106043,-6.424543380737305,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,4.5565457,-5.426763534545898,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.089397065,-0.533113956451416,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.13762139,0.6480576694011688,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.81397444,-0.5958054065704346,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,67.48489,-1.7233123779296875,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.26137534,-0.1362159252166748,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.49561396,-0.5163512229919434,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.07363861,-2.1724109649658203,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.1339716,-3.1937899589538574,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,4.2050247,0.5158030688762665,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.30818647,-0.21301615238189697,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.411252,-0.9585220813751221,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,0.96208435,-2.759573221206665,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.3842556,-2.096616744995117,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.3155694,-0.7330724000930786,False
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.70091414,-0.9909957647323608,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.29894716,-0.8238632678985596,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.4485943,-2.322169542312622,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.053766213,-2.7918190956115723,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.5881001,-1.3671684265136719,False
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.4432368,-0.3786008358001709,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,0.90802765,0.2547110319137573,True
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.10667726,-3.1755480766296387,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,3.4592848,-0.6565190553665161,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,11.572109,-0.5309070348739624,False
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.67056155,-0.48933660984039307,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.34217364,-0.2504401206970215,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.39332837,-0.5439162254333496,False
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.8291353,-1.2744452953338623,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.36554635,-0.14529800415039062,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.45977163,-0.23623788356781006,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.6610911,-0.5010983943939209,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.1142783,-1.798689603805542,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,4.508761,-6.1033453941345215,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.8069449,-0.41520893573760986,False
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.5474858,-1.195720911026001,False
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.38736948,-1.3132736682891846,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.9351294,-1.2402520179748535,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.5673727,-2.2804219722747803,False
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.7128016,-1.207005262374878,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,2.1359653,-0.8273783922195435,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,6.725412,-1.542370080947876,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.32734737,-0.5571218729019165,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.025308557,0.29806965589523315,True
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.87483466,-0.53171706199646,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,3.498453,-0.5884586572647095,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.1939834,-0.4717603921890259,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.1183045,-1.1715764999389648,False
