gene_names,A,C,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.6344306468963623,0.6521410942077637,-0.05385740473866463,0.9995565534391212,0.2788628339767456,-0.05385740473866463,0.3961511213242173,-1.2670915126800537,-0.05385740473866463,0.36255518604585774,-1.3171274662017822
Lypla1,0.33728569746017456,0.3695513904094696,-0.15644648671150208,0.002462585786366757,-3.6400935649871826,-0.15644648671150208,0.025356323518717888,-2.761699914932251,-0.15644648671150208,0.017620006937875837,-2.878293752670288
Gm37988,0.0009400710696354508,0.0020250582601875067,-1.1079038381576538,0.9995565534391212,-0.08794767409563065,-1.1079038381576538,0.36905216325349377,-1.3289070129394531,-1.1079038381576538,0.3235543361214475,-1.4102685451507568
Tcea1,0.5142644047737122,0.4896625578403473,0.08994720131158829,0.6040839137588833,1.2697772979736328,0.08994720131158829,0.16380741803780163,1.8892263174057007,0.08994720131158829,0.13806762138326836,1.9621655941009521
Atp6v1h,0.3377147316932678,0.3438190221786499,-0.03049708530306816,0.35219400496186637,-1.6582645177841187,-0.03049708530306816,0.7635389833689845,-0.5127259492874146,-0.03049708530306816,0.7448433740565422,-0.533622145652771
Rb1cc1,0.4079630374908447,0.36585110425949097,0.1895131766796112,0.9995565534391212,0.4112376868724823,0.1895131766796112,0.010839674010005237,3.071930408477783,0.1895131766796112,0.0074094979553407676,3.180006980895996
Pcmtd1,0.2050076127052307,0.18352101743221283,0.1757328063249588,0.9995565534391212,-0.030946318060159683,0.1757328063249588,0.1167130923317096,2.076108694076538,0.1757328063249588,0.0960442651792002,2.1502623558044434
Rrs1,0.25800272822380066,0.24342374503612518,0.09487172216176987,0.818841319719312,0.9910576343536377,0.09487172216176987,0.33567346355280253,1.4198449850082397,0.09487172216176987,0.2967848658632903,1.479636311531067
Adhfe1,0.0008447307627648115,0.0007000442128628492,0.2711494565010071,0.9995565534391212,0.08711257576942444,0.2711494565010071,0.914501252026123,0.22531236708164215,0.2711494565010071,0.9068782872264659,0.23388515412807465
Mybl1,0.018628451973199844,0.02006797306239605,-0.10842888057231903,0.9995565534391212,0.5506273508071899,-0.10842888057231903,0.7799406287014602,-0.4827834367752075,-0.10842888057231903,0.7598256186278312,-0.5069730877876282
Vcpip1,0.22235944867134094,0.23560313880443573,-0.09338247776031494,0.16194352749478025,-2.0962014198303223,-0.09338247776031494,0.3922352735229515,-1.2750271558761597,-0.09338247776031494,0.35724769777778215,-1.3276827335357666
Sgk3,0.045967504382133484,0.032917320728302,0.4912430942058563,0.07658471771097503,2.447634220123291,0.4912430942058563,0.011052191527077615,3.065068006515503,0.4912430942058563,0.007419954686940139,3.179462432861328
Mcmdc2,0.0020354671869426966,0.001213097246363759,0.7472577095031738,0.9995565534391212,0.1610783338546753,0.7472577095031738,0.4991558830569476,1.047689437866211,0.7472577095031738,0.4665963937226929,1.075425148010254
Ppp1r42,0.00012921003508381546,0.0,16.979463577270508,0.9995565534391212,0.07644718885421753,16.979463577270508,0.4991558830569476,1.0,16.979463577270508,0.48876415269151624,1.0
Cops5,0.4569661617279053,0.5203825831413269,-0.23694159090518951,2.836078321602093e-05,-4.749019145965576,-0.23694159090518951,6.120250797769012e-06,-5.008092880249023,-0.23694159090518951,2.0636197012531847e-06,-5.212930202484131
Cspp1,0.23657065629959106,0.24202467501163483,-0.03697412088513374,0.9836357605400888,-0.7864587903022766,-0.03697412088513374,0.7662819910952939,-0.5069692730903625,-0.03697412088513374,0.7477436671472404,-0.5286760926246643
Arfgef1,0.3377280533313751,0.33021771907806396,0.03816305473446846,0.8557319831577848,-0.9483006596565247,0.03816305473446846,0.6996396472513667,0.6276198029518127,0.03816305473446846,0.6777735128420401,0.6518867015838623
Prex2,0.003070628736168146,0.001300682662986219,1.2405415773391724,0.9995565534391212,0.18953128159046173,1.2405415773391724,0.2875847747340531,1.5305652618408203,1.2405415773391724,0.2677695941464118,1.5578694343566895
A830018L16Rik,0.0,0.0001461080100852996,-17.15679168701172,0.9995565534391212,0.02401501126587391,-17.15679168701172,0.4991558830569476,-1.0,-17.15679168701172,0.4602022237693904,-1.0877997875213623
Slco5a1,0.0,0.0013873649295419455,-20.404918670654297,0.9995565534391212,-0.03284318372607231,-20.404918670654297,0.23549064342753617,-1.6674103736877441,-20.404918670654297,0.17940990159248107,-1.8138086795806885
Ncoa2,0.32229459285736084,0.29283660650253296,0.16062113642692566,0.9995565534391212,0.7111330628395081,0.16062113642692566,0.058039162976836846,2.4162797927856445,0.16062113642692566,0.04452805451246608,2.507852792739868
Tram1,0.8564590215682983,0.8813676834106445,-0.06189743056893349,0.9995565534391212,-0.26070544123649597,-0.06189743056893349,0.2329252202912811,-1.675006628036499,-0.06189743056893349,0.20215641175058915,-1.7406706809997559
Lactb2,0.16897498071193695,0.1608463078737259,0.07715163379907608,0.9995565534391212,0.314688503742218,0.07715163379907608,0.5450091758772351,0.9090675711631775,0.07715163379907608,0.5155240950079572,0.945382833480835
Xkr9,8.345989044755697e-05,0.00018626393284648657,-1.158258080482483,0.9995565534391212,0.04800616204738617,-1.158258080482483,0.768186911514003,-0.5036763548851013,-1.158258080482483,0.7420324615783884,-0.5396909117698669
Eya1,0.0,0.0,0.0,0.9995565534391212,0.052444107830524445,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.018868038430809975,0.003858413314446807,2.3007121086120605,0.2072684073344035,1.9702091217041016,2.3007121086120605,1.7136463668671357e-08,6.1108317375183105,2.3007121086120605,9.44824113914975e-09,6.197438716888428
Trpa1,0.000899988692253828,0.0,19.78019905090332,0.9995565534391212,0.24446876347064972,19.78019905090332,0.027979476483585498,2.7227673530578613,19.78019905090332,0.026465115468058246,2.7227673530578613
Terf1,0.24437913298606873,0.23553310334682465,0.05982712283730507,0.9995565534391212,0.5690829753875732,0.05982712283730507,0.5671679531441746,0.8684214949607849,0.05982712283730507,0.5379715017379043,0.9045451283454895
Sbspon,0.00014017312787473202,0.0,17.096961975097656,0.9995565534391212,0.10045026987791061,17.096961975097656,0.33843675303645027,1.4052624702453613,17.096961975097656,0.3255841241024707,1.4052624702453613
