"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0140097","catalytic activity, acting on DNA","77/3238","190/22710",5.15890204498564e-19,5.15890204498564e-19,4.83850707587601e-16,"Exo1/Rad51/Gins1/Dnmt3b/Rad54b/Pole/Ung/Rfc2/Ruvbl1/Lig1/Xrcc1/Mcm5/Mre11a/Pif1/Exog/Dna2/Ptges3/Lig3/Endov/Hmga1/Hmga1b/Dnmt3a/Tdp1/Tert/Rad1/Nthl1/Rbbp8/Twnk/Dkc1/Mpg/Rev1/Zranb3/Mcm6/Fbh1/Rad54l/Helq/Alkbh2/Rfc5/Aplf/Mcm2/Recql/Ruvbl2/Blm/Pold3/Primpol/Neil3/Chtf8/Gins2/Dnmt1/Trex1/Dhx30/Pold2/Rad50/Brip1/Rad51c/Nme1/Eme1/Top2a/Gen1/Xrcc3/Polk/Dscc1/Tatdn1/Top1mt/Smug1/Slx4/Cdc45/Chtf18/Polh/Rad9a/Gm960/Mus81/Pola2/Poll/Dclre1a/Pola1/Ercc6l",77
"GO:0140098","catalytic activity, acting on RNA","113/3238","357/22710",2.68617906082288e-17,2.68617906082288e-17,1.25967660168063e-14,"Mrpl44/Dis3l2/Trmt1l/Eprs/Ddx31/Ptrh1/Polr1b/Rars2/Polr1c/Polr1e/Trmt10b/Pars2/Yars/Polr2b/Pop5/Ddx55/Polr2j/Gars/Polr1a/Dqx1/Nop2/Tarsl2/Nars2/Polr3e/Trmt1/Dus2/Cmtr2/Aars/Fdxacb1/Edc3/Pif1/Ddx43/Exog/Lars2/Mettl1/Prim1/Elac2/Mrm3/Ptrh2/Mrpl58/Tsen54/Endov/Cpsf3/Rnaseh1/Trmt61a/Iars/Nsun2/Tert/Dimt1/Rpp14/Rnaseh2b/Drosha/Pop1/Polr2f/Yars2/Trmt2a/Vars/Tut1/Lactb2/Prim2/Farsb/Dars/Tsen15/Dars2/Rpp38/Mettl15/Rpap1/Trmt6/Trmt13/Trmt44/Gatc/Dhx37/Bud23/Emg1/Cd3eap/Cars/Cars2/Primpol/Rnaseh2a/Ddx28/Kars/Rexo2/Dhx30/Noct/Trmt11/Ddx21/Ybey/Polr2e/Rtcb/Mars/Ddx56/Dhx33/Aarsd1/Dus1l/Dus4l/Dtd2/Trmt5/Wars/Rpp40/Polr3g/Mettl3/Dis3/Tars/Rida/Dgcr8/Qtrt2/Tfb1m/Pnldc1/Vars2/Lars/Nars/Polr2g/Ddx3y",113
"GO:0140101","catalytic activity, acting on a tRNA","53/3238","113/22710",8.64458089760652e-17,8.64458089760652e-17,2.70256897535699e-14,"Trmt1l/Eprs/Ptrh1/Rars2/Trmt10b/Pars2/Yars/Pop5/Gars/Tarsl2/Nars2/Trmt1/Dus2/Aars/Lars2/Mettl1/Elac2/Ptrh2/Mrpl58/Tsen54/Trmt61a/Iars/Nsun2/Rpp14/Pop1/Yars2/Vars/Farsb/Dars/Tsen15/Dars2/Rpp38/Trmt6/Trmt13/Trmt44/Gatc/Cars/Cars2/Kars/Trmt11/Mars/Aarsd1/Dus1l/Dus4l/Dtd2/Trmt5/Wars/Rpp40/Tars/Qtrt2/Vars2/Lars/Nars",53
"GO:0016741","transferase activity, transferring one-carbon groups","78/3238","210/22710",1.1998845007138e-16,1.1998845007138e-16,2.81341339509472e-14,"Rbbp5/Trmt1l/Dnmt3b/Coq3/Trmt10b/Cad/Nsd2/Kmt5a/Prdm5/Smyd5/Nop2/Trmt1/Setd6/Prmt7/Cmtr2/Carm1/Fdxacb1/Amt/Armt1/Dot1l/Mettl1/Mrm3/Suz12/Mettl23/Dnmt3a/Trmt61a/Nsun2/Dimt1/Atpsckmt/Trmt2a/Eef1akmt4/Ehmt2/Ndufaf7/Men1/As3mt/Mettl21a/Eef1aknmt/Smyd2/Ehmt1/Spout1/Mettl5/Mettl15/Gatm/Trmt6/Setdb1/Trmt13/Prdm16/Tyms/Trmt44/Bud23/Ezh2/Smyd1/Emg1/Prmt1/Rrp8/Ash2l/Gcsh/Dnmt1/Hemk1/Trmt11/Aldh1l2/Eef1akmt3/Shmt2/Shmt1/Vcpkmt/Trmt5/Tpmt/Bhmt/Comtd1/Mettl3/Prmt5/Eef1akmt1/Eef2kmt/Comt/Gart/Setd4/Prdm15/Tfb1m",78
"GO:0003735","structural constituent of ribosome","68/3238","182/22710",7.59966222411761e-15,7.59966222411761e-15,1.3474150101634e-12,"Mrpl30/Rpl37a/Mrps2/Rpl12/Mrps5/Rps21/Mrpl20/Mrpl33/Rpl5/Rpl6/Mrpl51/Mrps35/Rps9/Rps5/Rps19/Rps16/Rpl27a/Rplp2/Mrpl23/Mrpl34/Rpl13/Rps25/Rps27l/Rpl29/Rpsa/Rpl14/Mrpl22/Mrpl55/Rpl27/Mrpl12/Mrpl36/Rps24/Mrpl52/Mrpl57/Mrps6/Rpl10a/Mrpl14/Mrps10/Mrpl11/Fau/Rpl10/Mrpl15/Rpl7/Rpl35a/Rpl35/Mrpl47/Mrps21/Rps8/Rpl11/Mrpl19/Rps11/Rpl13a/Mrpl17/Rps27a/Rps12/Rps26/Rpl23a/Rps29/Mrps16/Rpl3/Mrpl39/Mrpl18/Rps10/Rps18/Mrps18b/Mrpl49/Rpl39/Rps4x",68
"GO:0008168","methyltransferase activity","72/3238","199/22710",8.61982666434499e-15,8.61982666434499e-15,1.3474150101634e-12,"Rbbp5/Trmt1l/Dnmt3b/Coq3/Trmt10b/Nsd2/Kmt5a/Prdm5/Smyd5/Nop2/Trmt1/Setd6/Prmt7/Cmtr2/Carm1/Fdxacb1/Amt/Armt1/Dot1l/Mettl1/Mrm3/Suz12/Mettl23/Dnmt3a/Trmt61a/Nsun2/Dimt1/Atpsckmt/Trmt2a/Eef1akmt4/Ehmt2/Ndufaf7/Men1/As3mt/Mettl21a/Eef1aknmt/Smyd2/Ehmt1/Spout1/Mettl5/Mettl15/Trmt6/Setdb1/Trmt13/Prdm16/Tyms/Trmt44/Bud23/Ezh2/Smyd1/Emg1/Prmt1/Rrp8/Ash2l/Gcsh/Dnmt1/Hemk1/Trmt11/Eef1akmt3/Vcpkmt/Trmt5/Tpmt/Bhmt/Comtd1/Mettl3/Prmt5/Eef1akmt1/Eef2kmt/Comt/Setd4/Prdm15/Tfb1m",72
"GO:0016874","ligase activity","58/3238","146/22710",3.17680330176183e-14,3.17680330176183e-14,4.25643870957864e-12,"Ttll4/Eprs/Ttl/Gclm/Rars2/Pars2/Yars/Cad/Paics/Gars/Suclg1/Lig1/Tarsl2/Nars2/Lipt2/Aars/Acsf3/Lars2/Mthfd1l/Acsl6/Lig3/Acaca/Mthfd1/Iars/Pcca/Yars2/Vars/Acsl5/Uba1/Farsb/Dars/Dars2/Fpgs/Slc27a3/Ppcs/Aasdh/Gatc/Asns/Sae1/Uba2/Cars/Nadsyn1/Cars2/Kars/Rtcb/Mars/Pfas/Ghdc/Aarsd1/Wars/Mccc2/Tars/Naprt/Gart/Hlcs/Vars2/Lars/Nars",58
"GO:0008094","DNA-dependent ATPase activity","35/3238","72/22710",3.87178995250157e-12,3.87178995250157e-12,4.53916427326171e-10,"Rad51/Rad54b/Gtf2h3/Rfc2/Smarcad1/Mcm5/Pif1/Dna2/Rad51b/Ercc6l2/Ccnh/Msh6/Zranb3/Mcm6/Fbh1/Msh4/Rad54l/Xrcc2/Rfc1/Helq/Rfc5/Mcm2/Blm/Chtf8/Rad51c/Top2a/Xrcc3/Gtf2h2/Rad17/Dscc1/Chtf18/Msh5/Gtf2h4/Gm960/Ercc6l",35
"GO:0004812","aminoacyl-tRNA ligase activity","25/3238","41/22710",6.52289438439785e-12,6.52289438439785e-12,6.11778831210367e-10,"Eprs/Rars2/Pars2/Yars/Gars/Tarsl2/Nars2/Aars/Lars2/Iars/Yars2/Vars/Farsb/Dars/Dars2/Cars/Cars2/Kars/Mars/Aarsd1/Wars/Tars/Vars2/Lars/Nars",25
"GO:0016875","ligase activity, forming carbon-oxygen bonds","25/3238","41/22710",6.52289438439785e-12,6.52289438439785e-12,6.11778831210367e-10,"Eprs/Rars2/Pars2/Yars/Gars/Tarsl2/Nars2/Aars/Lars2/Iars/Yars2/Vars/Farsb/Dars/Dars2/Cars/Cars2/Kars/Mars/Aarsd1/Wars/Tars/Vars2/Lars/Nars",25
