ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000001,4183.85808654579,-0.1462729136977125,0.13042972058861266,-1.121469194579284,0.26208819706381864,1
ENSMUSG00000000003,0.12752393432222386,0,4.997579810449104,0,1,NA
ENSMUSG00000000028,1372.9808747626487,-0.26307806286203606,0.28960391831584387,-0.9084064345259357,0.363663527398628,1
ENSMUSG00000000037,1.380555758749076,0.3557927250389129,2.333918982807334,0.15244433404065755,0.8788364921608277,NA
ENSMUSG00000000049,0.08684507567768368,1.2864859437798581,4.987568162626671,0.2579385186993291,0.7964543568035838,NA
ENSMUSG00000000056,781.2303509541014,-0.03496331064464052,0.19675199565629425,-0.17770244478596228,0.8589566651479633,1
ENSMUSG00000000058,6.656267688779662,0.28490830820214963,1.2654757576085827,0.22513928575016848,0.8218709197847658,1
ENSMUSG00000000078,6555.57519120438,0.051281100202230034,0.24881993464075886,0.20609723363310356,0.8367149596287602,1
ENSMUSG00000000085,65.67730271990726,0.13623057485640266,0.39244335996971236,0.34713436065504216,0.7284903805688757,1
ENSMUSG00000000088,1873.512130716715,-0.14960333436442078,0.23236010623244338,-0.6438425975531438,0.5196775079084461,1
ENSMUSG00000000093,6.830991275130429,0.47321151549294094,1.1553230011518765,0.40959239539171394,0.6821049763138864,1
ENSMUSG00000000094,1.2012507226070972,3.9370049158742777,2.6887955937442585,1.4642261855211673,0.14313215778521482,NA
ENSMUSG00000000103,0,NA,NA,NA,NA,NA
ENSMUSG00000000120,9.812197793419971,0.040925469238346446,0.9071211215869781,0.045115771493390765,0.9640150303887519,1
ENSMUSG00000000125,0,NA,NA,NA,NA,NA
ENSMUSG00000000126,5.129414095137178,0.7247599442241738,1.1702428754056502,0.6193243808238907,0.535702686070886,1
ENSMUSG00000000127,7.167717396178684,-0.34686627011291105,1.5177235212004128,-0.22854377972515322,0.8192235252418494,1
ENSMUSG00000000131,4488.676137092079,-0.03436184135607882,0.1483792822660262,-0.23158112663243766,0.8168633678137672,1
ENSMUSG00000000134,403.3052944580197,0.0018406610367015343,0.2121291212534827,0.008677078497402745,0.9930767799109818,1
ENSMUSG00000000142,511.23616918664754,-0.27876866921727594,0.21345435064613458,-1.3059872913034212,0.19155687943005434,1
ENSMUSG00000000148,589.9790716237288,0.03343942347338851,0.17540847359035688,0.1906374463498373,0.8488096502397273,1
ENSMUSG00000000149,393.9967810213485,0.13424042146319398,0.24695199636565573,0.5435891324580648,0.5867242398535047,1
ENSMUSG00000000154,0.10159235879303158,-1.5215805389005042,4.993815886677637,-0.3046929589374199,0.7606000127413277,NA
ENSMUSG00000000157,0.11657657780953251,0,4.997579810449104,0,1,NA
ENSMUSG00000000159,0.9100909666586079,2.9919825686146284,3.6115676841027384,0.8284442741540257,0.4074189416565012,NA
ENSMUSG00000000167,44.639717848556785,0.2928189958260324,0.46093059680048487,0.6352778441236347,0.5252472210181538,1
ENSMUSG00000000168,737.9523404796006,-0.23765677534372442,0.22804010743799666,-1.042170949723581,0.2973324289738832,1
ENSMUSG00000000171,1477.9810439672356,-0.2892691439134614,0.17807868256501075,-1.6243895100013368,0.10429270446126292,1
ENSMUSG00000000182,1.7524973527379986,-2.0686094357568905,2.442518375179531,-0.8469166319392961,0.3970415913455097,NA
ENSMUSG00000000183,5.63358757877189,-2.245154299660285,1.2185237810498282,-1.8425198872409003,0.06539914026611149,1
ENSMUSG00000000184,2283.528807007172,0.25106840906262434,0.28871937901697325,0.8695932012511862,0.38452275453068524,1
ENSMUSG00000000194,1500.8815348873693,0.2828434113944879,0.19634518356212438,1.4405416331742873,0.14971422000005472,1
ENSMUSG00000000197,12.192230884392913,-0.008849650634747979,0.9151666643156303,-0.009669987970295908,0.9922845861385502,1
ENSMUSG00000000202,1.2749119967286653,2.8571704260477135,3.369368100952124,0.8479840553011491,0.3964468506278837,NA
ENSMUSG00000000204,26.54682901350097,-0.18796211345681849,0.6157917041542222,-0.30523651453697437,0.7601860239533494,1
ENSMUSG00000000214,2.6534943064426755,0.41281308304199016,1.9812286619827988,0.20836215978666991,0.83494620000337,NA
ENSMUSG00000000215,0.22935690193332706,0,4.997579810449097,0,1,NA
ENSMUSG00000000216,0,NA,NA,NA,NA,NA
ENSMUSG00000000223,26.615643405432674,-0.18948720559221255,0.5408724183152479,-0.35033623304816,0.7260863760893327,1
ENSMUSG00000000244,1095.6725063970403,0.021340437422235122,0.22609242294008958,0.09438811413812817,0.9248008571958817,1
ENSMUSG00000000247,7.992875498518383,-0.5656251857974482,0.9852961742091088,-0.574066154526046,0.5659230354507956,1
ENSMUSG00000000248,4.1554990746714555,-0.14960835567937616,1.3037052169908876,-0.11475627598138381,0.9086383067326778,1
ENSMUSG00000000253,0.32682470242576533,-3.152610271189258,4.855651912363146,-0.6492661187599313,0.5161663813643308,NA
ENSMUSG00000000263,0,NA,NA,NA,NA,NA
ENSMUSG00000000266,3.94773533076557,-0.20324381486212165,1.782718307101776,-0.11400781270516137,0.9092316001853596,1
ENSMUSG00000000275,1770.456506729768,0.12135567286952838,0.1323506777781958,0.9169252088977302,0.35918183309088847,1
ENSMUSG00000000276,673.3438611367391,-0.19395442891175046,0.23624064344126486,-0.8210036430923124,0.4116441930944514,1
ENSMUSG00000000278,497.76028214870166,-0.22165570131600054,0.24967250579795383,-0.887785784051746,0.37465599124851007,1
ENSMUSG00000000282,569.9220935772079,-0.09157094769685552,0.21990918062872133,-0.4164034781770082,0.6771147837297207,1
ENSMUSG00000000290,21226.08274780858,-0.009613808445362672,0.1439528521568886,-0.06678442490937905,0.9467533228462947,1
ENSMUSG00000000295,243.09517849720294,-0.07785035776548509,0.22527379348868384,-0.34558106630985347,0.7296575771458389,1
ENSMUSG00000000296,0,NA,NA,NA,NA,NA
ENSMUSG00000000301,15.661160991843104,0.5136038197542377,0.7248510928171729,0.7085645932574769,0.4785947148556577,1
ENSMUSG00000000303,2.8736150056802456,1.5993658501414307,1.8836529045652186,0.849076730784748,0.39583859741777844,NA
ENSMUSG00000000305,3.0595495844708256,-1.443908335489875,1.6105795470943187,-0.8965147596061686,0.36997790099591166,NA
ENSMUSG00000000308,0.6179088697061874,-1.0182714705663165,3.7967066161274334,-0.2681986188347978,0.7885464380743279,NA
ENSMUSG00000000317,6.471105334852247,-0.7730468533728088,1.1876448377862079,-0.6509074335840861,0.5151062425918995,1
ENSMUSG00000000318,1.3804139574136458,3.3249353996641227,3.506862169355395,0.9481226347356809,0.3430670265168754,NA
ENSMUSG00000000320,71.6005633755052,-0.26897455583335045,0.3647452845101986,-0.7374312081773594,0.4608601628339285,1
ENSMUSG00000000325,27.71176838238696,-0.6178864344996756,0.5910174861868375,-1.0454621884137352,0.2958094075079375,1
ENSMUSG00000000326,705.2317402055471,-0.20201197334697257,0.18297554664820054,-1.104038091687588,0.26957661432031516,1
ENSMUSG00000000339,550.882300589177,-0.07283236613046888,0.1700718421371496,-0.42824470656192043,0.6684729707155799,1
ENSMUSG00000000340,416.787658245739,0.04857265877429808,0.21692858147287367,0.22391083021197905,0.8228266883872776,1
ENSMUSG00000000346,5148.711219504055,-0.02567111879434587,0.11850108440332441,-0.2166319314595715,0.828495198898269,1
ENSMUSG00000000355,496.23923571162504,-0.13383668452347858,0.2001836603889577,-0.6685694739692207,0.5037701505838279,1
ENSMUSG00000000359,0,NA,NA,NA,NA,NA
ENSMUSG00000000365,16.04460985421627,-0.027349920042533477,0.6946958596038983,-0.03936963156528362,0.968595691630644,1
ENSMUSG00000000374,2595.4917081480367,0.03943500219511819,0.1546105793147447,0.25506018003360137,0.7986766189063008,1
ENSMUSG00000000378,1537.697552685389,-0.06311811574613872,0.17233073509026603,-0.36626151285827074,0.7141699455268204,1
ENSMUSG00000000381,0,NA,NA,NA,NA,NA
ENSMUSG00000000384,1261.702839884573,0.0988792995463552,0.17348801172282463,0.5699488890582883,0.5687123645236138,1
ENSMUSG00000000385,0.11279711980858921,0,4.9975798104491025,0,1,NA
ENSMUSG00000000386,1540.8028769269963,0.35195698010074045,0.19292177238235417,1.8243507498116507,0.06809906259064284,1
ENSMUSG00000000392,26.377276624582485,0.7110990284172958,0.6371424394207869,1.1160754399969672,0.2643898440067943,1
ENSMUSG00000000394,0.08684507567768371,1.2864859437798584,4.987568162626671,0.25793851869932916,0.7964543568035837,NA
ENSMUSG00000000399,1370.3567085359084,6.100919419197588e-4,0.1514087469067762,0.004029436570764292,0.9967849834714823,1
