wilcoxon,t-test,t-test_overestim_var
,Birc5,Birc5
,Mki67,Mki67
,Nucks1,Nucks1
,Cks1b,Cks1b
,Cdca8,Hmgb2
,Arhgdia,Cdca8
,Ywhae,Arhgdia
,H2ax,Ywhae
,Nusap1,H2ax
,Psmb6,Nusap1
,Celf2,Pclaf
,Ccna2,Tuba1b
,Kif11,Psmb6
,Prc1,Ptma
,Tpx2,Celf2
,Rad21,Ccna2
,Mrpl51,Kif11
,Fus,Prc1
,Ppp2ca,Tpx2
,Cct2,Rad21
,Snrnp70,Mrpl51
,Cenpe,Fus
,Sh3kbp1,Ppp2ca
,Kif15,Cct2
,Fundc2,Snrnp70
,Hmmr,Cenpe
,Grk2,Sh3kbp1
,Dnajc8,Kif15
,Il2rb,Fundc2
,Psmd13,Hmmr
,Fkbp3,Grk2
,Tacc3,Dnajc8
,Polr2j,Il2rb
,Uqcr11,Psmd13
,Cenpf,Stmn1
,Dpy30,Fkbp3
,Rrm1,Ube2c
,Tmed5,Tacc3
,Aurkb,Polr2j
,Knl1,Uqcr11
,Asf1b,Cenpf
,H1f5,Dpy30
,Kif23,Rrm1
,Ckap5,Tmed5
,Snf8,Tubb4b
,Plk1,Aurkb
,Vamp8,Knl1
,Eif1ax,Asf1b
,Higd1a,H1f5
,Plekhj1,Kif23
,Ube2a,Ckap5
,Rpn2,Snf8
,Acadl,Plk1
,Pop5,Vamp8
,Zap70,Eif1ax
,Psip1,Higd1a
,Hnrnpl,Plekhj1
,Ssna1,Ube2a
,Rrm2,Hmgn2
,Sae1,Rpn2
,Smap2,Acadl
,Tmem134,Pop5
,Mrps21,Zap70
,Fkbp2,Psip1
,Cenpw,Lsm5
,Kif22,Hnrnpl
,Ndc80,Ssna1
,Rheb,Rrm2
,H1f4,Rps2
,Sfr1,Sae1
,Ncapg,Smap2
,Prdx5,Tmem134
,Sptssa,Mrps21
,Tyms,Fkbp2
,Dnajb11,Cenpw
,Cd5,Kif22
,Ptbp1,Srsf3
,Plgrkt,Ndfip1
,H2ac8,Ndc80
,Dlgap5,Rheb
,Rab14,H1f4
,Mad2l1,1810037I17Rik
,Uqcc2,Sfr1
,Elavl1,Ncapg
,Pcmt1,Prdx5
,Mrpl42,Tubb5
,Shcbp1,Sptssa
,Gpbp1,Tyms
,Pgam1,Dnajb11
,Pfdn1,Cd5
,Hspa4,Cdk1
,Ccdc34,Hmgb1
,Pa2g4,Ptbp1
,Ccnb1,Plgrkt
,Mrpl43,Cdca3
,Chd2,Sub1
,Dctpp1,H2ac8
,Pmf1,Dlgap5
,Kras,Rab14
,Bub1b,Mad2l1
,Zfp207,Uqcc2
,Tbcb,Elavl1
,Srsf6,Pcmt1
,Gspt1,Tpm4
,Hmgn5,H2az1
,Yeats4,Mrpl42
,Uchl3,Fam49b
,Rfc2,Shcbp1
,Polr2a,Gpbp1
,Hadha,Pgam1
,Hjurp,Pfdn1
,Sra1,Hspa4
,Uba2,Ccdc34
,Lsm1,Pa2g4
,Cdc20,Ccnb1
,Mrps12,Mrpl43
,Kif4,Chd2
,Srsf10,Dctpp1
,Hnrnpul2,Pmf1
,Ctla4,Kras
,Mrpl13,Bub1b
,Actl6a,Zfp207
,Ndufb6,Tbcb
,Denr,Srsf6
,Kif20b,Gspt1
,Akirin2,Hmgn5
,C1d,Yeats4
,Plk4,Uchl3
,Pin1,Rfc2
,Psmd7,Top2a
,Ranbp2,Polr2a
,Cbx5,Hadha
,Mis18bp1,Hjurp
,Rex1bd,Sra1
,Cdv3,Uba2
,Cbfb,Lsm1
,Romo1,Cdc20
,Cep57,Mrps12
,Cit,Kif4
,Sf1,Srsf10
,Stk4,Hnrnpul2
,Rnf187,Ctla4
,Tmem126a,Mrpl13
,Rab21,Actl6a
,Polr2m,Ndufb6
,Rnh1,Denr
,Cct6a,Snu13
,Tpi1,Kif20b
,Arid1a,Akirin2
,Mrpl21,C1d
,Znrd1,Plk4
,Pdia6,Pin1
,Fnbp1,Dut
,Ncaph2,Psmd7
,Zcchc17,Smc2
,Arap2,Ranbp2
,Idh3g,Lmnb1
,Bola3,Cbx5
,Mrpl23,Mis18bp1
,Erg28,Rex1bd
,Mrpl12,Cdv3
,Ramac,Cbfb
,Maz,Sem1
,Tuba4a,Romo1
,Ckap2l,Cep57
,Ska1,Cit
,Cisd1,Racgap1
,Nxt1,Sf1
,Stag2,Stk4
,Stip1,Rnf187
,Ccdc50,Tmem126a
,Vbp1,Rab21
,N4bp2l2,Polr2m
,Bub1,Rnh1
,Lnpep,Cct6a
,Naa10,Tpi1
,Fam104a,Arid1a
,Hist1h2ap,Mrpl21
,Tk1,Znrd1
,Eif4g1,Pdia6
,H4c9,Fnbp1
,Azin1,Ncaph2
,Ak2,Ndufc2
,Sema4d,Zcchc17
,Polr3k,Arap2
,Mrpl28,Idh3g
,Impdh2,Bola3
,Tmem30a,Cox6b1
,Gtf2b,Mrpl23
,Akt1,Erg28
,U2af2,Mrpl12
,Ubl4a,Ramac
,Taf12,Maz
,Tiprl,Tuba4a
,R3hdm1,Ckap2l
,Ighm,Ska1
,Cs,Cisd1
,Ssbp1,Nxt1
,Rchy1,Stag2
,Nuf2,Stip1
,Ppp1r11,Ccdc50
,Krit1,Spc24
,Psmc1,Vbp1
,Emc6,N4bp2l2
,Nudcd2,Bub1
,Stag1,Lnpep
,Cnih4,Atp5j2
,Stub1,Naa10
,Sod1,Fam104a
,Ndufb2,Hist1h2ap
,Hat1,Tk1
,Timm17a,Eif4g1
,Depdc1a,H4c9
,Ccnl2,Azin1
,Rfc4,Ak2
,Diaph3,Sema4d
,Reep4,Polr3k
,Myo1f,Mrpl28
,Aspm,Impdh2
,Usp34,Tmem30a
,Cep55,Gtf2b
,Dnajc7,Akt1
,Agfg1,U2af2
,Pcif1,Ubl4a
,Eif3b,Taf12
,Cdkn3,Tiprl
,Gemin7,R3hdm1
,Ddt,Ighm
,Tgoln1,Cs
,Smndc1,Ssbp1
,Plaat3,Rchy1
,Ep400,Ucp2
,St13,Nsa2
,Ogdh,Nuf2
,Rbm5,Ppp1r11
,Rab1a,Krit1
,Gtf3a,Psmc1
,Prf1,Emc6
,Kxd1,Nudcd2
,Csrp1,Stag1
,Tmem208,Cycs
,Idh3b,Cnih4
,Mrpl4,Stub1
,Sgo2a,Sod1
,Kif20a,Ndufb2
,Cd226,Hat1
,Mis18a,Timm17a
,Tor1aip1,Depdc1a
,Cops5,Ccnl2
,Zbtb32,Rfc4
,Hmgb3,Diaph3
,Map2k3,Reep4
,Larp7,Hdgf
,Pbdc1,Myo1f
,Fen1,Aspm
,Cd2bp2,Usp34
,Mif4gd,Cep55
,Cpsf2,Dnajc7
,Selenot,Agfg1
,Srp72,Pcif1
,Senp6,Eif3b
,Fzr1,Cdkn3
,Ppa1,Gemin7
,Ddx50,Ddt
,Nudt4,Tgoln1
,Gatad2a,Smndc1
,Vars,Plaat3
,Rbbp8,Ep400
,Med8,St13
,Ociad1,Ogdh
,Mllt3,Rbm5
,Glmp,Rab1a
,Hras,Gtf3a
,BC005624,Ube2s
,Cenpm,Prf1
,Lyar,Kxd1
,Azi2,Csrp1
,Gm17018,Tmem208
,Glrx2,Idh3b
,Timm8b,Fam107b
,Zfp91-1,Mrpl4
,Fbxo5,Top1
,Mxd3,Sgo2a
,Asrgl1,Kif20a
,Snx6,Cenpa
,Emc8,Hp1bp3
,Psmd1,Cd226
,Clspn,Mis18a
,Slc50a1,Tor1aip1
,Mindy3,Cops5
,Dhx36,Zbtb32
,Nucb1,Hmgb3
,Cblb,Map2k3
,Bcl2a1d,Larp7
,Prim1,Pbdc1
,Surf4,Fen1
,Knstrn,Cd2bp2
,Dennd1b,Mif4gd
,Aurka,Cpsf2
,Igbp1,Selenot
,Stk10,Srp72
,Gmps,Senp6
,Zc3h13,Fzr1
,Cyth4,Lsm3
,Cdc26,Ppa1
,Spg21,Snrpe
,Ncapg2,Ddx50
,Ttc39b,Nudt4
,Cdca2,Gatad2a
,Tmem165,Vars
,Tmbim4,Rbbp8
,Pop7,Med8
,Prrc2b,Ociad1
,Mrps15,Mllt3
,Cdc40,Glmp
,Nrd1,Hras
,Cd37,Rilpl2
,Sart1,BC005624
,Gna13,Cenpm
,Api5,Ranbp1
,Mrps18a,Lyar
,Rdm1,Azi2
,H4c4,Gm17018
,Nars,Glrx2
,Slamf6,Timm8b
,Pgp,Zfp91-1
,Acap1,Fbxo5
,Odf2,Mxd3
,Haus3,Asrgl1
,Cdkn2aipnl,Snx6
,Nsmce2,Emc8
,Acsl5,Psmd1
,Ndufv1,Clspn
,Mydgf,Slc50a1
,Eif1ad,Mindy3
,Plekha2,Dhx36
,Nrm,Nucb1
,Sgo1,Cblb
,Usp14,Bcl2a1d
