wilcoxon,t-test,t-test_overestim_var
H2az1,Birc5,Birc5
Hmgb2,Hmgb2,Top2a
Stmn1,Stmn1,Mki67
Lgals1,Top2a,Stmn1
Mki67,Mki67,Pclaf
Birc5,Pclaf,Hmgb2
S100a6,Lgals1,Cdca8
Pclaf,S100a6,Lgals1
Top2a,S100a4,S100a4
S100a4,Cdca8,S100a6
Cdca8,Cks1b,Nusap1
Ube2s,H2az1,Cks1b
Cks1b,Cks2,Cks2
Ptma,Nusap1,Cdca3
Ube2c,Lmnb1,Kif11
Nusap1,Smc2,Cdk1
Cdca3,Cdca3,Ube2c
Crip1,Anxa2,Anxa2
Cks2,Cdk1,Lmnb1
Lmnb1,Kif11,Smc2
Prc1,Ube2c,Tpx2
Smc2,Ube2s,Prc1
Gapdh,Tpx2,Ccna2
Kif11,Prc1,H2az1
H2ax,H2ax,Spc24
Sub1,Ccna2,Lgals3
S100a10,Ptma,Cenpe
Serpinb6b,Spc24,H2ax
Anxa2,Serpinb6b,Serpinb6b
Lgals3,Lgals3,Ccnb2
Cdk1,Incenp,Incenp
Actg1,Cenpe,Hmmr
Txn1,Tubb4b,Plek
Tubb4b,Ccnb2,Kif15
Tpx2,Crip1,Ube2s
Ccna2,Plek,Cenpf
Hmgb1,Hmmr,Ptma
Spc24,Txn1,Knl1
Tubb5,Kif15,Aurkb
Tmsb4x,S100a10,Tubb4b
Tuba1b,Tuba1b,Tacc3
Cenpe,Actg1,Cenpa
Kif15,Dut,H1f5
Hmmr,Sub1,Plk1
Ccnb2,Racgap1,Bhlhe40
Cenpf,Cenpf,Ahnak
Knl1,Cenpa,Ifng
Arl6ip1,Ahnak,Asf1b
Incenp,Gapdh,Racgap1
Plek,Tmsb4x,Tmsb4x
Clic1,Hmgb1,Dut
Cenpa,Knl1,Crip1
Ran,Tacc3,S100a10
Ifng,Aurkb,Serpinb9
Dut,Hmgn2,Actg1
Ahnak,Tmpo,Kif22
Tacc3,Bhlhe40,Txn1
Bhlhe40,Tubb5,Ncapg
Aurkb,H1f5,Tuba1b
Tmpo,Plk1,Hmgn2
Anp32b,Arl6ip1,Ezh2
H1f5,Asf1b,Sub1
S100a11,Ifng,Tmpo
Plk1,Ezh2,Rrm2
Serpinb9,Serpinb9,H2ac8
Asf1b,Anp32e,Arl6ip1
Cd48,Cd48,Gapdh
Hmgn2,Clic1,Shcbp1
Ncapg,S100a11,Bub1b
Nkg7,Kif22,Kif4
Rrm2,Ran,Tuba1c
Racgap1,Alyref,Tyms
Anp32e,Anp32b,Hmgb1
Vim,Ywhah,Ccnb1
Kif22,Ncapg,Rrm1
Calm2,Tuba1c,Gzmb
Cit,Ybx3,Ndc80
Ndc80,Vim,Tubb5
Ezh2,Reep5,Ybx3
H2ac8,Rrm2,Klrc1
Cox5b,Rrm1,H1f4
Klrc1,Itga4,Cdc20
Dek,Calm2,Mis18bp1
Mis18bp1,Bub3,Anp32e
Ywhah,Calm3,Cd48
Reep5,Dek,Dbf4
Shcbp1,Nkg7,Cit
Tyms,Ly6a,Dlgap5
Tuba1c,H2ac8,Cenpw
Kif4,Shcbp1,Cdc25b
H1f4,Ndc80,Alyref
Ptms,Tyms,Mad2l1
Ccnb1,Dbf4,Ctla4
Pfn1,Gzmb,S100a11
Bub1b,Bub1b,Vim
Bub3,Kif4,Spc25
Rrm1,Ccnb1,Kif23
Cdc20,Cmc2,Pglyrp1
Itga4,Cox5b,Ckap5
Mad2l1,H1f4,Clic1
Calm3,Kif23,Casp3
Abracl,Cenpw,Ckap2l
Alyref,Pglyrp1,Bub3
Calm1,Ckap5,Bcl2a1b
Spc25,Rad21,1500009L16Rik
Gzmb,Klrc1,Reep5
1500009L16Rik,Dlgap5,Bub1
Ly6a,Cdc20,Ywhah
Cdc25b,Mad2l1,Ptms
Pglyrp1,Cdc25b,Hist1h2ap
Ybx3,Mis18bp1,Ran
Bcl2a1b,Rilpl2,Nkg7
Kif23,Nucks1,Cmc2
Aspm,Casp3,Itga4
Dlgap5,Cit,Ska1
Hist1h2ap,Ctla4,Anp32b
Cenpw,Pfn1,Dek
Lsp1,Bcl2a1b,Calm3
H2az2,Snrpd1,Rilpl2
Casp3,Abracl,Calm2
Cdc42,H2az2,Nuf2
Ckap2l,Gmnn,Gmnn
Dbf4,Spc25,Tk1
Ctla4,Ptms,Ly6a
Cox8a,Dbi,Aspm
Actb,Atpif1,Plk4
Cdkn3,Lsp1,Ncaph
Nucks1,Nap1l1,Rad21
Ckap5,1500009L16Rik,Depdc1a
Plk4,Il2rb,Cdkn3
Hint1,Selenoh,Cep55
Tk1,Actb,Osbpl3
Nuf2,Calm1,Ncapd2
Rilpl2,Ckap2l,Sdf2l1
Ncaph,Hsp90b1,Sgo2a
Itgb1,Bub1,Il2rb
Ska1,H3f3b,Diaph3
Bub1,Cdc42,Kif20b
H3f3b,Hist1h2ap,Itgb1
Rbm3,Ska1,Cox5b
Osbpl3,Plk4,Kif20a
Gmnn,Hint1,H2az2
Snrpd1,Sept11,Ccdc34
Ncapd2,Pim1,Actb
Rad21,Sdf2l1,Sept11
Cfl1,Cox8a,Snrpd1
Depdc1a,Ctsd,Nucks1
Cox5a,Tk1,Atpif1
Kif20b,Nuf2,Mxd3
Dbi,Hif1a,Zbtb32
Nap1l1,Lsm5,Pfn1
Ccdc34,Ubald2,Dbi
Gnai2,Ccdc34,Selenoh
Hsp90b1,Cd28,Hsp90b1
