wilcoxon,t-test,t-test_overestim_var
Cenpf,Cenpf,Cenpf
Ube2c,Ube2c,Ube2c
Nusap1,Hmmr,Nusap1
Birc5,Nusap1,Hmmr
Cdca8,Cenpe,Tpx2
Tubb4b,Tpx2,Cenpe
Hmmr,Cdca8,Cdca8
Arl6ip1,Cdc20,Tubb4b
Tpx2,Arl6ip1,Arl6ip1
Cenpe,Tubb4b,Cdc20
Calm2,Plk1,Birc5
H2ax,Tuba1c,Cdca3
Cdca3,Cdca3,Plk1
Cks2,H2ax,H2ax
Tuba1c,Birc5,Tuba1c
Tubb5,Calm2,Calm2
Cdc20,Ccnb1,Cks2
Plk1,Ckap5,Ckap5
Top2a,Cks2,Ccnb1
Ckap5,Tacc3,Tacc3
Bub3,Bub1b,Knl1
Tacc3,Knl1,Prc1
Ubb,Prc1,Tubb5
Smc4,Cenpa,Bub1b
Racgap1,Aspm,Racgap1
Ccnb1,Tubb5,Bub3
Knl1,Racgap1,Ubb
Incenp,Bub3,Cenpa
Prc1,Kif22,Incenp
Cenpa,Incenp,Smc4
Jpt1,Ubb,Kif22
Cdk1,Kif23,Ccna2
Ccna2,Cdk1,Kif23
Ube2s,Ccna2,Kif11
Mki67,Kif20a,Cdk1
Bub1b,Smc4,Top2a
Kif22,Kif11,Ube2s
Kif11,Top2a,Aspm
Kif23,Ube2s,Mki67
Hmgb2,Mki67,Jpt1
Aspm,Cdkn3,Kif20a
Aurkb,Jpt1,Aurkb
Kif20a,Dlgap5,Dlgap5
Dlgap5,Kif20b,Hmgb2
Cdkn2d,Aurka,Kif20b
Kif20b,Aurkb,Cdkn3
Cdkn3,Ckap2l,Cdkn2d
Ckap2l,Mis18bp1,Aurka
Mis18bp1,Cdkn2d,Ckap2l
Smc2,Hmgb2,Mis18bp1
Rad21,Kif2c,Ccnb2
Ccnb2,Cep55,Kif2c
Aurka,Fzr1,Cep55
Nucks1,Ccnb2,Kif4
Apobec3,Arhgap19,Fzr1
Reep4,Reep4,Reep4
Cep55,Kif4,Rad21
Kif4,Kif14,Smc2
Fzr1,Bub1,Bub1
Cks1b,Sgo2a,Apobec3
Bub1,Prr11,Cit
Tuba1b,Cit,Sgo2a
Kif2c,Depdc1a,H2az2
Cit,Rad21,Depdc1a
H2az2,H2az2,Arhgap19
Sgo2a,Apobec3,Nucks1
Clic1,Ect2,Kif14
Depdc1a,Smc2,Prr11
