wilcoxon,t-test,t-test_overestim_var
Birc5,Birc5,Birc5
Ube2s,Nusap1,Nusap1
Mki67,Cdca8,Cdca8
Top2a,Top2a,Top2a
Nusap1,H2ax,Mki67
Cdca8,Kif11,H2ax
Tubb5,Mki67,Kif11
Hmgb2,Tpx2,Tpx2
Tubb4b,Ccna2,Ccna2
H2ax,Ube2s,Ube2s
Cks2,Cdca3,Cdca3
Tuba1b,Ube2c,Ube2c
Ube2c,Cdk1,Cks2
Tpx2,Hmmr,Cdk1
Ccna2,Cks2,Hmmr
Kif11,Tubb4b,Tubb4b
Cdca3,Pclaf,Pclaf
Hmmr,Prc1,Tuba1b
Prc1,Tuba1b,Prc1
Cdk1,Cenpf,Cenpf
Pclaf,Cenpe,Cenpe
Cenpf,Cks1b,Cks1b
Cks1b,Tubb5,Tubb5
Smc2,Kif15,Hmgb2
Kif15,Plk1,Kif15
Stmn1,Hmgb2,Plk1
Cenpe,Spc24,Smc2
Lmnb1,Incenp,Spc24
Incenp,Smc2,Incenp
Kif23,Kif23,Kif23
Spc24,Knl1,Stmn1
Smc4,Stmn1,Knl1
Knl1,Tacc3,Tacc3
Plk1,Aurkb,Aurkb
Tacc3,Lmnb1,Lmnb1
Tmpo,Kif22,Kif22
H2az1,H1f5,H1f5
Aurkb,Shcbp1,Smc4
Anp32e,Smc4,Shcbp1
Nucks1,Ncapg,Ccnb2
Kif22,Ccnb2,Ncapg
Calm2,Kif4,Tuba1c
Ncapg,Tuba1c,Kif4
Cenpa,Cdc20,Tmpo
Tuba1c,Dlgap5,Cdc20
Shcbp1,Ccnb1,Dlgap5
H1f5,Tmpo,Ccnb1
Mis18bp1,Mis18bp1,Cenpa
Jpt1,Bub1b,Mis18bp1
Cdc20,H2ac8,Bub1b
Kif4,Cenpa,H2ac8
Dlgap5,Ckap5,Anp32e
Ccnb1,Anp32e,Nucks1
Ccnb2,Nucks1,H2az1
Hmgb1,Asf1b,Ckap5
Rad21,H2az1,Asf1b
Bub1b,Ndc80,Ndc80
Ptma,Ckap2l,Rad21
H2ac8,Rad21,Ckap2l
Bub3,Kif20b,Racgap1
Ndc80,Racgap1,Kif20b
Ckap5,Dbf4,Dbf4
Kif20b,Aspm,Spc25
Asf1b,Spc25,Aspm
Aspm,Hist1h2ap,Calm2
Anp32b,Calm2,Hist1h2ap
Racgap1,Sgo2a,Sgo2a
Ckap2l,Ska1,Ptma
Spc25,Cep55,Rrm2
Dbf4,Rrm2,Ska1
Cit,Cit,Cit
Hist1h2ap,Bub1,Cep55
Ran,Nuf2,Bub1
Rrm2,Ptma,Nuf2
Arl6ip1,Depdc1a,Bub3
Sgo2a,Kif20a,Jpt1
Ska1,Bub3,Depdc1a
Nuf2,Jpt1,Kif20a
Cep55,Hmgb1,Hmgb1
Ncapd2,Ncapd2,Ncapd2
Bub1,Aurka,Rrm1
Depdc1a,Rrm1,Aurka
Kif20a,Cdc25b,Cdc25b
Ccdc34,Spdl1,Cdkn2d
Cdkn2d,Mxd3,Rangap1
Rrm1,Cdkn2d,Ccdc34
Cdc25b,Ccdc34,Arl6ip1
Mxd3,Diaph3,Spdl1
Rangap1,Rangap1,Mxd3
Ezh2,Ncaph,Diaph3
Ncaph,Arl6ip1,Ncaph
Hmgn2,Mad2l1,Anp32b
Mad2l1,Ezh2,Mad2l1
Aurka,Anp32b,Ezh2
Diaph3,Kif2c,Ran
Cdkn3,Ect2,Kif2c
Esco2,Ran,Ect2
Fbxo5,Spag5,Hmgn2
Spdl1,Hmgn2,Spag5
Spag5,Sgo1,Cmc2
Ect2,Esco2,Sgo1
Ckap2,Cdkn3,Esco2
Cmc2,Cmc2,Cdkn3
Kif2c,Cdca2,Cdca2
Dek,H1f4,H1f4
H3c3,Ckap2,Ckap2
H1f4,Fbxo5,Fbxo5
Cdca2,Reep4,Ubald2
Sgo1,Arhgap11a,Reep4
Banf1,H4c4,Arhgap11a
H2az2,Plk4,Plk4
Selenoh,Ubald2,H4c4
Ubb,H3c3,Selenoh
Ubald2,Selenoh,Dek
Hjurp,Nek2,H3c3
H4c4,Dek,Banf1
Hsp90aa1,Hjurp,Lsm3
Snrpd1,Banf1,Hjurp
Plk4,Lsm3,H2az2
Arhgap11a,Foxm1,Nek2
Reep4,H2az2,Tuba1a
Ppia,Tuba1a,Cenpw
