ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
2019_NAT_COMMU_Szabo---IFN-Response,2019_NAT_COMMU_Szabo---IFN-Response,37,0.7694114650375014,2.594804382128772,1.416029453412631e-4,0.007520564042303173,0.00432927206382584,479,"tags=59%, list=10%, signal=54%",Irf7/Isg20/Isg15/Rtp4/Ifih1/Oas3/Ifi44/Ifit3/Ddx60/Cmpk2/Parp14/Xaf1/Oas2/Socs1/Trafd1/Parp9/Helz2/Bst2/Tnfsf10/Gbp5/Stat1/Sp110
2019_NAT_COMMU_Szabo---CD8-cytokine,2019_NAT_COMMU_Szabo---CD8-cytokine,40,-0.5101586532804123,-2.0841136671438822,3.6403349108117945e-4,0.007520564042303173,0.00432927206382584,527,"tags=42%, list=11%, signal=38%",Klrc1/Lag3/Klrd1/Ccr5/Nkg7/Phlda1/Ier3/Ccl3/Plek/Havcr2/Ifng/Zeb2/Ccl4/Cxcr6/Fasl/Gzma/Prf1
2018_CELL_Schmiedel_CD4---Memory_TREG_cells,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,74,-0.4776178319236098,-2.250043732403316,4.752851711026616e-4,0.007520564042303173,0.00432927206382584,856,"tags=41%, list=18%, signal=34%",Mcm4/Aspm/Ttyh3/Srgap3/Dlgap5/Dexi/Vav3/Cd80/Stam/Entpd1/Cdc20/Tmem108/Dtl/Nusap1/Aurkb/Cenpf/Hip1/Cenpe/Ncapg/Tk1/Kif23/Kif15/Clspn/Rrm2/Ccnb2/Tpx2/Cenpa/Birc5/Spc24/Mki67
2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,81,-0.4015452550302996,-1.9064768023352612,4.921259842519685e-4,0.007520564042303173,0.00432927206382584,594,"tags=27%, list=13%, signal=24%",Ypel1/Capg/Itgae/Gsn/Anxa2/Nkg7/Dusp5/Ddit4/Zyx/Hspd1/Ywhah/Cks2/Itgam/Mxd1/Dapk2/Ifng/Gna15/Lgals1/Ctsd/Gzma/Dusp2/Lgals3
2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,102,-0.41184128354576466,-2.0410497708123096,5.875440658049354e-4,0.007520564042303173,0.00432927206382584,599,"tags=27%, list=13%, signal=24%",Rab20/Capg/Fcgrt/Ets2/Dse/Grn/Blvrb/Gsn/Anxa2/Rnf130/Nkg7/Dusp5/Ddit4/Psap/Ppt1/Ywhah/Npc2/Cks2/Hsph1/Cst3/Ifng/Itgax/Pycard/Ctsc/Lgals1/Ctsd/Dusp2/Lgals3
2018_CELL_Schmiedel_allCellTypes---NK_cells,2018_CELL_Schmiedel_allCellTypes---NK_cells,135,-0.3249355015899186,-1.689529743242231,7.142857142857143e-4,0.007599746675110829,0.004374854171527616,528,"tags=24%, list=11%, signal=22%",Gfod1/Klrc1/Cmklr1/Lag3/Enpp4/Chst10/Tgfbr1/Klrd1/Tmem163/Nkg7/Osbpl7/Ncald/Tbkbp1/Esm1/Errfi1/Dtl/Ramp1/Baiap3/Rrm2/Tpx2/Dapk2/Osbpl3/1500009L16Rik/Ifng/Prkch/1700025G04Rik/Sytl2/Ccl4/Mki67/Klrg1/Fasl/Gzma/Prf1
2013_IMMUNITY_Locci---non-GC-Tfh,2013_IMMUNITY_Locci---non-GC-Tfh,168,-0.29653374073066785,-1.5967028553082547,8.787346221441124e-4,0.007599746675110829,0.004374854171527616,544,"tags=30%, list=12%, signal=28%",Tyrobp/Runx3/Fgl2/Arrdc2/Acss2/Gimap1/Birc3/Ahnak/Kctd12/Lfng/Rhoq/Fcgrt/Dse/Grn/Plekha1/Gsn/Cish/Crip2/Anxa2/Stx2/Rnf130/Stk38/Nkg7/Klf13/Zyx/Abi3/Ier3/Ppt1/Crip1/Arhgef18/Gzmk/Adrb2/Cd68/Ptger4/Capn2/Plek/Pag1/Havcr2/Klf2/Cst3/Anxa1/Itgax/Pycard/Sytl2/Klrg1/Vim/Rasgrp2/Lgals1/Ccr2/Gzma/Emp3
2019_NAT_COMMU_Szabo---CD8-cytotoxic,2019_NAT_COMMU_Szabo---CD8-cytotoxic,28,-0.5610571502036564,-2.0792859886892208,9.499683343888537e-4,0.007599746675110829,0.004374854171527616,440,"tags=43%, list=9%, signal=39%",Setbp1/Klrd1/Nkg7/Gzmk/Adrb2/Plek/Dapk2/1500009L16Rik/1700025G04Rik/Zeb2/Sytl2/Klrg1
2019_JEM_Beura---CD4_NLT_TRM_up,2019_JEM_Beura---CD4_NLT_TRM_up,222,-0.3068051144634494,-1.7152612898321342,0.0012437810945273632,0.008111533586818757,0.004669468347675272,579,"tags=25%, list=12%, signal=23%",Nabp1/Ctsl/Nedd4/Vav3/Ets2/Pmepa1/Gsn/Lag3/Rbm47/Cish/Cdkn1a/Rnf130/Dennd5a/Casp3/Lztfl1/Gadd45a/Ccr5/Nkg7/Dusp5/Atp1b1/Phlda1/Il4ra/Entpd1/Serpinb9/Btg2/Errfi1/Nr3c1/Mt1/Gzmk/Ccl3/Ccr9/Actn2/Glrx/Hip1/Rgs1/Eif4e3/Gngt2/P2ry10/Chchd10/Mxd1/Bhlhe40/Havcr2/Ube2c/AA467197/Dapk2/Nr4a1/Rcbtb2/Sytl2/Ccl4/Mki67/Cxcr6/Fasl/Serpinb6b/Lgals3/Gzmb
2019_NAT_IMMUNOL_Nakayama---LungTRreg,2019_NAT_IMMUNOL_Nakayama---LungTRreg,230,-0.29629883916085065,-1.6537962754153184,0.0012674271229404308,0.008111533586818757,0.004669468347675272,602,"tags=25%, list=13%, signal=23%",Frmd4b/Ttc39c/Capg/Irf8/Itgae/Cd80/Snx13/Grn/Mapkapk3/Cmklr1/Pmepa1/Lag3/Cish/Setbp1/Akr1c13/Dennd5a/Tgfbr1/Pcyt1a/L1cam/Gm2a/Ddit4/Phlda1/Dock5/Entpd1/Sdf2l1/Ppt1/Nrgn/Cyth4/Nr3c1/Actn2/Ramp1/Glrx/Hip1/Rgs1/Serinc3/Kif3b/Eif4e3/Tk1/Tnk2/Plek/Bhlhe40/Havcr2/Acsbg1/AA467197/Osbpl3/Cmtm7/Cst3/Anxa1/Arsb/Zeb2/Sytl2/Plec/Klrg1/Cxcr6/Vim/Ccr2/Gzmb
