ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,828 (45.3%),999 (54.7%)
Other,2184 (47.6%),2402 (52.4%)
chisq,2.6903366816516696
p-value,0.10095847982260364


ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,778 (42.6%),1049 (57.4%)
Other,2055 (44.8%),2531 (55.2%)
chisq,2.537569696677126
p-value,0.11116577515912122


ChIP,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,1224 (67.0%),603 (33.0%)
Other,2828 (61.7%),1758 (38.3%)
chisq,15.722500602869212
p-value,7.334646883041511e-05


ChIP,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,121 (6.6%),1706 (93.4%)
Other,164 (3.6%),4422 (96.4%)
chisq,27.846621835797468
p-value,1.3132315989930426e-07


ChIP,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,5 (0.3%),1822 (99.7%)
Other,27 (0.6%),4559 (99.4%)
chisq,2.016253107613244
p-value,0.15562273981166674


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,397 (21.7%),1430 (78.3%)
Other,1344 (29.3%),3242 (70.7%)
chisq,37.542708304564584
p-value,8.943312936322345e-10


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,121 (6.6%),1706 (93.4%)
Other,462 (10.1%),4124 (89.9%)
chisq,18.414785548864707
p-value,1.7767397571641747e-05


ChIP,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,240 (13.1%),1587 (86.9%)
Other,324 (7.1%),4262 (92.9%)
chisq,59.285067858999035
p-value,1.3640769059435647e-14


ChIP,2017_PNAS_Li___STAT5B_noIL2-CD8
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,19 (1.0%),1808 (99.0%)
Other,36 (0.8%),4550 (99.2%)
chisq,0.7214759467462423
p-value,0.39566019824153986


ChIP,2017_PNAS_Li___STAT5B_IL2-WT-CD4
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,203 (11.1%),1624 (88.9%)
Other,360 (7.8%),4226 (92.2%)
chisq,16.945455176140623
p-value,3.846930528783426e-05


ChIP,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,635 (34.8%),1192 (65.2%)
Other,1858 (40.5%),2728 (59.5%)
chisq,17.988859655504413
p-value,2.2220155047192513e-05


ChIP,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,462 (25.3%),1365 (74.7%)
Other,1400 (30.5%),3186 (69.5%)
chisq,17.159283448905516
p-value,3.4372539886744085e-05


ChIP,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,200 (10.9%),1627 (89.1%)
Other,344 (7.5%),4242 (92.5%)
chisq,19.541351237836828
p-value,9.844541868939907e-06


ChIP,2017_PNAS_Li___STAT5B_IL2-CD8
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,304 (16.6%),1523 (83.4%)
Other,474 (10.3%),4112 (89.7%)
chisq,48.10980884326092
p-value,4.0300539909373e-12


ChIP,2017_PNAS_Li___STAT5B_IL2-CD4
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,576 (31.5%),1251 (68.5%)
Other,1018 (22.2%),3568 (77.8%)
chisq,60.380623329956634
p-value,7.817877660885336e-15


ChIP,2017_PNAS_Li___STAT3_noIL21-CD4
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,28 (1.5%),1799 (98.5%)
Other,45 (1.0%),4541 (99.0%)
chisq,3.0559109594084246
p-value,0.0804438731602529


ChIP,2017_PNAS_Li___STAT3_IL21-CD4
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,365 (20.0%),1462 (80.0%)
Other,644 (14.0%),3942 (86.0%)
chisq,34.26919736080692
p-value,4.7991787632943306e-09


ChIP,2017_PNAS_Li___H3K4me3-noIL2-CD4
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,1224 (67.0%),603 (33.0%)
Other,2816 (61.4%),1770 (38.6%)
chisq,17.279714452111403
p-value,3.226126237281373e-05


ChIP,2017_PNAS_Li___H3K4me3_IL2-CD4
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,1230 (67.3%),597 (32.7%)
Other,2800 (61.1%),1786 (38.9%)
chisq,21.71483149034182
p-value,3.1633608423862548e-06


ChIP,2017_PNAS_Li___H3K27Ac-noIL2-CD4
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,1125 (61.6%),702 (38.4%)
Other,2627 (57.3%),1959 (42.7%)
chisq,9.74395644172736
p-value,0.0017991324055181388


ChIP,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,1119 (61.2%),708 (38.8%)
Other,2670 (58.2%),1916 (41.8%)
chisq,4.8283520213091995
p-value,0.027995378105868173


ChIP,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,1138 (62.3%),689 (37.7%)
Other,2728 (59.5%),1858 (40.5%)
chisq,4.169611429460919
p-value,0.041155237222554916


ChIP,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,1136 (62.2%),691 (37.8%)
Other,2689 (58.6%),1897 (41.4%)
chisq,6.669002771240791
p-value,0.00981040659635636


ChIP,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,1131 (61.9%),696 (38.1%)
Other,2697 (58.8%),1889 (41.2%)
chisq,5.074726855529549
p-value,0.02427709676388489


ChIP,2017_PNAS_Li___H3K27Ac_IL2-CD4
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,1091 (59.7%),736 (40.3%)
Other,2629 (57.3%),1957 (42.7%)
chisq,2.963205556810564
p-value,0.0851789175710473


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,574 (31.4%),1253 (68.6%)
Other,1538 (33.5%),3048 (66.5%)
chisq,2.5615131457570794
p-value,0.10949373894066312


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,724 (39.6%),1103 (60.4%)
Other,1846 (40.3%),2740 (59.7%)
chisq,0.18737517353786776
p-value,0.6651102758963536


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,633 (34.6%),1194 (65.4%)
Other,1677 (36.6%),2909 (63.4%)
chisq,2.009224810121359
p-value,0.15634518744814213


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,1027 (56.2%),800 (43.8%)
Other,2561 (55.8%),2025 (44.2%)
chisq,0.057808138688582165
p-value,0.809994418814468


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,1130 (61.9%),697 (38.1%)
Other,2643 (57.6%),1943 (42.4%)
chisq,9.424562445921577
p-value,0.002140981771358069


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,1274 (69.7%),553 (30.3%)
Other,3010 (65.6%),1576 (34.4%)
chisq,9.70610215382637
p-value,0.0018365714217588726


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,1108 (60.6%),719 (39.4%)
Other,2656 (57.9%),1930 (42.1%)
chisq,3.90587034554027
p-value,0.04811769812315738


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
Target genes,nascent_Il2_repressed
Source genes,nascent_48h_dn

,ChIP,None ChIP
Target,1088 (59.6%),739 (40.4%)
Other,2527 (55.1%),2059 (44.9%)
chisq,10.333273174071671
p-value,0.001306533021095555


