ChIP,2021_GoldrathLab_Brd4___BRD4_TE-CD8
Target1 genes,d5_KLRG1hi_Runx3_promoted
Target2 genes,d5_KLRG1hi_Runx3_repressed

,ChIP,None ChIP
Target1,1375 (65.6%),722 (34.4%)
Target2,1180 (60.7%),765 (39.3%)
chisq,10.215077217708373
p-value,0.0013929716164996586


ChIP,2021_GoldrathLab_Brd4___BRD4_NAV-CD8
Target1 genes,d5_KLRG1hi_Runx3_promoted
Target2 genes,d5_KLRG1hi_Runx3_repressed

,ChIP,None ChIP
Target1,1235 (58.9%),862 (41.1%)
Target2,949 (48.8%),996 (51.2%)
chisq,41.05345960480135
p-value,1.4812174622672107e-10


ChIP,2021_GoldrathLab_Brd4___BRD4_MP-CD8
Target1 genes,d5_KLRG1hi_Runx3_promoted
Target2 genes,d5_KLRG1hi_Runx3_repressed

,ChIP,None ChIP
Target1,1275 (60.8%),822 (39.2%)
Target2,960 (49.4%),985 (50.6%)
chisq,52.997024429086494
p-value,3.340540372002183e-13


ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
Target1 genes,d5_KLRG1hi_Runx3_promoted
Target2 genes,d5_KLRG1hi_Runx3_repressed

,ChIP,None ChIP
Target1,1337 (63.8%),760 (36.2%)
Target2,1172 (60.3%),773 (39.7%)
chisq,5.1049791564565865
p-value,0.023857265702396498


ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
Target1 genes,d5_KLRG1hi_Runx3_promoted
Target2 genes,d5_KLRG1hi_Runx3_repressed

,ChIP,None ChIP
Target1,1260 (60.1%),837 (39.9%)
Target2,1113 (57.2%),832 (42.8%)
chisq,3.292966646612526
p-value,0.0695772039755731


ChIP,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
Target1 genes,d5_KLRG1hi_Runx3_promoted
Target2 genes,d5_KLRG1hi_Runx3_repressed

,ChIP,None ChIP
Target1,1749 (83.4%),348 (16.6%)
Target2,1548 (79.6%),397 (20.4%)
chisq,9.522342686606741
p-value,0.0020298529348925483


ChIP,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
Target1 genes,d5_KLRG1hi_Runx3_promoted
Target2 genes,d5_KLRG1hi_Runx3_repressed

,ChIP,None ChIP
Target1,114 (5.4%),1983 (94.6%)
Target2,113 (5.8%),1832 (94.2%)
chisq,0.19969330684759637
p-value,0.6549685138448957


ChIP,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT
Target1 genes,d5_KLRG1hi_Runx3_promoted
Target2 genes,d5_KLRG1hi_Runx3_repressed

,ChIP,None ChIP
Target1,12 (0.6%),2085 (99.4%)
Target2,3 (0.2%),1942 (99.8%)
chisq,3.7051667424423456
p-value,0.054244251370779546


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
Target1 genes,d5_KLRG1hi_Runx3_promoted
Target2 genes,d5_KLRG1hi_Runx3_repressed

,ChIP,None ChIP
Target1,975 (46.5%),1122 (53.5%)
Target2,513 (26.4%),1432 (73.6%)
chisq,174.73926396023444
p-value,6.825664904554597e-40


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO
Target1 genes,d5_KLRG1hi_Runx3_promoted
Target2 genes,d5_KLRG1hi_Runx3_repressed

,ChIP,None ChIP
