ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,3700 (61.6%),2306 (38.4%)
Other,3638 (42.8%),4869 (57.2%)
chisq,499.15912052780135
p-value,1.4485350243875971e-110


ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,3359 (55.9%),2647 (44.1%)
Other,3379 (39.7%),5128 (60.3%)
chisq,371.14253989436514
p-value,1.055428408524468e-82


ChIP,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,5251 (87.4%),755 (12.6%)
Other,6419 (75.5%),2088 (24.5%)
chisq,319.668097784322
p-value,1.7107905558812444e-71


ChIP,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,242 (4.0%),5764 (96.0%)
Other,412 (4.8%),8095 (95.2%)
chisq,5.23016785588609
p-value,0.022198390042360964


ChIP,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,15 (0.2%),5991 (99.8%)
Other,50 (0.6%),8457 (99.4%)
chisq,8.278421072272982
p-value,0.004011900046188595


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,2192 (36.5%),3814 (63.5%)
Other,2430 (28.6%),6077 (71.4%)
chisq,101.68837631389869
p-value,6.498055972254444e-24


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,716 (11.9%),5290 (88.1%)
Other,776 (9.1%),7731 (90.9%)
chisq,29.610981617301952
p-value,5.280492584520558e-08


ChIP,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,535 (8.9%),5471 (91.1%)
Other,771 (9.1%),7736 (90.9%)
chisq,0.08566703002952449
p-value,0.7697596444544785


ChIP,2017_PNAS_Li___STAT5B_noIL2-CD8
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,56 (0.9%),5950 (99.1%)
Other,74 (0.9%),8433 (99.1%)
chisq,0.09261845876895061
p-value,0.7608743516994678


ChIP,2017_PNAS_Li___STAT5B_IL2-WT-CD4
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,606 (10.1%),5400 (89.9%)
Other,798 (9.4%),7709 (90.6%)
chisq,1.9471462122456007
p-value,0.16289470572793302


ChIP,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,3280 (54.6%),2726 (45.4%)
Other,3554 (41.8%),4953 (58.2%)
chisq,232.24625313636372
p-value,1.9296669280371286e-52


ChIP,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,2367 (39.4%),3639 (60.6%)
Other,2558 (30.1%),5949 (69.9%)
chisq,136.60659036679124
p-value,1.4700667766970056e-31


ChIP,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,571 (9.5%),5435 (90.5%)
Other,794 (9.3%),7713 (90.7%)
chisq,0.10506735931022033
p-value,0.7458313210069172


ChIP,2017_PNAS_Li___STAT5B_IL2-CD8
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,802 (13.4%),5204 (86.6%)
Other,1120 (13.2%),7387 (86.8%)
chisq,0.092218238877398
p-value,0.761375840818843


ChIP,2017_PNAS_Li___STAT5B_IL2-CD4
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,1771 (29.5%),4235 (70.5%)
Other,2388 (28.1%),6119 (71.9%)
chisq,3.384569319527672
p-value,0.06580937005080112


ChIP,2017_PNAS_Li___STAT3_noIL21-CD4
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,80 (1.3%),5926 (98.7%)
Other,75 (0.9%),8432 (99.1%)
chisq,6.338824179873708
p-value,0.011812315960028345


ChIP,2017_PNAS_Li___STAT3_IL21-CD4
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,1047 (17.4%),4959 (82.6%)
Other,1261 (14.8%),7246 (85.2%)
chisq,17.73018031082307
p-value,2.5455576425176402e-05


ChIP,2017_PNAS_Li___H3K4me3-noIL2-CD4
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,5421 (90.3%),585 (9.7%)
Other,6248 (73.4%),2259 (26.6%)
chisq,630.6400049504131
p-value,3.627657244444264e-139


ChIP,2017_PNAS_Li___H3K4me3_IL2-CD4
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,5415 (90.2%),591 (9.8%)
Other,6320 (74.3%),2187 (25.7%)
chisq,571.7084871350156
p-value,2.3860293527813737e-126


ChIP,2017_PNAS_Li___H3K27Ac-noIL2-CD4
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,5225 (87.0%),781 (13.0%)
Other,5191 (61.0%),3316 (39.0%)
chisq,1171.174379325428
p-value,1.1219515547666745e-256


ChIP,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,5244 (87.3%),762 (12.7%)
Other,5547 (65.2%),2960 (34.8%)
chisq,901.1652103173523
p-value,5.4766904538622865e-198


ChIP,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,5296 (88.2%),710 (11.8%)
Other,5996 (70.5%),2511 (29.5%)
chisq,637.3508672187671
p-value,1.2591854100729515e-140


ChIP,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,5331 (88.8%),675 (11.2%)
Other,5433 (63.9%),3074 (36.1%)
chisq,1137.6268587144616
p-value,2.192934303883757e-249


ChIP,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,5268 (87.7%),738 (12.3%)
Other,5809 (68.3%),2698 (31.7%)
chisq,734.2354841358912
p-value,1.0745417557162627e-161


ChIP,2017_PNAS_Li___H3K27Ac_IL2-CD4
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,5243 (87.3%),763 (12.7%)
Other,5201 (61.1%),3306 (38.9%)
chisq,1192.6328184492822
p-value,2.4344300566659077e-261


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,2764 (46.0%),3242 (54.0%)
Other,2598 (30.5%),5909 (69.5%)
chisq,361.5176150879575
p-value,1.3156172069110592e-80


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,3502 (58.3%),2504 (41.7%)
Other,3308 (38.9%),5199 (61.1%)
chisq,532.4726803772254
p-value,8.18476371531457e-118


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,3163 (52.7%),2843 (47.3%)
Other,2984 (35.1%),5523 (64.9%)
chisq,445.26652757968026
p-value,7.731471212029108e-99


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,5044 (84.0%),962 (16.0%)
Other,5256 (61.8%),3251 (38.2%)
chisq,840.9548356220166
p-value,6.730022268887262e-185


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,4654 (77.5%),1352 (22.5%)
Other,5650 (66.4%),2857 (33.6%)
chisq,209.10881952671724
p-value,2.1493049967768974e-47


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,5649 (94.1%),357 (5.9%)
Other,6970 (81.9%),1537 (18.1%)
chisq,454.93154150094415
p-value,6.093804700159777e-101


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,4854 (80.8%),1152 (19.2%)
Other,5538 (65.1%),2969 (34.9%)
chisq,427.0993802193832
p-value,6.953646391866511e-95


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
Target genes,sc_d8_cl13_up
Source genes,sc_all

,ChIP,None ChIP
Target,4286 (71.4%),1720 (28.6%)
