ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,2273 (41.6%),3185 (58.4%)
Other,4779 (26.6%),13186 (73.4%)
chisq,449.4976576350859
p-value,9.277678387145131e-100


ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,2008 (36.8%),3450 (63.2%)
Other,4470 (24.9%),13495 (75.1%)
chisq,296.107909191792
p-value,2.321373688981182e-66


ChIP,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3798 (69.6%),1660 (30.4%)
Other,7553 (42.0%),10412 (58.0%)
chisq,1270.392138482905
p-value,3.072431266499789e-278


ChIP,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,214 (3.9%),5244 (96.1%)
Other,437 (2.4%),17528 (97.6%)
chisq,33.76978154181035
p-value,6.203502162967112e-09


ChIP,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,16 (0.3%),5442 (99.7%)
Other,129 (0.7%),17836 (99.3%)
chisq,11.604570703912042
p-value,0.0006578993040526948


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1502 (27.5%),3956 (72.5%)
Other,2822 (15.7%),15143 (84.3%)
chisq,387.16429597261293
p-value,3.429408080828497e-86


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,470 (8.6%),4988 (91.4%)
Other,931 (5.2%),17034 (94.8%)
chisq,86.91419087564107
p-value,1.1333324585847288e-20


ChIP,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,467 (8.6%),4991 (91.4%)
Other,851 (4.7%),17114 (95.3%)
chisq,114.27072338776867
p-value,1.1367879454867773e-26


ChIP,2017_PNAS_Li___STAT5B_noIL2-CD8
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,46 (0.8%),5412 (99.2%)
Other,147 (0.8%),17818 (99.2%)
chisq,0.008129895660004972
p-value,0.9281553547322656


ChIP,2017_PNAS_Li___STAT5B_IL2-WT-CD4
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,547 (10.0%),4911 (90.0%)
Other,865 (4.8%),17100 (95.2%)
chisq,199.44385396495886
p-value,2.7618254981862565e-45


ChIP,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,2374 (43.5%),3084 (56.5%)
Other,4085 (22.7%),13880 (77.3%)
chisq,902.0783961945917
p-value,3.467392089967211e-198


ChIP,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1717 (31.5%),3741 (68.5%)
Other,2967 (16.5%),14998 (83.5%)
chisq,583.3361152477186
p-value,7.053607965402206e-129


ChIP,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,535 (9.8%),4923 (90.2%)
Other,847 (4.7%),17118 (95.3%)
chisq,194.22916512565328
p-value,3.795313064126754e-44


ChIP,2017_PNAS_Li___STAT5B_IL2-CD8
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,729 (13.4%),4729 (86.6%)
Other,1286 (7.2%),16679 (92.8%)
chisq,203.7533304230113
p-value,3.1681682415331605e-46


ChIP,2017_PNAS_Li___STAT5B_IL2-CD4
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1537 (28.2%),3921 (71.8%)
Other,2738 (15.2%),15227 (84.8%)
chisq,467.46462760605243
p-value,1.1415302689316168e-103


ChIP,2017_PNAS_Li___STAT3_noIL21-CD4
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,49 (0.9%),5409 (99.1%)
Other,133 (0.7%),17832 (99.3%)
chisq,1.1493623374078785
p-value,0.2836826745038039


ChIP,2017_PNAS_Li___STAT3_IL21-CD4
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,764 (14.0%),4694 (86.0%)
Other,1559 (8.7%),16406 (91.3%)
chisq,132.01173800153364
p-value,1.4873712448121582e-30


ChIP,2017_PNAS_Li___H3K4me3-noIL2-CD4
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3953 (72.4%),1505 (27.6%)
Other,7270 (40.5%),10695 (59.5%)
chisq,1711.886576251802
p-value,0.0


ChIP,2017_PNAS_Li___H3K4me3_IL2-CD4
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3942 (72.2%),1516 (27.8%)
Other,7335 (40.8%),10630 (59.2%)
chisq,1651.4415553036
p-value,0.0


ChIP,2017_PNAS_Li___H3K27Ac-noIL2-CD4
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3660 (67.1%),1798 (32.9%)
Other,6215 (34.6%),11750 (65.4%)
chisq,1807.7353144679178
p-value,0.0


ChIP,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3736 (68.4%),1722 (31.6%)
Other,6464 (36.0%),11501 (64.0%)
chisq,1793.861341833255
p-value,0.0


ChIP,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3843 (70.4%),1615 (29.6%)
Other,6860 (38.2%),11105 (61.8%)
chisq,1750.5549070733455
p-value,0.0


ChIP,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3761 (68.9%),1697 (31.1%)
Other,6484 (36.1%),11481 (63.9%)
chisq,1830.5724057711068
p-value,0.0


ChIP,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3792 (69.5%),1666 (30.5%)
Other,6650 (37.0%),11315 (63.0%)
chisq,1783.9287006798156
p-value,0.0


ChIP,2017_PNAS_Li___H3K27Ac_IL2-CD4
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3722 (68.2%),1736 (31.8%)
Other,6192 (34.5%),11773 (65.5%)
chisq,1949.2384413273335
p-value,0.0


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1716 (31.4%),3742 (68.6%)
Other,3295 (18.3%),14670 (81.7%)
chisq,426.3370929756862
p-value,1.0188899710683964e-94


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,2351 (43.1%),3107 (56.9%)
Other,4040 (22.5%),13925 (77.5%)
chisq,893.136227363688
p-value,3.0473949150859086e-196


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,2092 (38.3%),3366 (61.7%)
Other,3617 (20.1%),14348 (79.9%)
chisq,750.9007846460792
p-value,2.5558697415533684e-165


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3548 (65.0%),1910 (35.0%)
Other,6023 (33.5%),11942 (66.5%)
chisq,1715.3434547743548
p-value,0.0


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3275 (60.0%),2183 (40.0%)
Other,6662 (37.1%),11303 (62.9%)
chisq,899.411101676226
p-value,1.3177717674282292e-197


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,4089 (74.9%),1369 (25.1%)
Other,8169 (45.5%),9796 (54.5%)
chisq,1453.848972536331
p-value,0.0


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3408 (62.4%),2050 (37.6%)
Other,6508 (36.2%),11457 (63.8%)
chisq,1177.3181001886765
p-value,5.1849893431789e-258


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,2995 (54.9%),2463 (45.1%)
Other,6348 (35.3%),11617 (64.7%)
chisq,665.6600260694643
p-value,8.778609998716491e-147


ChIP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,761 (13.9%),4697 (86.1%)
Other,2271 (12.6%),15694 (87.4%)
chisq,6.178401055262194
p-value,0.012931908711503405


ChIP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1582 (29.0%),3876 (71.0%)
Other,4150 (23.1%),13815 (76.9%)
chisq,78.10871305575014
p-value,9.752283135488853e-19


ChIP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1527 (28.0%),3931 (72.0%)
Other,4159 (23.2%),13806 (76.8%)
chisq,52.79182803325646
p-value,3.7084100490825563e-13


ChIP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,405 (7.4%),5053 (92.6%)
Other,1173 (6.5%),16792 (93.5%)
chisq,5.147730708128565
p-value,0.023276773727422883


ChIP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1717 (31.5%),3741 (68.5%)
Other,3828 (21.3%),14137 (78.7%)
chisq,238.13255121571595
p-value,1.0043826732495646e-53


ChIP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3395 (62.2%),2063 (37.8%)
Other,6191 (34.5%),11774 (65.5%)
chisq,1331.3382391490716
p-value,1.7500274269209203e-291


ChIP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3247 (59.5%),2211 (40.5%)
Other,5883 (32.7%),12082 (67.3%)
chisq,1257.6574864056156
p-value,1.798709381333841e-275


ChIP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,2237 (41.0%),3221 (59.0%)
Other,4556 (25.4%),13409 (74.6%)
chisq,495.61124351256115
p-value,8.568079140629481e-110


ChIP,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3633 (66.6%),1825 (33.4%)
Other,6619 (36.8%),11346 (63.2%)
chisq,1501.048003056614
p-value,0.0


ChIP,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3616 (66.3%),1842 (33.7%)
Other,6523 (36.3%),11442 (63.7%)
chisq,1527.5342486947225
p-value,0.0


ChIP,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1550 (28.4%),3908 (71.6%)
Other,3145 (17.5%),14820 (82.5%)
chisq,309.22311677028694
p-value,3.224513116053799e-69


ChIP,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1075 (19.7%),4383 (80.3%)
Other,3130 (17.4%),14835 (82.6%)
chisq,14.530727111920104
p-value,0.000137892020040331


ChIP,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,869 (15.9%),4589 (84.1%)
Other,2717 (15.1%),15248 (84.9%)
chisq,1.9935479299032273
p-value,0.1579704059740768


ChIP,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,2984 (54.7%),2474 (45.3%)
Other,5142 (28.6%),12823 (71.4%)
chisq,1252.6448381761402
p-value,2.2095791842229583e-274


ChIP,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3100 (56.8%),2358 (43.2%)
Other,5393 (30.0%),12572 (70.0%)
chisq,1297.6189726761265
p-value,3.7209402962645467e-284


ChIP,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1341 (24.6%),4117 (75.4%)
Other,3017 (16.8%),14948 (83.2%)
chisq,166.6172810080754
p-value,4.055352722109224e-38


ChIP,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,42 (0.8%),5416 (99.2%)
Other,122 (0.7%),17843 (99.3%)
chisq,0.37074855344376206
p-value,0.5425965248796283


ChIP,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1759 (32.2%),3699 (67.8%)
Other,3496 (19.5%),14469 (80.5%)
chisq,391.42341466442946
p-value,4.055081575687439e-87


ChIP,2016_SCIENCE_Mackay___Hobit_invitro-CD8
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,54 (1.0%),5404 (99.0%)
Other,149 (0.8%),17816 (99.2%)
chisq,1.067816157880893
p-value,0.3014392454804483


ChIP,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,458 (8.4%),5000 (91.6%)
Other,935 (5.2%),17030 (94.8%)
chisq,75.43664155769237
p-value,3.773224131676763e-18


ChIP,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1353 (24.8%),4105 (75.2%)
Other,2942 (16.4%),15023 (83.6%)
chisq,197.30569727707447
p-value,8.087393087915757e-45


ChIP,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,57 (1.0%),5401 (99.0%)
Other,107 (0.6%),17858 (99.4%)
chisq,11.4872924392678
p-value,0.0007007364296025477


ChIP,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1671 (30.6%),3787 (69.4%)
Other,3162 (17.6%),14803 (82.4%)
chisq,432.19447509561275
p-value,5.41082543466923e-96


ChIP,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,2216 (40.6%),3242 (59.4%)
Other,4156 (23.1%),13809 (76.9%)
chisq,644.0568242455221
p-value,4.381712254221876e-142


ChIP,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1575 (28.9%),3883 (71.1%)
Other,3293 (18.3%),14672 (81.7%)
chisq,281.1156334328795
p-value,4.2902438911321326e-63


ChIP,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,101 (1.9%),5357 (98.1%)
Other,281 (1.6%),17684 (98.4%)
chisq,1.9647207289240831
p-value,0.16100934358745383


ChIP,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3903 (71.5%),1555 (28.5%)
Other,9911 (55.2%),8054 (44.8%)
chisq,461.36559309149305
p-value,2.425021386671134e-102


ChIP,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1711 (31.3%),3747 (68.7%)
Other,3487 (19.4%),14478 (80.6%)
chisq,344.8503616749242
p-value,5.604924549750529e-77


ChIP,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1180 (21.6%),4278 (78.4%)
Other,2251 (12.5%),15714 (87.5%)
chisq,275.9213985890879
p-value,5.813222964914329e-62


ChIP,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,181 (3.3%),5277 (96.7%)
Other,367 (2.0%),17598 (98.0%)
chisq,29.153215340491133
p-value,6.687466921111608e-08


ChIP,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,997 (18.3%),4461 (81.7%)
Other,1813 (10.1%),16152 (89.9%)
chisq,264.21209140921496
p-value,2.0720898223072493e-59


ChIP,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,55 (1.0%),5403 (99.0%)
Other,119 (0.7%),17846 (99.3%)
chisq,6.308931013673269
p-value,0.012013125021784095


ChIP,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,117 (2.1%),5341 (97.9%)
Other,236 (1.3%),17729 (98.7%)
chisq,18.87219668943066
p-value,1.397751065137868e-05


ChIP,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,35 (0.6%),5423 (99.4%)
Other,93 (0.5%),17872 (99.5%)
chisq,0.9600533116052907
p-value,0.32717344633594947


ChIP,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,1352 (24.8%),4106 (75.2%)
Other,2570 (14.3%),15395 (85.7%)
chisq,328.1385622593462
p-value,2.4446371499555812e-73


ChIP,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,12 (0.2%),5446 (99.8%)
Other,45 (0.3%),17920 (99.7%)
chisq,0.0601869526803886
p-value,0.8062006978523873


ChIP,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3948 (72.3%),1510 (27.7%)
Other,6991 (38.9%),10974 (61.1%)
chisq,1877.002005175746
p-value,0.0


ChIP,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3749 (68.7%),1709 (31.3%)
Other,7346 (40.9%),10619 (59.1%)
chisq,1296.3518169353028
p-value,7.014939047244829e-284


ChIP,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8
Target genes,nascent_48h_up
Source genes,nascent_all

,ChIP,None ChIP
Target,3056 (56.0%),2402 (44.0%)
Other,5273 (29.4%),12692 (70.6%)
chisq,1295.3133202649046
p-value,1.1795173826864355e-283


ChIP,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8
