ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
Target genes,d5_KLRG1lo_Runx3_repressed
Source genes,d5_KLRG1lo_all

,ChIP,None ChIP
Target,716 (63.1%),419 (36.9%)
Other,6973 (19.2%),29303 (80.8%)
chisq,1294.0050874049684
p-value,2.269878377289032e-283


ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
Target genes,d5_KLRG1lo_Runx3_repressed
Source genes,d5_KLRG1lo_all

,ChIP,None ChIP
Target,690 (60.8%),445 (39.2%)
Other,6351 (17.5%),29925 (82.5%)
chisq,1346.8162922181689
p-value,7.577432794831164e-295


ChIP,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
Target genes,d5_KLRG1lo_Runx3_repressed
Source genes,d5_KLRG1lo_all

,ChIP,None ChIP
Target,931 (82.0%),204 (18.0%)
Other,12435 (34.3%),23841 (65.7%)
chisq,1090.596328339259
p-value,3.6536508781824077e-239


ChIP,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
Target genes,d5_KLRG1lo_Runx3_repressed
Source genes,d5_KLRG1lo_all

,ChIP,None ChIP
Target,130 (11.5%),1005 (88.5%)
Other,640 (1.8%),35636 (98.2%)
chisq,507.7810247861163
p-value,1.9275345850239687e-112


ChIP,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT
Target genes,d5_KLRG1lo_Runx3_repressed
Source genes,d5_KLRG1lo_all

,ChIP,None ChIP
Target,4 (0.4%),1131 (99.6%)
Other,185 (0.5%),36091 (99.5%)
chisq,0.2752692125882625
p-value,0.599818841773479


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
Target genes,d5_KLRG1lo_Runx3_repressed
Source genes,d5_KLRG1lo_all

,ChIP,None ChIP
Target,385 (33.9%),750 (66.1%)
Other,4435 (12.2%),31841 (87.8%)
chisq,459.58726229987894
p-value,5.9116702925538185e-102


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO
Target genes,d5_KLRG1lo_Runx3_repressed
Source genes,d5_KLRG1lo_all

,ChIP,None ChIP
Target,134 (11.8%),1001 (88.2%)
Other,1399 (3.9%),34877 (96.1%)
chisq,174.96820948007846
p-value,6.083435609556387e-40


ChIP,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE
Target genes,d5_KLRG1lo_Runx3_repressed
Source genes,d5_KLRG1lo_all

,ChIP,None ChIP
Target,252 (22.2%),883 (77.8%)
Other,1287 (3.5%),34989 (96.5%)
chisq,966.2414259298406
p-value,3.9110123759198684e-212


ChIP,2017_PNAS_Li___STAT5B_noIL2-CD8
Target genes,d5_KLRG1lo_Runx3_repressed
Source genes,d5_KLRG1lo_all

,ChIP,None ChIP
Target,16 (1.4%),1119 (98.6%)
Other,231 (0.6%),36045 (99.4%)
chisq,8.880394543277312
p-value,0.002882492450011392


ChIP,2017_PNAS_Li___STAT5B_IL2-WT-CD4
Target genes,d5_KLRG1lo_Runx3_repressed
Source genes,d5_KLRG1lo_all

,ChIP,None ChIP
Target,261 (23.0%),874 (77.0%)
Other,1364 (3.8%),34912 (96.2%)
chisq,975.4445918238388
p-value,3.9065451792165525e-214


