ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,650 (57.4%),482 (42.6%)
Target2,716 (63.1%),419 (36.9%)
chisq,7.355385757225832
p-value,0.006686216259117302


ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,586 (51.8%),546 (48.2%)
Target2,690 (60.8%),445 (39.2%)
chisq,18.40114289903627
p-value,1.789506150330046e-05


ChIP,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,903 (79.8%),229 (20.2%)
Target2,931 (82.0%),204 (18.0%)
chisq,1.723778877022702
p-value,0.1892073463544726


ChIP,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,68 (6.0%),1064 (94.0%)
Target2,130 (11.5%),1005 (88.5%)
chisq,20.41490127429566
p-value,6.234247039313713e-06


ChIP,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,5 (0.4%),1127 (99.6%)
Target2,4 (0.4%),1131 (99.6%)
chisq,1.582378311387484e-05
p-value,0.996826093878312


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,395 (34.9%),737 (65.1%)
Target2,385 (33.9%),750 (66.1%)
chisq,0.1967157676320901
p-value,0.6573849465173494


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,145 (12.8%),987 (87.2%)
Target2,134 (11.8%),1001 (88.2%)
chisq,0.4394637646146953
p-value,0.5073813869388599


ChIP,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,143 (12.6%),989 (87.4%)
Target2,252 (22.2%),883 (77.8%)
chisq,35.41462901519224
p-value,2.6647788816237125e-09


ChIP,2017_PNAS_Li___STAT5B_noIL2-CD8
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,11 (1.0%),1121 (99.0%)
Target2,16 (1.4%),1119 (98.6%)
chisq,0.5890700483412115
p-value,0.4427789507158496


ChIP,2017_PNAS_Li___STAT5B_IL2-WT-CD4
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,128 (11.3%),1004 (88.7%)
Target2,261 (23.0%),874 (77.0%)
chisq,53.64892008952019
p-value,2.397154211994988e-13


ChIP,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,564 (49.8%),568 (50.2%)
Target2,622 (54.8%),513 (45.2%)
chisq,5.43300219361223
p-value,0.019759681153985874


ChIP,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,412 (36.4%),720 (63.6%)
Target2,479 (42.2%),656 (57.8%)
chisq,7.76938016475147
p-value,0.0053139280380516615


ChIP,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,122 (10.8%),1010 (89.2%)
Target2,246 (21.7%),889 (78.3%)
chisq,48.69046669516851
p-value,2.997197908874538e-12


ChIP,2017_PNAS_Li___STAT5B_IL2-CD8
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,177 (15.6%),955 (84.4%)
Target2,314 (27.7%),821 (72.3%)
chisq,47.626197021618495
p-value,5.157465956575017e-12


ChIP,2017_PNAS_Li___STAT5B_IL2-CD4
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,365 (32.2%),767 (67.8%)
Target2,536 (47.2%),599 (52.8%)
chisq,52.488138267647024
p-value,4.328548545870952e-13


ChIP,2017_PNAS_Li___STAT3_noIL21-CD4
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,11 (1.0%),1121 (99.0%)
Target2,20 (1.8%),1115 (98.2%)
chisq,2.0717304324518886
p-value,0.15005118537781548


ChIP,2017_PNAS_Li___STAT3_IL21-CD4
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,179 (15.8%),953 (84.2%)
Target2,368 (32.4%),767 (67.6%)
chisq,84.50869340024032
p-value,3.825291538841548e-20


ChIP,2017_PNAS_Li___H3K4me3-noIL2-CD4
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,939 (83.0%),193 (17.0%)
Target2,947 (83.4%),188 (16.6%)
chisq,0.06400577031595012
p-value,0.8002731455715855


ChIP,2017_PNAS_Li___H3K4me3_IL2-CD4
Target1 genes,d5_KLRG1lo_Runx3_promoted
Target2 genes,d5_KLRG1lo_Runx3_repressed

,ChIP,None ChIP
Target1,932 (82.3%),200 (17.7%)
Target2,937 (82.6%),198 (17.4%)
chisq,0.007103298504208512
p-value,0.9328329640056687


ChIP,2017_PNAS_Li___H3K27Ac-noIL2-CD4
Target1 genes,d5_KLRG1lo_Runx3_promoted
