ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,2273 (41.6%),3185 (58.4%)
Target2,2799 (48.8%),2939 (51.2%)
chisq,57.17732919236926
p-value,3.982353690622015e-14


ChIP,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,2008 (36.8%),3450 (63.2%)
Target2,2642 (46.0%),3096 (54.0%)
chisq,98.26453553862741
p-value,3.6606348546229573e-23


ChIP,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,3798 (69.6%),1660 (30.4%)
Target2,3628 (63.2%),2110 (36.8%)
chisq,50.350138081756874
p-value,1.2862105013964327e-12


ChIP,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,214 (3.9%),5244 (96.1%)
Target2,246 (4.3%),5492 (95.7%)
chisq,0.862224703910684
p-value,0.35311687203487563


ChIP,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,16 (0.3%),5442 (99.7%)
Target2,29 (0.5%),5709 (99.5%)
chisq,2.6401870813612
p-value,0.10419127399121908


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,1502 (27.5%),3956 (72.5%)
Target2,1615 (28.1%),4123 (71.9%)
chisq,0.5157057432540766
p-value,0.4726792604637218


ChIP,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,470 (8.6%),4988 (91.4%)
Target2,546 (9.5%),5192 (90.5%)
chisq,2.663775013245562
p-value,0.10265683422764417


ChIP,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,467 (8.6%),4991 (91.4%)
Target2,474 (8.3%),5264 (91.7%)
chisq,0.2801190431349204
p-value,0.5966232022705126


ChIP,2017_PNAS_Li___STAT5B_noIL2-CD8
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,46 (0.8%),5412 (99.2%)
Target2,46 (0.8%),5692 (99.2%)
chisq,0.018556791292836734
p-value,0.891644745010067


ChIP,2017_PNAS_Li___STAT5B_IL2-WT-CD4
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,547 (10.0%),4911 (90.0%)
Target2,490 (8.5%),5248 (91.5%)
chisq,7.1389769735069235
p-value,0.007542617636334427


ChIP,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,2374 (43.5%),3084 (56.5%)
Target2,2288 (39.9%),3450 (60.1%)
chisq,14.94611222399487
p-value,0.00011062577719405874


ChIP,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,1717 (31.5%),3741 (68.5%)
Target2,1715 (29.9%),4023 (70.1%)
chisq,3.1699173518987123
p-value,0.07500624182637215


ChIP,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,535 (9.8%),4923 (90.2%)
Target2,477 (8.3%),5261 (91.7%)
chisq,7.364287946932615
p-value,0.006653194133388979


ChIP,2017_PNAS_Li___STAT5B_IL2-CD8
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,729 (13.4%),4729 (86.6%)
Target2,663 (11.6%),5075 (88.4%)
chisq,8.178268203222563
p-value,0.0042395215586131406


ChIP,2017_PNAS_Li___STAT5B_IL2-CD4
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,1537 (28.2%),3921 (71.8%)
Target2,1384 (24.1%),4354 (75.9%)
chisq,23.474550424031698
p-value,1.2657710499916216e-06


ChIP,2017_PNAS_Li___STAT3_noIL21-CD4
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,49 (0.9%),5409 (99.1%)
Target2,64 (1.1%),5674 (98.9%)
chisq,1.1169029501632408
p-value,0.290586307524438


ChIP,2017_PNAS_Li___STAT3_IL21-CD4
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,764 (14.0%),4694 (86.0%)
Target2,889 (15.5%),4849 (84.5%)
chisq,4.852550961701964
p-value,0.027605277274287805


ChIP,2017_PNAS_Li___H3K4me3-noIL2-CD4
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,3953 (72.4%),1505 (27.6%)
Target2,3611 (62.9%),2127 (37.1%)
chisq,114.62082856910277
p-value,9.528004068655768e-27


ChIP,2017_PNAS_Li___H3K4me3_IL2-CD4
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,3942 (72.2%),1516 (27.8%)
Target2,3600 (62.7%),2138 (37.3%)
chisq,114.02601885603656
p-value,1.2860979940837482e-26


ChIP,2017_PNAS_Li___H3K27Ac-noIL2-CD4
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,3660 (67.1%),1798 (32.9%)
Target2,3383 (59.0%),2355 (41.0%)
chisq,78.29910922414838
p-value,8.856178438647512e-19


ChIP,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,3736 (68.4%),1722 (31.6%)
Target2,3409 (59.4%),2329 (40.6%)
chisq,98.58650951365182
p-value,3.111315546084024e-23


ChIP,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,3843 (70.4%),1615 (29.6%)
Target2,3468 (60.4%),2270 (39.6%)
chisq,122.30046646807884
p-value,1.9839737369432592e-28


ChIP,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,3761 (68.9%),1697 (31.1%)
Target2,3444 (60.0%),2294 (40.0%)
chisq,95.92101657080082
p-value,1.195594201435976e-22


ChIP,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,3792 (69.5%),1666 (30.5%)
Target2,3441 (60.0%),2297 (40.0%)
chisq,110.15405939440194
p-value,9.066357371933e-26


ChIP,2017_PNAS_Li___H3K27Ac_IL2-CD4
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,3722 (68.2%),1736 (31.8%)
Target2,3358 (58.5%),2380 (41.5%)
chisq,112.1282925979277
p-value,3.349212281563731e-26


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,1716 (31.4%),3742 (68.6%)
Target2,1972 (34.4%),3766 (65.6%)
chisq,10.718955373093824
p-value,0.0010604352440063453


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
Target1 genes,nascent_48h_up
Target2 genes,nascent_48h_dn

,ChIP,None ChIP
Target1,2351 (43.1%),3107 (56.9%)
Target2,2362 (41.2%),3376 (58.8%)
chisq,4.109444665934234
p-value,0.042644362937954115


ChIP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
Target1 genes,nascent_48h_up
