gene_names,CD25KO,CD25WT,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.67289137840271,0.673015832901001,0.0003667976125143,0.8817347842503104,-0.4109764695167541,0.0003667976125143,1.0,0.0011575638782233,0.0003667976125143,1.0,0.0012371524935588
Lypla1,0.4573554992675781,0.4302152395248413,-0.1092781499028205,0.943066610814942,0.1786854267120361,-0.1092781499028205,1.0,-0.2931612133979797,-0.1092781499028205,1.0,-0.3083766400814056
Tcea1,0.7237451672554016,0.6381609439849854,-0.2502500712871551,0.8701616155013537,-1.2865350246429443,-0.2502500712871551,0.7993040399960666,-0.9047003984451294,-0.2502500712871551,0.739061725182282,-0.956843376159668
Atp6v1h,0.30630823969841,0.2075422555208206,-0.6358711123466492,0.8701616155013537,-1.1882580518722534,-0.6358711123466492,0.7203912146348818,-1.4654301404953003,-0.6358711123466492,0.6245789123146431,-1.5501264333724976
Rb1cc1,0.1088640764355659,0.1545853465795517,0.5395802855491638,0.8701616155013537,1.0899810791015625,0.5395802855491638,0.834005201723932,0.8231826424598694,0.5395802855491638,0.7846064139545555,0.8631085157394409
4732440D04Rik,0.0484176576137542,0.0392506681382656,-0.3094769418239593,0.8701616155013537,0.5092534422874451,-0.3094769418239593,1.0,-0.2276070713996887,-0.3094769418239593,1.0,-0.2425659447908401
Pcmtd1,0.1156016960740089,0.1118529289960861,-0.050315011292696,0.943066610814942,0.1786854267120361,-0.050315011292696,1.0,-0.0681568309664726,-0.050315011292696,1.0,-0.0714413821697235
Gm26901,0.0136864371597766,0.0,-23.716127395629883,0.9259395223840324,0.2144225090742111,-23.716127395629883,0.7542890080912307,-1.0,-23.716127395629883,0.723584908444601,-1.0992422103881836
Rrs1,0.3306929171085357,0.2316497266292572,-0.5883352756500244,0.8701616155013537,-0.9023613929748536,-0.5883352756500244,0.7542890080912307,-1.1131633520126345,-0.5883352756500244,0.723584908444601,-1.1760972738265991
Mybl1,0.0376602560281753,0.0306982509791851,-0.2999370396137237,0.8701616155013537,0.5092534422874451,-0.2999370396137237,1.0,-0.2174398452043533,-0.2999370396137237,1.0,-0.2321322411298751
Vcpip1,0.1341357082128524,0.068924956023693,-1.0084303617477417,0.9259395223840324,0.2858966886997223,-1.0084303617477417,0.7542890080912307,-1.2568119764328003,-1.0084303617477417,0.6813403884322053,-1.35347580909729
1700034P13Rik,0.0117349037900567,0.0,-23.49277687072754,0.9259395223840324,0.2144225090742111,-23.49277687072754,0.7542890080912307,-1.0,-23.49277687072754,0.723584908444601,-1.0992422103881836
Sgk3,0.0262516941875219,0.0399458110332489,0.6155663728713989,0.8701616155013537,0.7326102256774902,0.6155663728713989,0.9759769888426182,0.5216962695121765,0.6155663728713989,0.9460859700067448,0.544651448726654
Mcmdc2,0.0,0.0,0.0,0.8701616155013537,0.4824506342411041,0.0,1.0,0.0,0.0,1.0,0.0
Snhg6,0.782954752445221,0.6823656558990479,-0.2797252833843231,0.7114391424773431,-1.6439058780670166,-0.2797252833843231,0.7542890080912307,-0.9955360889434814,-0.2797252833843231,0.723584908444601,-1.0719223022460938
Cops5,0.5771405696868896,0.6546922326087952,0.2435424923896789,0.8701616155013537,0.7504788041114807,0.2435424923896789,0.8631723818307544,0.7640982270240784,0.2435424923896789,0.8157331138378027,0.8029170632362366
Cspp1,0.1842555850744247,0.1790692955255508,-0.045044720172882,0.984112777213232,0.0357370860874652,-0.045044720172882,1.0,-0.0856117159128189,-0.045044720172882,1.0,-0.0900354981422424
Arfgef1,0.1881350427865982,0.2210113108158111,0.2568747699260711,0.8701616155013537,0.7058074474334717,0.2568747699260711,0.962869747437208,0.5544742345809937,0.2568747699260711,0.9242721132735372,0.5900812149047852
Prex2,0.0,0.0,0.0,0.8701616155013537,0.4824506342411041,0.0,1.0,0.0,0.0,1.0,0.0
A830018L16Rik,0.0,0.0,0.0,0.8701616155013537,0.4824506342411041,0.0,1.0,0.0,0.0,1.0,0.0
Ncoa2,0.2023443728685379,0.1305756121873855,-0.6851332783699036,0.9758693389598888,-0.0536056272685527,-0.6851332783699036,0.7542890080912307,-1.131139874458313,-0.6851332783699036,0.723584908444601,-1.2072396278381348
Tram1,0.8163074851036072,0.9012644290924072,0.2127869725227356,0.8701616155013537,0.4824506342411041,0.2127869725227356,0.8150465389461657,0.867458701133728,0.2127869725227356,0.7599629030342874,0.9128406643867492
Lactb2,0.1071271076798439,0.1544168591499328,0.5623623132705688,0.8701616155013537,1.0006383657455444,0.5623623132705688,0.7946264711222077,0.9119415879249572,0.5623623132705688,0.7407949232761247,0.9527893662452698
Gm9947,0.0,0.0089318789541721,23.096981048583984,0.8701616155013537,0.6879388689994812,23.096981048583984,0.7542890080912307,1.0,23.096981048583984,0.723584908444601,1.0
Msc,0.0,0.0,0.0,0.8701616155013537,0.4824506342411041,0.0,1.0,0.0,0.0,1.0,0.0
Terf1,0.1579606086015701,0.2269434332847595,0.5741235613822937,0.5115490475098912,2.001276731491089,0.5741235613822937,0.7542890080912307,1.0443434715270996,0.5741235613822937,0.723584908444601,1.1028293371200562
Rpl7,3.483893632888794,3.321962833404541,-0.2416680455207824,0.2301919208561091,-2.6624128818511963,-0.2416680455207824,0.0863438536060543,-3.5066168308258057,-0.2416680455207824,0.0414445280016667,-3.700208902359009
Rdh10,0.0261318925768136,0.01081367675215,-1.2840381860733032,0.8701616155013537,0.8934271335601807,-1.2840381860733032,0.967782584735712,-0.5416445732116699,-1.2840381860733032,0.9267440278796808,-0.5865328907966614
Stau2,0.0,0.0085099432617425,23.0268611907959,0.8701616155013537,0.6879388689994812,23.0268611907959,0.7542890080912307,1.0,23.0268611907959,0.723584908444601,1.0
Ube2w,0.0806294530630111,0.0875644534826278,0.1241110414266586,0.8701616155013537,0.5539247989654541,0.1241110414266586,1.0,0.1549266427755355,0.1241110414266586,1.0,0.1634688377380371
Eloc,0.9275683760643004,1.1596118211746216,0.5180925726890564,0.3876380068728515,2.278239250183105,0.5180925726890564,0.3350134901043632,2.5038516521453857,0.5180925726890564,0.2193973653222754,2.688276052474976
D030040B21Rik,0.0,0.0115137221291661,23.465164184570312,0.8701616155013537,0.6879388689994812,23.465164184570312,0.7542890080912307,1.0,23.465164184570312,0.723584908444601,1.0
Tmem70,0.2052596807479858,0.160390704870224,-0.389211505651474,0.914408850073007,-0.3216337561607361,-0.389211505651474,0.909482605083826,-0.6711826920509338,-0.389211505651474,0.8653148701098341,-0.7100799083709717
Ly96,0.0242483261972665,0.0768715515732765,1.702844262123108,0.8701616155013537,1.1793237924575806,1.702844262123108,0.7203912146348818,1.4670087099075315,1.702844262123108,0.6479579936222587,1.4958131313323977
Mcm3,0.6269204020500183,0.8588733077049255,0.642005980014801,0.6727390145252353,1.715380072593689,0.642005980014801,0.5420625509145263,1.926619529724121,0.642005980014801,0.4164520706698646,2.052934408187866
Paqr8,0.0,0.0,0.0,0.8701616155013537,0.4824506342411041,0.0,1.0,0.0,0.0,1.0,0.0
Tram2,0.0485669858753681,0.0542959608137607,0.1650367528200149,0.8701616155013537,0.6790046095848083,0.1650367528200149,1.0,0.1584570109844207,0.1650367528200149,1.0,0.167435809969902
Tmem14a,0.0,0.0,0.0,0.8701616155013537,0.4824506342411041,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1a,0.0,0.0,0.0,0.8701616155013537,0.4824506342411041,0.0,1.0,0.0,0.0,1.0,0.0
Kcnq5,0.0,0.0153299355879426,23.88092041015625,0.8701616155013537,0.6879388689994812,23.88092041015625,0.7542890080912307,1.0,23.88092041015625,0.723584908444601,1.0
Gm26580,0.0,0.0108548626303672,23.379674911499023,0.8701616155013537,0.6879388689994812,23.379674911499023,0.7542890080912307,1.0,23.379674911499023,0.723584908444601,1.0
Ogfrl1,0.0392736047506332,0.0215994175523519,-0.8753815293312073,0.968889512976708,0.089342713356018,-0.8753815293312073,0.912397651986372,-0.6649467349052429,-0.8753815293312073,0.866622738553087,-0.7067756056785583
Smap1,0.707660436630249,0.7550113201141357,0.1317241340875625,0.9131832976082744,0.3395023047924042,0.1317241340875625,1.0,0.4478515386581421,0.1317241340875625,0.980704760794906,0.4715930521488189
Sdhaf4,0.2631665170192718,0.2356497794389724,-0.1800050288438797,0.9259395223840324,-0.232291042804718,-0.1800050288438797,1.0,-0.3788148462772369,-0.1800050288438797,1.0,-0.3983602225780487
Lmbrd1,0.0483085699379444,0.0808982625603675,0.7675909399986267,0.8701616155013537,1.1435867547988892,0.7675909399986267,0.8472086614974891,0.796157956123352,0.7675909399986267,0.7989261942778759,0.8343631029129028
Phf3,0.4039673507213592,0.3668129742145538,-0.1677124351263046,0.943066610814942,0.1786854267120361,-0.1677124351263046,1.0,-0.4372457563877105,-0.1677124351263046,0.985537592803775,-0.4614377021789551
Ptp4a1,0.2051200717687606,0.3199991583824157,0.7280890345573425,0.3713848891703579,2.3229105472564697,0.7280890345573425,0.6928910942327924,1.5673996210098269,0.7280890345573425,0.5862773750959197,1.6469441652297974
Prim2,0.1846184730529785,0.2859478592872619,0.7071624398231506,0.6793875143585779,1.706445813179016,0.7071624398231506,0.6678158647369955,1.6108304262161257,0.7071624398231506,0.5576463935094965,1.7043826580047607
Rab23,0.0279313772916793,0.028245810419321,0.0163781307637691,0.8701616155013537,0.607530415058136,0.0163781307637691,1.0,0.009183632209897,0.0163781307637691,1.0,0.0097606722265481
Bag2,0.035227183252573,0.0320190675556659,-0.1400849223136901,0.8701616155013537,0.562859058380127,-0.1400849223136901,1.0,-0.1010226085782051,-0.1400849223136901,1.0,-0.1075590923428535
Zfp451,0.1008561253547668,0.0584958828985691,-0.8168538808822632,0.9259395223840324,-0.2233567833900451,-0.8168538808822632,0.7911820797229476,-0.9201350212097168,-0.8168538808822632,0.7284629986773529,-0.9821785688400269
Bend6,0.0,0.0,0.0,0.8701616155013537,0.4824506342411041,0.0,1.0,0.0,0.0,1.0,0.0
Dst,0.0,0.0,0.0,0.8701616155013537,0.4824506342411041,0.0,1.0,0.0,0.0,1.0,0.0
Gm37233,0.0,0.0,0.0,0.8701616155013537,0.4824506342411041,0.0,1.0,0.0,0.0,1.0,0.0
Ccdc115,0.1754208356142044,0.3653477430343628,1.201618790626526,0.0887479523558635,3.2699432373046875,1.201618790626526,0.3301450286491704,2.495023727416992,1.201618790626526,0.2306127965286561,2.6283273696899414
Imp4,0.4686609208583832,0.3868913650512695,-0.3397925496101379,0.8701616155013537,-0.839821457862854,-0.3397925496101379,0.8032021806467362,-0.8972552418708801,-0.3397925496101379,0.739061725182282,-0.9588258862495422
Ptpn18,1.6781562566757202,1.3905409574508667,-0.5297698378562927,0.7862408905467367,-1.5188261270523071,-0.5297698378562927,0.4026327130884358,-2.308532953262329,-0.5297698378562927,0.2758418146916958,-2.483611583709717
4930568A12Rik,0.0,0.0,0.0,0.8701616155013537,0.4824506342411041,0.0,1.0,0.0,0.0,1.0,0.0
Arhgef4,0.0139542715623974,0.0085071995854377,-0.7178871035575867,0.8817347842503104,0.4109764695167541,-0.7178871035575867,1.0,-0.3332966268062591,-0.7178871035575867,1.0,-0.3564509153366089
Gm38336,0.0,0.0085071995854377,23.02639389038086,0.8701616155013537,0.6879388689994812,23.02639389038086,0.7542890080912307,1.0,23.02639389038086,0.723584908444601,1.0
Fam168b,0.1809315681457519,0.2192154824733734,0.3054418861865997,0.8701616155013537,0.839821457862854,0.3054418861865997,0.9561439580172616,0.5677177906036377,0.3054418861865997,0.9200847875984322,0.5983036756515503
Plekhb2,0.1141755357384681,0.2335582971572876,1.121139645576477,0.5735518415737003,1.894065499305725,1.121139645576477,0.5198521161854399,1.9748005867004397,1.121139645576477,0.4164520706698646,2.05191421508789
Hs6st1,0.0252351555973291,0.0,-24.60717391967773,0.9259395223840324,0.2144225090742111,-24.60717391967773,0.7542890080912307,-1.0,-24.60717391967773,0.723584908444601,-1.0992422103881836
Uggt1,0.1301780045032501,0.3079792559146881,1.375282645225525,0.205763613643592,2.733886957168579,1.375282645225525,0.1830632083434739,2.93332576751709,1.375282645225525,0.1198869023721628,3.057305097579956
Neurl3,0.0992604717612266,0.0648966059088707,-0.6382033824920654,0.9259395223840324,0.2144225090742111,-0.6382033824920654,0.9154427505956254,-0.6613760590553284,-0.6382033824920654,0.8658750251499681,-0.7102524042129517
Arid5a,0.1118301153182983,0.0502028949558734,-1.2005211114883425,0.968889512976708,0.089342713356018,-1.2005211114883425,0.7542890080912307,-1.102588415145874,-1.2005211114883425,0.723584908444601,-1.194821834564209
4930403P22Rik,0.0,0.0,0.0,0.8701616155013537,0.4824506342411041,0.0,1.0,0.0,0.0,1.0,0.0
Kansl3,0.0782324895262718,0.112253651022911,0.5458530783653259,0.8701616155013537,0.839821457862854,0.5458530783653259,0.8906028001050343,0.7111169695854187,0.5458530783653259,0.8492378591443107,0.7424976825714111
Lman2l,0.0989572033286094,0.0,-26.632272720336918,0.968889512976708,-0.089342713356018,-26.632272720336918,0.5584706247769188,-1.935715675354004,-26.632272720336918,0.4134848588964835,-2.1278202533721924
Cnnm4,0.0,0.0806017145514488,26.32283973693848,0.6727390145252353,1.715380072593689,26.32283973693848,0.3341693813070306,2.544302701950073,26.32283973693848,0.2758418146916958,2.544302701950073
Cnnm3,0.0613690428435802,0.0331845432519912,-0.9074906706809998,0.9887456991918344,0.0268028136342763,-0.9074906706809998,0.8506162416132002,-0.7912108898162842,-0.9074906706809998,0.7931906372554857,-0.8463394641876221
