wilcoxon,t-test,t-test_overestim_var
S100a6,S100a6,S100a6
Lgals1,Lgals1,Lgals1
Actg1,Hmgb2,Hmgb2
H2az1,H2az1,Pclaf
Sub1,Anxa2,Anxa2
Hmgb2,Ybx3,Ybx3
Gapdh,Pclaf,Rrm2
Txn1,Gapdh,H2az1
Anxa2,Stmn1,Stmn1
Ybx3,Rrm2,Birc5
Hsp90aa1,Gzmb,Gzmb
Ptma,Dut,Serpinb6b
Gzmb,Hsp90aa1,Fabp5
Serpinb6b,Birc5,Lmnb1
Vim,Lmnb1,Cks1b
Ybx1,Serpinb6b,Dut
Rps27l,Actg1,Mki67
Ifng,Ptma,Hsp90aa1
Hsp90ab1,Cks1b,Ptma
Dut,Txn1,Gapdh
Ldha,Fabp5,Lgals3
Cox5a,Mki67,Tyms
Ran,Tyms,Cdca8
Lgals3,Lgals3,Sdf2l1
Lmnb1,Tpi1,Actg1
Ranbp1,Sdf2l1,Ccna2
Pclaf,Cks2,Cks2
Hsp90b1,Mcm5,Tpi1
Anp32b,Gmnn,Hells
Nap1l1,Cdca8,Txn1
Stmn1,Vim,Uhrf1
Ctla2a,Sub1,Ccnb2
Eif5a,Ccna2,Cdca3
Fabp5,Hells,Gmnn
Ahnak,Pkm,Mcm5
Alyref,Uhrf1,Spc24
Pkm,Ccnb2,Tk1
Ube2s,Cdca3,Vim
Rrm2,Spc24,Rrm1
Mki67,Alyref,Ahnak
Tpi1,Ahnak,Lig1
Cks1b,Rrm1,1500009L16Rik
Birc5,Dctpp1,Pkm
Prdx1,Pgam1,Ifng
Pgam1,Ran,Dctpp1
Cks2,Lig1,Dtl
Hspd1,Rps27l,Alyref
Nme1,Tipin,Tipin
Pcna,Tk1,Pgam1
S100a4,Hsp90b1,Ran
Pgk1,Mcm3,Smc2
Sdf2l1,Ezh2,Mcm3
Hint1,Smc2,Clspn
Hmgb1,Dtl,Cenpw
Tyms,Mcm6,Ezh2
Ywhae,Pcna,Ctla2a
Bhlhe40,Nap1l1,Kif15
Slc25a5,Ube2s,Top2a
Dynll1,Hspd1,Mcm6
Hnrnpab,Ranbp1,Sub1
Gmnn,Ifng,Serpinb9
Plek,1500009L16Rik,Hsp90b1
Hells,Cenpw,Rps27l
Hspa5,Serpinb9,Bhlhe40
Top2a,Ybx1,Mt1
Uhrf1,Hsp90ab1,Adap1
Mcm5,Ctla2a,Hspd1
Tk1,Clspn,Asf1b
Cdca8,Ldha,Zbtb32
Ccnb2,Anp32b,Pcna
Snrpd1,Hopx,Hsp90ab1
Dtl,Top2a,Ube2s
Mt1,Bhlhe40,S100a4
Ccna2,Siva1,Tpx2
Cdca3,Pgk1,Nap1l1
Dctpp1,Kif15,Ranbp1
1500009L16Rik,Cenpa,Rad51
Pdia3,Eif5a,Hopx
Adap1,S100a4,Plek
Tipin,Slbp,Hmmr
Spc24,Asf1b,Siva1
Kif15,Orc6,Gins2
Rrm1,Mt1,Orc6
Zbtb32,Zbtb32,Ybx1
Mcm3,Cdk2ap1,Casp3
Tuba1b,Adap1,Cenpa
Set,Hmgn2,Ldha
Hspa8,Ddx39,Anp32b
Clspn,Ywhae,Tacc3
Asf1b,Casp3,Ccne1
Slbp,Eif1ax,Dhfr
Lig1,Cisd1,Rfc4
Cox5b,Mcm7,Rfc3
Mcm6,Hnrnpab,Cdk2ap1
Hmmr,Plek,Pgk1
Smc2,Nasp,Mcm7
Manf,Prelid1,Slbp
Nasp,Tpx2,Cisd1
Gins2,Rfc4,Hmgn2
Tpx2,Rad51,Eif5a
Ddx39,Cox5a,Mcm4
Hopx,Mcm4,Fignl1
Prelid1,Nme1,Ddx39
Mrpl18,Snrpd1,Nasp
Serpinb9,Dhfr,Cxcr3
Dek,Rfc3,Ube2c
Ezh2,Tacc3,Ppil1
Calr,Atpif1,Ccnb1
Casp3,Prdx1,Eif1ax
Mif,Ccne1,Psat1
Rad51,Gins2,Ncapg2
Atp5pb,Ppil1,Ywhae
