wilcoxon,t-test,t-test_overestim_var
Rpl27a,Tcf7,Tcf7
Rpl36,Rpl36,Rpl27a
Rpl37,Rpl27a,Rpl36
Tcf7,Rpl11,Rpl11
Rpl11,Rplp1,Rpl37
Rplp1,Rpl37,Rpl23
Rpl12,Rpl9,Rpl17
Rpl23,Rpl22,Rps7
Rpl9,Rpl23,Rplp1
Rpl17,Rpl12,Rpl9
Rpl19,Rps27a,Rps24
Rps24,Rpl5,Rps14
Rpl22,Rps21,Rps21
Rps21,Rpl13,Rpl37a
Rpl37a,Rps23,Rpl19
Rps18,Rpl17,Rpl18a
Rps7,Rpl32,Rpl30
Rpl18,Rps3,Rpl12
Rps23,Rps7,Rps13
Rpl13,Rpl35a,Rpl18
Rpl32,Rpl37a,Rpl22
Rpl27,Rpl19,Rpl32
Rps27a,Rpl30,Rps23
Rpl5,Rps20,Rpl27
Rps3,Rps14,Rps3
Rps15a,Rps18,Rpl5
Rpl18a,Rps13,Rps27a
Rpl39,Rpl15,Rpl24
Rps14,Rpl27,Rpl13
Rps13,Eef1a1,Rps15a
Rpl30,Rps24,Rpl35a
Rpl35a,Rps28,Rpl34
Rpl24,Rpl18a,Ltb
Rps28,Ltb,Rpl21
Rps9,Rpl18,Rpl39
Rps27,Rpl24,Rps16
Rps20,Rpl39,Rps27
Rpl34,Rplp2,Rps28
Rps29,Rps29,Rps29
Rpl21,Rpl21,Rack1
Rplp2,Rpl4,Rps18
Rack1,Rps9,Eef1a1
Rpl15,Limd2,Rpl15
Rps16,Rps12,Rps9
Eef1a1,Rack1,Ighm
Rpl26,Rps15a,Rps20
Ltb,Rps5,Rplp2
Rps5,Rps16,Rpl4
Rps12,Rpl34,Limd2
Rpl4,Rps27,Emb
Rpl29,Ighm,Rpl29
Limd2,Rps3a1,Rps5
Emb,Emb,Slamf6
Ighm,Rpl26,Crtam
Rps3a1,Rpl29,Rpl26
Rpl38,Rplp0,Rps12
Slamf6,Rpl38,Rps3a1
Rpl6,Rpl8,Rpl38
Rps10,Eef1b2,Gm8369
Eef1b2,Rps10,Rps10
Gm8369,Slamf6,Fau
Rpl8,Gm8369,Eef1b2
Naca,Rpl10a,Tcp11l2
Rpl10a,Rpl7,Rplp0
Rpl7,Rpl6,Rpl7
Rps26,Naca,Rpl8
Rplp0,Crtam,Evl
Crtam,Traf1,Rpl6
Rps15,Rps26,Rps26
mt-Co1,Fau,Naca
Fau,Rps15,Rpl10a
Evl,mt-Co1,Ccr7
Traf1,Rps4x,mt-Co1
Rps19,Rps19,Traf1
Rpl35,Evl,Rps15
mt-Atp6,Rpl35,Tnfsf8
Rps25,Rpl36a,Asap1
Rpl36a,Rps25,Rps19
Rps4x,mt-Atp6,Ctss
Rpl3,Tcp11l2,Nsg2
Rpl23a,Asap1,Rps4x
Asap1,Rpl3,Rpl35
Eif3e,Uqcrh,Cd9
Npm1,Ccr7,Rpl36a
Tcp11l2,Ctss,Bcl2
Cd9,Eif3f,Rps25
Bcl2,Cd9,Id3
Ccr7,Pdcd4,mt-Atp6
Uqcrh,Rpl23a,Pdcd4
Map4k4,Tnfsf8,Rpl3
Ctss,Bcl2,Map4k4
Pdcd4,Rps8,Pfdn5
Utrn,Pfdn5,Utrn
Rps11,Map4k4,Uqcrh
Pfdn5,Utrn,Eif3f
Rps8,Npm1,Rpl23a
Rpl28,Nsg2,Eif3e
Tnfsf8,mt-Nd2,Msi2
Cox7a2l,Eif3e,Tcf12
Eif3f,Mbnl1,Rgs10
Rpl10,Rpl7a,Npm1
mt-Nd2,Gimap6,Inpp4b
Rpl7a,Id3,Tespa1
Gimap6,Cox7a2l,Mbnl1
Mbnl1,Tcf12,Cox7a2l
Nsg2,Btg1,Rps8
Prrc2c,Msi2,Gimap6
Gpr183,Dpp4,Dpp4
Eif3m,Gpr183,Gpr183
Btg1,Tespa1,Il7r
Tcf12,Rpl10,Btg1
Dpp4,Rgs10,mt-Nd2
Msi2,Ifi27l2a,Actn1
Rgs10,Ptpn18,Ogt
mt-Co2,Prrc2c,Xcl1
Itgb1,Itgb1,Kdm5b
Selenow,Inpp4b,Rpl7a
Cyb5a,Ogt,Tpt1
Tpt1,Actn1,Itgb1
Ptpn18,Saraf,Irf2bp2
Rpsa,Rpl28,Sesn3
Ogt,Cyb5a,Tox
Tespa1,Selenow,Rpl28
Actn1,Pnrc1,Saraf
Rpl13a,Tpt1,Mycbp2
Saraf,Irf2bp2,Camk2d
Pnrc1,Junb,Prrc2c
Ctla4,Sesn3,Cyb5a
mt-Co3,Mycbp2,Klk8
Id3,Gtf2i,Aff3
Gtf2i,Klk8,Ypel3
Rps6,Shisa5,Selenow
mt-Nd4,Il7r,Gtf2i
Ifi27l2a,mt-Co3,Pnrc1
Mycbp2,Camk2d,Ptpn18
Klk8,Xcl1,Shisa5
Shisa5,Ctla4,Socs3
Irf2bp2,Ypel3,Pdrg1
Inpp4b,Rpsa,Ctla4
Paip2,Tox,Pim2
Tox,mt-Co2,Pbxip1
Junb,Rpl14,Rpl10
Ypel3,Hspe1,Nbdy
Serp1,Jun,Junb
Camk2d,Kdm5b,Arl5c
Rpl14,Arl5c,Ifi27l2a
Ifi203,Pdrg1,Slfn5
Rps27rt,Rps6,Trim12a
Nr4a2,Paip2,Ifi213
Hif1a,Pbxip1,Paip2
Jun,Nbdy,Hvcn1
Ucp2,Socs3,Slfn1
Eef2,Trim12a,Trim30a
Sesn3,Ifi203,Smpdl3a
mt-Nd5,Cd3d,Grap
Grap,Slfn1,Jun
Bnip3l,Trim30a,Rps27rt
Hspe1,Rpl13a,Ifi203
Arl5c,Aff3,mt-Co3
Polr1d,Nr4a2,Rps11
Tmsb10,Grap,Ms4a4c
Cd3d,Smpdl3a,Siah2
Prdx6,Serp1,Rpsa
Trim30a,Rps27rt,Pecam1
Slfn1,Ifi213,mt-Co2
Nop53,Hif1a,Trim12c
Rpl41,Eif3m,Bnip3l
1810058I24Rik,Nop53,Btla
Trim12a,Pim2,Vps13a
Rpl31,Bnip3l,Nr4a2
Il7r,Rps11,Ehd3
Xcl1,Hvcn1,Cd3d
Suclg1,Ehd3,Aim2
Fyn,Ablim1,Pacsin1
Ehd3,Cd3e,Hif1a
Cnot6l,Rpl41,Hspe1
Eif3h,Vps13a,Serp1
Arglu1,Trim12c,Rps6
Lef1,Ddx5,Rpl14
Fth1,Ucp2,Akap9
Gpi1,Siah2,Rpl13a
Nbdy,Chd3,Ablim1
Pdrg1,Fyn,Chd3
Smpdl3a,Ms4a4c,Rnf145
Mrpl24,Lef1,Eif3m
Pbxip1,Zfp36l1,Mybbp1a
Ablim1,Pecam1,Rnf213
Socs3,Slfn5,Fchsd2
Cd3g,Acp5,Ucp2
Zfp36l1,Akap9,Lef1
Ddx5,Prdx6,Zfp36l1
Vps13a,Rnf145,Tbc1d4
Cd3e,Cd3g,Nop53
Chd3,mt-Nd4,Sell
Ifi213,Bzw2,Cd2ap
Acp5,Mybbp1a,Ddx5
H2-K1,Tmsb10,Tmem42
Nfkbiz,Mgst2,Mgst2
Ctla2a,Btla,Cd3e
Btf3,Aim2,Bzw2
Ipcef1,H2-K1,Tmsb10
Trim12c,Ipcef1,Tnfrsf26
Clk1,Ets1,Agpat5
Srpk1,Fchsd2,Odc1
Rilpl2,Agpat5,Ikbke
Supt4a,Cnot6l,Rtp4
Bzw2,Eif3h,Fyn
Peli1,Pacsin1,Cd3g
Nsa2,Odc1,Acp5
Odc1,mt-Nd5,Ipcef1
Akap9,Rnf213,Slc25a36
Cblb,Suclg1,Nrp1
Satb1,Mrpl24,Adk
Vmp1,Cblb,Ube2h
Kdm5b,Ctla2a,Prdx6
Gimap4,Ube2h,mt-Nd4
Ddx24,Slc25a36,Cblb
Batf,Rtp4,Cnot6l
Nfkb1,Arglu1,Tnrc6b
B2m,1810058I24Rik,Dus2
Ets1,Satb1,Ctla2a
Hvcn1,Tnrc6b,Tnfrsf25
Aff3,Cd2ap,Mrps6
Zfp36,Ikbke,Suclg1
Skp1a,Fosb,Mbnl2
Fosb,Eef2,Tgif1
Slfn5,Tgif1,Pcmtd2
Bod1l,Mrps6,Mrpl24
Dguok,Nrp1,Dapl1
Pim2,Nfkb1,Rpl41
Jmjd1c,Adk,Adcy7
Mgst2,Adcy7,Eif3h
Tnrc6b,Nfkbiz,1810058I24Rik
Pabpc1,Zfp36,Nfkb1
Tgif1,Tmem42,Ets1
Ube2h,Sell,Cxcl10
Rbbp6,Peli1,Scml4
Srsf5,Tnfrsf26,Ddx60
Agpat5,Mbnl2,Klf4
Rnf145,Clk1,Abcg1
Cyld,Tbc1d4,Tlr1
Adcy7,Rpl31,Arglu1
Pecam1,Dus2,Satb1
mt-Nd1,Srsf5,Syne1
Tbrg1,Bod1l,Crebrf
Lamp1,Jmjd1c,mt-Nd5
Nek7,Polr1d,Eef2
Tagap,Ddx24,Lysmd2
Trp53,Arhgef3,Peli1
Il2rg,Srpk1,Nfkbiz
Mybbp1a,Pcmtd2,Ifi208
Mrps6,Cxcl10,H2-K1
Rtp4,Il2rg,Zfp36
Clcn3,Klf4,Fosb
Ddx6,Rps2,Arhgef3
Uhrf2,Gimap4,Bod1l
Cd27,Dguok,Faah
Rapgef6,Nsa2,Bend4
Srrm2,Batf,Clk1
